Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
group-I formin actin filament elongation factor	0.00023234200743494423	2	0.0003448767957377985	29	False	grey
component beta of actin capping protein heterodimer	0.00011617100371747211	1	1.1892303301303397e-05	1	True	grey
actin-depolymerizing factor *(ADF1/2/++)	0.0005808550185873606	5	0.0002497383693273713	21	True	grey
MyoB class-IIb myosin receptor	0.00034851301115241634	3	4.756921320521359e-05	4	True	grey
myosin adaptor protein *(MadA)	0.00023234200743494423	2	9.513842641042717e-05	8	True	grey
actin-binding protein *(NET4)	0.00011617100371747211	1	0.00013081533631433735	11	False	grey
component *(PFD4) of Prefoldin co-chaperone complex	0.00011617100371747211	1	2.3784606602606793e-05	2	True	grey
component *(URI) of Prefoldin-Like (PFDL) co-chaperone complex	0.0008131970260223048	7	0.00014270763961564075	12	True	grey
component *(PDRG1) of Prefoldin-Like (PFDL) co-chaperone complex	0.00023234200743494423	2	2.3784606602606793e-05	2	True	grey
inner nuclear envelope component *(SUN1/2) of LINC cytoskeleton-nucleoskeleton-linker complex	0.00046468401486988845	4	5.9461516506516985e-05	5	True	grey
nuclear lamina lamin-like protein *(CRWN)	0.00023234200743494423	2	5.9461516506516985e-05	5	True	grey
ER-anchored membrane contact site protein *(SRC2)	0.00011617100371747211	1	0.00010703072971173057	9	True	grey
G-protein-coupled receptor-like regulator *(7TM) involved in cellulose synthase complex (CSC) trafficking	0.00023234200743494423	2	0.00011892303301303397	10	True	grey
1,2-alpha-fucosyltransferase *(FUT1/2/++)	0.0008131970260223048	7	0.0003448767957377985	29	True	grey
xyloglucan O-acetyltransferase *(AXY9)	0.00023234200743494423	2	2.3784606602606793e-05	2	True	grey
xyloglucan endotransglucosylase/hydrolase *(XTH)	0.00011617100371747211	1	3.567690990391019e-05	3	True	grey
glucuronosyltransferase *(GUX)	0.00034851301115241634	3	0.00019027685282085435	16	True	grey
glucuronoxylan glucuronosyltransferase *(IRX7)	0.00011617100371747211	1	1.1892303301303397e-05	1	True	grey
xylan alpha-1,3-arabinosyltransferase	0.00023234200743494423	2	0.0005827228617638665	49	False	grey
xylan O-acetyltransferase *(XOAT1/2/++)	0.00011617100371747211	1	0.0002973075825325849	25	False	grey
endo-beta-1,4-xylanase *(XYN1/2/3)	0.00011617100371747211	1	0.00015459994291694415	13	False	grey
mannan synthase *(CSLA)	0.0006970260223048327	6	0.0002973075825325849	25	True	grey
endo-beta-1,4-mannanase *(MAN)	0.00023234200743494423	2	0.00013081533631433735	11	True	grey
beta-1,6-galactosyltransferase *(GALT29)	0.00011617100371747211	1	8.324612310912378e-05	7	True	grey
component *(GAUT1) of GAUT1:GAUT7 galacturonosyltransferase complex	0.00023234200743494423	2	7.135381980782038e-05	6	True	grey
pectin methylesterase	0.00046468401486988845	4	0.0007492151079821139	63	False	grey
rhamnosyltransferase *(RRT)	0.00011617100371747211	1	0.00022595376272476454	19	False	grey
1,5-alpha-arabinosyltransferase *(ARAD)	0.00011617100371747211	1	1.1892303301303397e-05	1	True	grey
rhamnogalacturonan-I O-acetyltransferase *(TBL)	0.00011617100371747211	1	2.3784606602606793e-05	2	True	grey
rhamnogalacturonan-I endolyase *(RGL)	0.00034851301115241634	3	0.00017838454951955095	15	True	grey
bifunctional alpha-L-arabinofuranosidase and beta-D-xylosidase *(ASD)	0.00011617100371747211	1	0.00022595376272476454	19	False	grey
bifunctional alpha-L-arabinofuranosidase and beta-D-xylosidase *(BXL)	0.0005808550185873606	5	0.00023784606602606794	20	True	grey
beta-galactosidase *(BGAL8)	0.00034851301115241634	3	3.567690990391019e-05	3	True	grey
beta-galactosidase *(BGAL7)	0.00011617100371747211	1	1.1892303301303397e-05	1	True	grey
beta-galactosidase *(MUM2)	0.00023234200743494423	2	0.00016649224621824755	14	True	grey
polygalacturonase *(QRT2)	0.00011617100371747211	1	3.567690990391019e-05	3	True	grey
polygalacturonase *(PGX1)	0.00011617100371747211	1	5.9461516506516985e-05	5	True	grey
pectate lyase	0.00023234200743494423	2	0.00021406145942346114	18	True	grey
pectin acetylesterase *(PAE)	0.00034851301115241634	3	0.0003448767957377985	29	True	grey
fucosyl transferase *(FRB) involved in pectin-dependent cell adhesion	0.00011617100371747211	1	0.00011892303301303397	10	False	grey
arabinogalactan protein *(Xylogen)	0.00011617100371747211	1	0.00022595376272476454	19	False	grey
hydroxyproline O-galactosyltransferase *(GALT)	0.00011617100371747211	1	0.00015459994291694415	13	False	grey
alpha-class expansin	0.00023234200743494423	2	0.0004043383122443155	34	False	grey
alpha-like-class expansin	0.00023234200743494423	2	4.756921320521359e-05	4	True	grey
hydroxycinnamoyl-CoA:quinate/shikimate O-hydroxycinnamoyltransferase *(HCT)	0.00046468401486988845	4	9.513842641042717e-05	8	True	grey
p-coumaroyl shikimate/quinate 3-hydroxylase *(C3H)	0.00023234200743494423	2	3.567690990391019e-05	3	True	grey
cinnamoyl-CoA reductase *(CCR)	0.00023234200743494423	2	0.00019027685282085435	16	True	grey
Cyt-P450 hydroxylase scaffold protein *(MSBP)	0.00011617100371747211	1	0.00011892303301303397	10	False	grey
coniferin beta-glucosidase *(BGLU45/46/47)	0.00011617100371747211	1	7.135381980782038e-05	6	True	grey
callose synthase *(CalS)	0.0006970260223048327	6	0.0003210921891351917	27	True	grey
beta-1,3 glucanase *(pdBG))	0.0009293680297397769	8	0.0002497383693273713	21	True	grey
fatty acyl CoA reductase *(FAR)	0.0006970260223048327	6	0.00021406145942346114	18	True	grey
aldehyde-generating component *(CER3) of CER1-CER3 alkane-forming complex	0.00034851301115241634	3	9.513842641042717e-05	8	True	grey
NADH:cytochrome-b5 reductase *(CBR)	0.00011617100371747211	1	3.567690990391019e-05	3	True	grey
electron shuttle component *(Cyt-b5) of CER1-CER3 alkane-forming complex	0.00023234200743494423	2	0.00020216915612215775	17	True	grey
epoxide hydrolase *(EH)	0.00046468401486988845	4	0.00010703072971173057	9	True	grey
fatty alcohol oxidase *(FAO)	0.00046468401486988845	4	0.00010703072971173057	9	True	grey
cutin and suberin biosynthesis transcription factor *(SHN)	0.00011617100371747211	1	4.756921320521359e-05	4	True	grey
lysophospholipase *(BDG)	0.00034851301115241634	3	5.9461516506516985e-05	5	True	grey
cutin synthase *(CD)	0.00034851301115241634	3	0.00015459994291694415	13	True	grey
scaffold component *(Sec13) of coat protein complex	0.00034851301115241634	3	0.00016649224621824755	14	True	grey
component *(Sec23b/c/++) of Sec23/24 cargo adaptor subcomplex	0.00011617100371747211	1	0.00014270763961564075	12	False	grey
component *(Sec23d) of Sec23/24 cargo adaptor subcomplex	0.00034851301115241634	3	9.513842641042717e-05	8	True	grey
small GTPase *(Sar1)	0.00023234200743494423	2	5.9461516506516985e-05	5	True	grey
component *(p24-beta) of GPI-anchor protein cargo receptor complex	0.00034851301115241634	3	0.00011892303301303397	10	True	grey
membrane protein cargo receptor *(CNIH)	0.00011617100371747211	1	3.567690990391019e-05	3	True	grey
subunit epsilon of coat protein complex	0.00011617100371747211	1	0.00015459994291694415	13	False	grey
ARF-GTPase *(ARF1)	0.0006970260223048327	6	0.00023784606602606794	20	True	grey
ARF-GTPase *(ARFA)	0.00011617100371747211	1	5.9461516506516985e-05	5	True	grey
class II ARF-GAP ARF-GTPase-activating protein	0.00046468401486988845	4	0.0002616306726286747	22	True	grey
class III ARF-GAP ARF-GTPase-activating protein	0.00046468401486988845	4	0.00023784606602606794	20	True	grey
Golgi-ER retrograde trafficking cargo receptor *(ERV-A)	0.0009293680297397769	8	0.00020216915612215775	17	True	grey
Golgi-ER retrograde trafficking cargo receptor *(ERV-B)	0.0008131970260223048	7	8.324612310912378e-05	7	True	grey
component *(MAG2) of DSL1 (Depends-on-SLY1) complex	0.0005808550185873606	5	5.9461516506516985e-05	5	True	grey
component *(MIP3) of DSL1 (Depends-on-SLY1) complex	0.00034851301115241634	3	3.567690990391019e-05	3	True	grey
component *(VPS26) of Retromer protein recycling complex	0.0005808550185873606	5	7.135381980782038e-05	6	True	grey
regulatory factor SNX1 of Retromer protein recycling complex	0.00023234200743494423	2	5.9461516506516985e-05	5	True	grey
regulatory factor SNX2 of Retromer protein recycling complex	0.0009293680297397769	8	0.00016649224621824755	14	True	grey
component *(VPS37) of ESCRT-I complex	0.0006970260223048327	6	0.00016649224621824755	14	True	grey
component *(VPS32/SNF7) of ESCRT-III complex	0.00034851301115241634	3	0.0002973075825325849	25	True	grey
component *(VPS2/CHMP2) of ESCRT-III complex	0.00011617100371747211	1	8.324612310912378e-05	7	True	grey
component *(VPS24) of ESCRT-III complex	0.00023234200743494423	2	3.567690990391019e-05	3	True	grey
regulatory component *(VTA1) of VPS4-VTA1 ESCRT-disassembly complex	0.00023234200743494423	2	9.513842641042717e-05	8	True	grey
regulatory protein *(ISTL) of ESCRT-mediated sorting	0.0008131970260223048	7	0.0004162306155456189	35	True	grey
regulatory protein *(BRAF) of ESCRT-mediated sorting	0.00023234200743494423	2	2.3784606602606793e-05	2	True	grey
deubiquitinase *(AMSH)	0.00023234200743494423	2	0.00010703072971173057	9	True	grey
component *(EXO70) of Exocyst complex	0.0009293680297397769	8	0.0005232613452573494	44	True	grey
component *(SCD2) of post-Golgi trafficking SCD complex	0.00046468401486988845	4	9.513842641042717e-05	8	True	grey
regulatory protein *(SCAMP) of exocytic trafficking	0.0005808550185873606	5	0.0002735229759299781	23	True	grey
component *(ECHIDNA) of trans-Golgi-network (TGN) trafficking complex	0.00011617100371747211	1	3.567690990391019e-05	3	True	grey
component *(YIP4) of trans-Golgi-network (TGN) trafficking complex	0.00011617100371747211	1	3.567690990391019e-05	3	True	grey
component *(CAP1/ECA4) of TPLATE AP-2 co-adaptor complex	0.00023234200743494423	2	7.135381980782038e-05	6	True	grey
accessory protein *(AAK1) of clathrin coated vesicle (CCV) machinery	0.00046468401486988845	4	0.00010703072971173057	9	True	grey
large subunit beta of AP-5 cargo adaptor complex	0.00023234200743494423	2	2.3784606602606793e-05	2	True	grey
B-class RAB GTPase	0.0006970260223048327	6	0.00010703072971173057	9	True	grey
D-class RAB GTPase	0.00011617100371747211	1	0.00013081533631433735	11	False	grey
E-class RAB GTPase	0.00023234200743494423	2	0.00023784606602606794	20	False	grey
F-class RAB GTPase	0.0005808550185873606	5	0.00013081533631433735	11	True	grey
G-class RAB GTPase	0.00046468401486988845	4	0.00013081533631433735	11	True	grey
H-class RAB GTPase	0.00023234200743494423	2	5.9461516506516985e-05	5	True	grey
Rab GTPase-activating protein	0.0015102230483271376	13	0.0006778612881742935	57	True	grey
Rab GTPase-activating protein *(RabGAP21)	0.00023234200743494423	2	2.3784606602606793e-05	2	True	grey
accessory component of RAB-GTPase geranylgeranyltransferase (RGT) complex	0.00023234200743494423	2	0.00010703072971173057	9	True	grey
B-G-class Rab-GDF protein	0.00023234200743494423	2	0.00016649224621824755	14	True	grey
vesicle tethering small GTPase *(RAB5)	0.0005808550185873606	5	0.00013081533631433735	11	True	grey
RAB5 nucleotide exchange factor *(VPS9)	0.00011617100371747211	1	0.00014270763961564075	12	False	grey
RAB5 canonical effector *(EREX)	0.00011617100371747211	1	2.3784606602606793e-05	2	True	grey
component *(MON1/SAND) of MON1-CCZ1 RAB7 guanine nucleotide exchange factor complex	0.00046468401486988845	4	4.756921320521359e-05	4	True	grey
HOPS-specific component *(VPS41/VAM2) of HOPS/CORVET membrane tethering complexes	0.0006970260223048327	6	0.00015459994291694415	13	True	grey
Golgin-type membrane tethering protein *(GC2)	0.0009293680297397769	8	0.00013081533631433735	11	True	grey
Golgin-type membrane tethering protein *(GC6)	0.00023234200743494423	2	8.324612310912378e-05	7	True	grey
Qa-type SYP1-group component of SNARE membrane fusion complex	0.00011617100371747211	1	0.00019027685282085435	16	False	grey
Qa-type SYP4-group component of SNARE membrane fusion complex	0.00046468401486988845	4	8.324612310912378e-05	7	True	grey
Qa-type SYP8-group component of SNARE membrane fusion complex	0.00034851301115241634	3	7.135381980782038e-05	6	True	grey
Qc-type SYP5-group component of SNARE membrane fusion complex	0.00034851301115241634	3	7.135381980782038e-05	6	True	grey
Qc-type SFT12-group component of SNARE membrane fusion complex	0.00011617100371747211	1	2.3784606602606793e-05	2	True	grey
R-type YKT6-group component of SNARE longin membrane fusion complex	0.00011617100371747211	1	5.9461516506516985e-05	5	True	grey
regulatory protein kinase *(SCYL2) of vesicle target membrane fusion	0.0008131970260223048	7	8.324612310912378e-05	7	True	grey
protein kinase component *(ATG1) of ATG1-13 autophagosome assembly control complex	0.0005808550185873606	5	0.00014270763961564075	12	True	grey
accessory component *(ATG13) of ATG1-13 autophagosome assembly control complex	0.00011617100371747211	1	0.00017838454951955095	15	False	grey
regulatory component *(VPS30/ATG6) of PI3-kinase vesicle nucleation complex I/II	0.00034851301115241634	3	5.9461516506516985e-05	5	True	grey
regulatory protein *(TRAF1) of endomembrane trafficking	0.00034851301115241634	3	0.00016649224621824755	14	True	grey
HVA22-type cargo receptor protein *(HLP1)	0.00034851301115241634	3	0.00023784606602606794	20	True	grey
autophagosome E1 ATG8/12 ubiquitin-activating enzyme *(ATG7)	0.00046468401486988845	4	4.756921320521359e-05	4	True	grey
regulatory factor *(ATG5) of autophagosome	0.00023234200743494423	2	2.3784606602606793e-05	2	True	grey
regulatory protein *(ATG16) of autophagosome	0.00023234200743494423	2	2.3784606602606793e-05	2	True	grey
autophagosome ATG8-maturation peptidase *(ATG4)	0.00046468401486988845	4	0.00010703072971173057	9	True	grey
autophagosome E2 ATG8-ubiquitin-conjugating enzyme *(ATG3)	0.00046468401486988845	4	7.135381980782038e-05	6	True	grey
autophagosome ATG9-transport factor *(ATG27)	0.00046468401486988845	4	4.756921320521359e-05	4	True	grey
regulatory small GTPase *(ARLA1) of autophagosome vacuolar transport	0.00011617100371747211	1	5.9461516506516985e-05	5	True	grey
regulatory protein *(VPS41) of autophagosome vacuolar transport	0.0006970260223048327	6	0.00015459994291694415	13	True	grey
component *(Toc90/120/132/159) of outer envelope TOC translocation system	0.00046468401486988845	4	0.0002497383693273713	21	True	grey
channel-forming component *(Tim23) of inner mitochondrion membrane TIM translocation system	0.00011617100371747211	1	5.9461516506516985e-05	5	True	grey
component *(SRP54) of SRP (signal recognition particle) complex	0.00034851301115241634	3	8.324612310912378e-05	7	True	grey
chaperone component *(Sec63) of co-translational insertion system	0.0005808550185873606	5	0.00010703072971173057	9	True	grey
component *(GET3) of GET post-translational insertion system	0.00034851301115241634	3	5.9461516506516985e-05	5	True	grey
component *(SGT2) of GET4-GET5 scaffold subcomplex	0.0006970260223048327	6	7.135381980782038e-05	6	True	grey
component *(EMC2) of EMC membrane protein insertion complex	0.00011617100371747211	1	2.3784606602606793e-05	2	True	grey
component *(Pex4) of receptor monoubiquitination system	0.0008131970260223048	7	0.00013081533631433735	11	True	grey
nucleoporin of nuclear pore complex *(GP210)	0.00011617100371747211	1	0.00010703072971173057	9	True	grey
nucleoporin of nuclear pore complex *(NUP50)	0.00023234200743494423	2	4.756921320521359e-05	4	True	grey
nucleoporin of nuclear pore complex *(CG1)	0.00023234200743494423	2	2.3784606602606793e-05	2	True	grey
GTPase *(Ran)	0.00034851301115241634	3	0.00011892303301303397	10	True	grey
RanGDP-specific nuclear import factor *(NTF2)	0.00011617100371747211	1	4.756921320521359e-05	4	True	grey
plasmodesmal protein *(PDLP)	0.00011617100371747211	1	9.513842641042717e-05	8	True	grey
subunit A of V-type ATPase peripheral V1 subcomplex	0.00034851301115241634	3	5.9461516506516985e-05	5	True	grey
subunit H of V-type ATPase peripheral V1 subcomplex	0.00046468401486988845	4	5.9461516506516985e-05	5	True	grey
assembly factor *(VMA21) of V-type ATPase complex	0.00011617100371747211	1	3.567690990391019e-05	3	True	grey
P2B-type calcium cation-transporting ATPase *(ACA)	0.0005808550185873606	5	0.0003210921891351917	27	True	grey
P3A-type proton-translocating ATPase *(AHA)	0.00011617100371747211	1	0.0003091998858338883	26	False	grey
ATPase component *(ALA) of phospholipid flippase complex	0.00034851301115241634	3	0.0004637998287508325	39	False	grey
regulatory component *(ALIS) of phospholipid flippase complex	0.00011617100371747211	1	0.0003567690990391019	30	False	grey
ABCB-type transporter *(MDR/PGP)	0.00023234200743494423	2	0.0005470459518599562	46	False	grey
ABC1 subfamily-C transporter *(ABCC1/2/++)	0.0006970260223048327	6	0.0004043383122443155	34	True	grey
ABC2 subfamily-A transporter *(ABCA1/2/3)	0.0008131970260223048	7	0.00022595376272476454	19	True	grey
ABC2 subfamily-G full-size transporter *(PDR1/2/3)	0.00034851301115241634	3	0.0004162306155456189	35	False	grey
ABC2 subfamily-G half-size transporter *(WBC1/2/3)	0.00046468401486988845	4	0.0004994767386547426	42	False	grey
proton-translocating pyrophosphatase *(VHP1)	0.00046468401486988845	4	0.0003448767957377985	29	True	grey
nucleotide sugar transporter *(GONST1/2/3/4)	0.00011617100371747211	1	0.00021406145942346114	18	False	grey
nucleotide sugar transporter *(UTR1/5)	0.0008131970260223048	7	0.00020216915612215775	17	True	grey
nucleotide sugar transporter *(CSTLP)	0.00023234200743494423	2	0.00010703072971173057	9	True	grey
nucleotide sugar transporter *(UTR7)	0.00023234200743494423	2	0.00013081533631433735	11	True	grey
solute transporter *(ENOR3)	0.00023234200743494423	2	0.0004043383122443155	34	False	grey
solute transporter *(UmamiT1/2/++)	0.0016263940520446097	14	0.0011773380268290362	99	True	grey
organic cation transporter *(PUP1/2/++)	0.00046468401486988845	4	0.0002735229759299781	23	True	grey
solute transporter	0.0006970260223048327	6	0.0004875844353534393	41	True	grey
hexose transporter *(GlcT1/2)	0.00034851301115241634	3	0.00022595376272476454	19	True	grey
hexose transporter *(VGT1/2)	0.00023234200743494423	2	5.9461516506516985e-05	5	True	grey
monosaccharide transporter *(AZT1/2/3)	0.0005808550185873606	5	0.00014270763961564075	12	True	grey
monosaccharide transporter *(ERD6/ERDL1)	0.00011617100371747211	1	0.0003924460089430121	33	False	grey
monosaccharide transporter *(STP1/2/++)	0.0006970260223048327	6	0.0004875844353534393	41	True	grey
polyol/monosaccharide transporter *(PLT1/2/++)	0.0008131970260223048	7	0.0003805537056417087	32	True	grey
nicotinate transporter *(NiaP)	0.00046468401486988845	4	0.0003210921891351917	27	True	grey
organic cation transporter *(OCT1/2/++)	0.00023234200743494423	2	4.756921320521359e-05	4	True	grey
sucrose transporter *(SUC1/2/++)	0.00046468401486988845	4	0.00023784606602606794	20	True	grey
small solute transporter *(BT1)	0.0008131970260223048	7	0.0002973075825325849	25	True	grey
anion transporter *(NRT1/PTR)	0.0025557620817843866	22	0.001831414708400723	154	True	grey
ATP:ADP antiporter *(NTT1/2)	0.00011617100371747211	1	4.756921320521359e-05	4	True	grey
UMF15-type solute transporter	0.001045539033457249	9	0.00019027685282085435	16	True	grey
UMF23-type solute transporter	0.0017425650557620818	15	0.000570830558462563	48	True	grey
phosphate transporter *(PHT5)	0.00046468401486988845	4	0.00020216915612215775	17	True	grey
metal chelator transporter *(ZIF1)	0.0013940520446096654	12	0.0005113690419560461	43	True	grey
metal chelator transporter *(TCR1)	0.00011617100371747211	1	0.00010703072971173057	9	True	grey
sulfate transporter *(SULTR)	0.0017425650557620818	15	0.0003329844924364951	28	True	grey
solute transporter *(NAT)	0.0006970260223048327	6	0.0006065074683664733	51	True	grey
amino acid transporter *(AAP1/2/++)	0.0018587360594795538	16	0.0006540766815716869	55	True	grey
amino acid transporter *(LHT1/2/++)	0.00011617100371747211	1	0.0002973075825325849	25	False	grey
auxin transporter *(AUX1/LAX1)	0.00023234200743494423	2	0.00019027685282085435	16	True	grey
amino acid transporter *(AVT1)	0.00011617100371747211	1	0.0002735229759299781	23	False	grey
amino acid transporter *(AVT6)	0.00034851301115241634	3	0.00015459994291694415	13	True	grey
amino acid transporter *(LAT)	0.00023234200743494423	2	0.00015459994291694415	13	True	grey
cationic amino acid transporter *(CAT)	0.00034851301115241634	3	0.0002854152792312815	24	True	grey
gamma-aminobutyric acid transporter *(GABP)	0.00034851301115241634	3	0.00011892303301303397	10	True	grey
aromatic amino acid transporter *(HAAAP)	0.00034851301115241634	3	7.135381980782038e-05	6	True	grey
metal cation transporter *(NRAMP)	0.0008131970260223048	7	0.00023784606602606794	20	True	grey
potassium cation transporter *(HAK/KUP/KT)	0.00023234200743494423	2	0.000987061174008182	83	False	grey
auxin efflux transporter *(PIN1/2/3)	0.0006970260223048327	6	0.0002973075825325849	25	True	grey
sugar efflux transporter *(SWEET1/2/3)	0.0015102230483271376	13	0.0005946151650651698	50	True	grey
nickel/cobalt transporter *(ZN1/2)	0.00011617100371747211	1	1.1892303301303397e-05	1	True	grey
phosphate transporter *(PHO1)	0.0009293680297397769	8	0.00016649224621824755	14	True	grey
di-/tricarboxylate transporter *(TDT)	0.00023234200743494423	2	7.135381980782038e-05	6	True	grey
cation antiporter *(CAX)	0.00011617100371747211	1	0.0002616306726286747	22	False	grey
cation:calcium cation exchanger *(CCX)	0.00034851301115241634	3	0.00011892303301303397	10	True	grey
cation exchanger *(NCL/EF-CAX)	0.00011617100371747211	1	0.00010703072971173057	9	True	grey
metabolite transporter *(DTX1/2/++)	0.0015102230483271376	13	0.0010227380839120922	86	True	grey
metal-citrate complex transporter *(FRD3)	0.0009293680297397769	8	0.0002616306726286747	22	True	grey
iron chelator transporter *(YSL1/2/++)	0.00034851301115241634	3	0.0005589382551612597	47	False	grey
oligopeptide transporter *(OPT1/2/++)	0.00023234200743494423	2	0.00011892303301303397	10	True	grey
subclass-X1 metal cation transporter *(IRT1)	0.00046468401486988845	4	0.00020216915612215775	17	True	grey
subclass-Y1 metal cation transporter *(ZTP29)	0.00046468401486988845	4	7.135381980782038e-05	6	True	grey
iron cation transporter *(VTL)	0.00011617100371747211	1	5.9461516506516985e-05	5	True	grey
adenine nucleotide transporter *(ANT)	0.00011617100371747211	1	0.00016649224621824755	14	False	grey
folate transporter *(FOLT)	0.00034851301115241634	3	3.567690990391019e-05	3	True	grey
iron transporter *(MIT)	0.00023234200743494423	2	4.756921320521359e-05	4	True	grey
manganese trafficking protein *(MTM)	0.00011617100371747211	1	9.513842641042717e-05	8	True	grey
proton gradient uncoupling protein *(PUMP1/2)	0.00046468401486988845	4	0.00013081533631433735	11	True	grey
MtcC-type solute transporter	0.0012778810408921933	11	0.0005946151650651698	50	True	grey
manganese/calcium cation transporter *(PML4/5)	0.001045539033457249	9	0.00010703072971173057	9	True	grey
anion channel / anion:proton antiporter *(CLCa/b/c)	0.00023234200743494423	2	0.0002497383693273713	21	False	grey
potassium/sodium cation transporter *(HKT1)	0.00011617100371747211	1	4.756921320521359e-05	4	True	grey
Nodulin-26-like intrinsic protein *(NIP)	0.00023234200743494423	2	0.00016649224621824755	14	True	grey
tonoplast intrinsic protein *(TIP)	0.00034851301115241634	3	0.0002497383693273713	21	True	grey
voltage-gated potassium cation channel *(AKT/SKOR/GORK)	0.0006970260223048327	6	0.0003924460089430121	33	True	grey
voltage-gated potassium cation channel *(TPK/KCO)	0.00011617100371747211	1	0.00015459994291694415	13	False	grey
ammonium transporter *(AMT2/3)	0.00011617100371747211	1	0.00010703072971173057	9	True	grey
calcium-permeable channel *(OSCA1)	0.00046468401486988845	4	0.00016649224621824755	14	True	grey
calcium-permeable channel *(OSCA2)	0.0005808550185873606	5	0.00015459994291694415	13	True	grey
cation channel *(Pollux/Castor)	0.00023234200743494423	2	4.756921320521359e-05	4	True	grey
cyclic nucleotide-gated cation channel *(CNGC1/2/++)	0.00046468401486988845	4	0.000570830558462563	48	False	grey
ligand-gated cation channel *(GLR1/2/3)	0.0005808550185873606	5	0.0004994767386547426	42	True	grey
anion channel *(ALMT1/2/++)	0.00023234200743494423	2	0.00015459994291694415	13	True	grey
non-specific cation channel *(PQL1)	0.00046468401486988845	4	0.00010703072971173057	9	True	grey
metal cation transporter *(MRS/MGT)	0.00011617100371747211	1	0.0004162306155456189	35	False	grey
voltage-gated anion channel *(VDAC)	0.00023234200743494423	2	0.00015459994291694415	13	True	grey
systemic nitrogen signalling polypeptide *(CEP)	0.00011617100371747211	1	3.567690990391019e-05	3	True	grey
nitrate receptor/transporter *(NRT1-1)	0.00011617100371747211	1	4.756921320521359e-05	4	True	grey
transcriptional regulator *(NLP6/7)) of nitrate response	0.00034851301115241634	3	9.513842641042717e-05	8	True	grey
cytosolic glutamine synthetase *(GLN1)	0.00034851301115241634	3	0.00016649224621824755	14	True	grey
NADH-dependent glutamate synthase	0.00023234200743494423	2	9.513842641042717e-05	8	True	grey
sulfate transporter *(SULTR1)	0.0009293680297397769	8	0.00010703072971173057	9	True	grey
regulatory protein *(SDI) of sulfate homeostasis	0.00023234200743494423	2	3.567690990391019e-05	3	True	grey
regulatory protein *(SPX1/2/++) of phosphate signalling	0.00023234200743494423	2	0.00013081533631433735	11	True	grey
E2 ubiquitin-conjugating protein *(PHO2)	0.00034851301115241634	3	8.324612310912378e-05	7	True	grey
phosphate exporter *(ERD1)	0.00023234200743494423	2	3.567690990391019e-05	3	True	grey
iron/zinc/manganese/cobalt cation transporter *(IRT1/ZIP1/++)	0.00046468401486988845	4	0.00020216915612215775	17	True	grey
regulatory E3 ubiquitin ligase *(IDF1)	0.00011617100371747211	1	1.1892303301303397e-05	1	True	grey
iron cation transporter *(IRT3)	0.00023234200743494423	2	4.756921320521359e-05	4	True	grey
coumarin synthase *(COSY)	0.00011617100371747211	1	1.1892303301303397e-05	1	True	grey
phytosiderophore efflux transporter *(TOM1)	0.0013940520446096654	12	0.0005113690419560461	43	True	grey
Fe(III)-citrate complex transporter *(FRD)	0.0005808550185873606	5	9.513842641042717e-05	8	True	grey
regulatory protein *(KIN17) of copper homeostasis	0.00034851301115241634	3	4.756921320521359e-05	4	True	grey
zinc cation sensor protein *(bZIP19/bZIP23))	0.0009293680297397769	8	0.0002854152792312815	24	True	grey
manganese trafficking protein *(MTM1/2)	0.00011617100371747211	1	9.513842641042717e-05	8	True	grey
phytochrome photoreceptor *(PHY)	0.0009293680297397769	8	0.00017838454951955095	15	True	grey
substrate adaptor *(AFR) of SCF E3 ubiquitin ligase	0.00034851301115241634	3	5.9461516506516985e-05	5	True	grey
transcriptional regulator *(PAT1)	0.00034851301115241634	3	9.513842641042717e-05	8	True	grey
regulatory protein kinase *(PPK)	0.00046468401486988845	4	0.0003686614023404053	31	True	grey
regulatory protein *(CIB) of blue light perception	0.0018587360594795538	16	0.0009157073542003615	77	True	grey
substrate adaptor *(ADO) of SCF E3 ubiquitin ligase	0.0005808550185873606	5	0.00017838454951955095	15	True	grey
regulatory protein *(HY5) of UV-B signal transduction	0.00011617100371747211	1	0.00010703072971173057	9	True	grey
regulatory E3 ubiquitin ligase *(CSU1) of COP1 activity	0.00011617100371747211	1	8.324612310912378e-05	7	True	grey
transcription factor component *(HRE/RAP2-12) of oxygen-sensor activity	0.00011617100371747211	1	0.00023784606602606794	20	False	grey
carbon dioxide signal transducer kinase *(OST1)	0.00011617100371747211	1	2.3784606602606793e-05	2	True	grey
carbon dioxide signal transducer kinase *(CBC)	0.00011617100371747211	1	3.567690990391019e-05	3	True	grey
molecular co-chaperone *(ARG1) involved in gravity signalling	0.00011617100371747211	1	7.135381980782038e-05	6	True	grey
regulatory protein *(WEEP) involved in gravitropism	0.00034851301115241634	3	8.324612310912378e-05	7	True	grey
temperature sensor protein *(PHY-B)	0.00011617100371747211	1	2.3784606602606793e-05	2	True	grey
cytosolic molecular chaperone *(Hsp101)	0.00023234200743494423	2	2.3784606602606793e-05	2	True	grey
cold sensor *(COLD1)	0.00034851301115241634	3	5.9461516506516985e-05	5	True	grey
cold-responsive mRNA chaperone *(CSD)	0.00046468401486988845	4	5.9461516506516985e-05	5	True	grey
condensable transcriptional regulator *(SEU/SLK) involved in osmosensing	0.00023234200743494423	2	0.00017838454951955095	15	True	grey
