Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Secondary metabolism.phenolics biosynthesis.flavonoid biosynthesis	0.0003374957813027337	2	0.0004519075254495291	38	False	yellow
Redox homeostasis.glutathione-based redox regulation.glutathione degradation	0.0005062436719541006	3	0.0004519075254495291	38	True	yellow
Redox homeostasis.glutathione-based redox regulation.glutathione S-transferase activities	0.0021937225784677693	13	0.0012962610598420703	109	True	yellow
Redox homeostasis.thiol-based redox regulation.thioredoxin activities	0.00016874789065136686	1	0.0006302920749690801	53	False	yellow
Redox homeostasis.thiol-based redox regulation.methionine sulfoxide reductase activities	0.0003374957813027337	2	9.513842641042717e-05	8	True	yellow
Redox homeostasis.ascorbate-based redox regulation.peroxisomal/microsomal ascorbate peroxidase *(APX)	0.0005062436719541006	3	3.567690990391019e-05	3	True	yellow
Redox homeostasis.ascorbate-based redox regulation.monodehydroascorbate reductase *(MDAR)	0.00016874789065136686	1	0.00011892303301303397	10	True	yellow
Redox homeostasis.ascorbate-based redox regulation.cyt-b561 electron shuttle hemoprotein *(CYBASC)	0.0003374957813027337	2	0.00015459994291694415	13	True	yellow
Redox homeostasis.ascorbate-based redox regulation.ascorbate metabolism	0.0018562267971650355	11	0.0008919227475977547	75	True	yellow
Redox homeostasis.reactive oxygen-induced signalling.NADPH-oxidase activity	0.0010124873439082012	6	0.0004519075254495291	38	True	yellow
Redox homeostasis.reactive oxygen-induced signalling.singlet oxygen-induced signalling	0.00016874789065136686	1	0.0005232613452573494	44	False	yellow
Redox homeostasis.reactive electrophilic lipid homeostasis.oxylipin generation	0.001181235234559568	7	0.00013081533631433735	11	True	yellow
Phytohormone action.abscisic acid.biosynthesis	0.0003374957813027337	2	0.0004519075254495291	38	False	yellow
Phytohormone action.abscisic acid.perception and signalling	0.0005062436719541006	3	0.0008562458376938446	72	False	yellow
Phytohormone action.abscisic acid.transport	0.00016874789065136686	1	0.00010703072971173057	9	True	yellow
Phytohormone action.auxin.biosynthesis	0.00016874789065136686	1	0.0004637998287508325	39	False	yellow
Phytohormone action.auxin.perception and signal transduction	0.004387445156935539	26	0.0019265531348111502	162	True	yellow
Phytohormone action.auxin.conjugation and degradation	0.0003374957813027337	2	0.0004875844353534393	41	False	yellow
Phytohormone action.auxin.transport	0.0016874789065136687	10	0.0008205689277899343	69	True	yellow
Phytohormone action.brassinosteroid.biosynthesis	0.0005062436719541006	3	0.00013081533631433735	11	True	yellow
Phytohormone action.brassinosteroid.perception and signal transduction	0.0028687141410732365	17	0.001141661116925126	96	True	yellow
Phytohormone action.brassinosteroid.transport	0.0008437394532568343	5	0.00010703072971173057	9	True	yellow
Phytohormone action.cytokinin.biosynthesis	0.00016874789065136686	1	0.0003448767957377985	29	False	yellow
Phytohormone action.cytokinin.perception and signal transduction	0.0013499831252109348	8	0.001438968699457711	121	False	yellow
Phytohormone action.cytokinin.conjugation and degradation	0.0003374957813027337	2	0.0002973075825325849	25	True	yellow
Phytohormone action.cytokinin.transport	0.00016874789065136686	1	4.756921320521359e-05	4	True	yellow
Phytohormone action.ethylene.perception and signal transduction	0.0003374957813027337	2	0.0007611074112834174	64	False	yellow
Phytohormone action.gibberellin.perception and signal transduction	0.00016874789065136686	1	0.0002854152792312815	24	False	yellow
Phytohormone action.gibberellin.conjugation and degradation	0.0005062436719541006	3	0.00017838454951955095	15	True	yellow
Phytohormone action.jasmonic acid.biosynthesis	0.0005062436719541006	3	0.0005827228617638665	49	False	yellow
Phytohormone action.jasmonic acid.perception and signal transduction	0.0008437394532568343	5	0.0005470459518599562	46	True	yellow
Phytohormone action.jasmonic acid.conjugation and degradation	0.00016874789065136686	1	0.0003329844924364951	28	False	yellow
Phytohormone action.strigolactone.biosynthesis	0.0003374957813027337	2	0.0002616306726286747	22	True	yellow
Phytohormone action.strigolactone.conjugation and degradation	0.00016874789065136686	1	0.00010703072971173057	9	True	yellow
Phytohormone action.karrikins.perception and signalling	0.0003374957813027337	2	9.513842641042717e-05	8	True	yellow
Phytohormone action.signalling peptides.NCRP (non-cysteine-rich-peptide) category	0.0038812014849814377	23	0.0017362762819902958	146	True	yellow
Phytohormone action.signalling peptides.CRP (cysteine-rich-peptide) category	0.0021937225784677693	13	0.0012130149367329465	102	True	yellow
Chromatin organisation.post-translational histone modification.histone methylation	0.004218697266284171	25	0.004019598515840548	338	True	yellow
Chromatin organisation.post-translational histone modification.histone acetylation	0.0018562267971650355	11	0.0034844448672818953	293	False	yellow
Chromatin organisation.post-translational histone modification.histone phosphorylation	0.00016874789065136686	1	0.00011892303301303397	10	True	yellow
Chromatin organisation.post-translational histone modification.PRC1 bifunctional histone ubiquitination and methylation reader complex	0.0003374957813027337	2	0.0011892303301303396	100	False	yellow
Chromatin organisation.epigenetic state regulation.DNA methylation regulation	0.0006749915626054674	4	0.0009038150508990582	76	False	yellow
Chromatin organisation.DNA homeostasis.bifunctional ssDNA and RNA endonuclease *(ENDO)	0.0003374957813027337	2	0.00010703072971173057	9	True	yellow
Chromatin organisation.DNA homeostasis.DNA exonuclease *(NEN)	0.00016874789065136686	1	0.00010703072971173057	9	True	yellow
Cell division.DNA replication.preinitiation	0.0005062436719541006	3	0.0007492151079821139	63	False	yellow
Cell division.DNA replication.initiation	0.0006749915626054674	4	0.0003448767957377985	29	True	yellow
Cell division.DNA replication.elongation	0.0005062436719541006	3	0.0011059842070212159	93	False	yellow
Cell division.DNA replication.maturation	0.00016874789065136686	1	0.0002854152792312815	24	False	yellow
Cell division.DNA replication.telomere replication	0.0008437394532568343	5	0.0004875844353534393	41	True	yellow
Cell division.cell cycle organisation.cell cycle control	0.003712453594330071	22	0.0035320140804871087	297	True	yellow
Cell division.cell cycle organisation.chromosome segregation	0.0003374957813027337	2	0.0011892303301303396	100	False	yellow
Cell division.cell cycle organisation.metaphase to anaphase transition	0.0003374957813027337	2	0.0010227380839120922	86	False	yellow
Cell division.cytokinesis.preprophase microtubule organization	0.003543705703678704	21	0.001201122633431643	101	True	yellow
Cell division.cytokinesis.cell-plate formation	0.0013499831252109348	8	0.0006659689848729902	56	True	yellow
Cell division.cytokinesis.phragmoplast disassembly	0.00016874789065136686	1	0.0006183997716677766	52	False	yellow
Cell division.cytokinesis.endoplasmic reticulum (ER) reorganisation	0.0013499831252109348	8	0.0010346303872133954	87	True	yellow
Cell division.plastid division.plastidic peptidoglycan system	0.0005062436719541006	3	9.513842641042717e-05	8	True	yellow
DNA damage response.nonhomologous end-joining (NHEJ) repair.DNA end recognition	0.0006749915626054674	4	0.00011892303301303397	10	True	yellow
DNA damage response.base excision repair (BER).gap filling and nick sealing	0.00016874789065136686	1	9.513842641042717e-05	8	True	yellow
DNA damage response.nucleotide excision repair (NER).nucleotide excision	0.0003374957813027337	2	9.513842641042717e-05	8	True	yellow
DNA damage response.DNA-protein crosslink (DPC) repair.crosslink-repair peptidase *(WSS1a)	0.0005062436719541006	3	3.567690990391019e-05	3	True	yellow
RNA biosynthesis.DNA-dependent RNA polymerase complexes.RNA polymerase II complex	0.0003374957813027337	2	0.0004637998287508325	39	False	yellow
RNA biosynthesis.RNA polymerase II-dependent transcription.RNA polymerase-II phosphorylation/dephosphorylation	0.0005062436719541006	3	0.0006421843782703834	54	False	yellow
RNA biosynthesis.RNA polymerase II-dependent transcription.transcription initiation	0.0003374957813027337	2	0.0010584149938160023	89	False	yellow
RNA biosynthesis.RNA polymerase II-dependent transcription.transcription co-activation	0.004218697266284171	25	0.003258491104557131	274	True	yellow
RNA biosynthesis.RNA polymerase II-dependent transcription.transcription elongation	0.001181235234559568	7	0.0007967843211873275	67	True	yellow
RNA biosynthesis.RNA polymerase II-dependent transcription.upstream transcription pausing	0.00016874789065136686	1	2.3784606602606793e-05	2	True	yellow
RNA biosynthesis.RNA polymerase III-dependent transcription.TFIIIc transcription factor complex	0.0006749915626054674	4	0.0004994767386547426	42	True	yellow
RNA biosynthesis.DNA-binding transcriptional regulation.basic DNA-binding domain	0.01619979750253122	96	0.009513842641042717	800	True	yellow
RNA biosynthesis.DNA-binding transcriptional regulation.zinc-coordinating DNA-binding domain	0.00911238609517381	54	0.0066477975454285985	559	True	yellow
RNA biosynthesis.DNA-binding transcriptional regulation.helix-turn-helix DNA-binding domain	0.01400607492406345	83	0.011392826562648653	958	True	yellow
RNA biosynthesis.DNA-binding transcriptional regulation.other all-alpha-helix DNA-binding domain	0.0010124873439082012	6	0.002937398915421939	247	False	yellow
RNA biosynthesis.DNA-binding transcriptional regulation.alpha-helix exposed by beta-structure	0.0003374957813027337	2	0.0021525068975359147	181	False	yellow
RNA biosynthesis.DNA-binding transcriptional regulation.beta-hairpin exposed by alpha/beta-scaffold structure	0.0077624029699628755	46	0.010441442298544382	878	False	yellow
RNA biosynthesis.DNA-binding transcriptional regulation.beta-sheet DNA-binding domain	0.0006749915626054674	4	0.0008800304442964514	74	False	yellow
RNA biosynthesis.DNA-binding transcriptional regulation.beta-barrel DNA-binding domain	0.0008437394532568343	5	0.002223860717343735	187	False	yellow
RNA biosynthesis.DNA-binding transcriptional regulation.undefined DNA-binding domain	0.002531218359770503	15	0.0031633526781467036	266	False	yellow
RNA biosynthesis.transcriptional co-regulation.OVATE transcriptional co-regulator *(OFP)	0.0008437394532568343	5	0.0005232613452573494	44	True	yellow
RNA biosynthesis.transcriptional co-regulation.LEUNIG-SEUSS transcriptional repressor complex	0.0005062436719541006	3	0.0004756921320521359	40	True	yellow
RNA processing.spliceosome-mediated pre-mRNA splicing.U2-type major spliceosome	0.0026999662504218697	16	0.0029730758253258493	250	False	yellow
RNA processing.spliceosome-mediated pre-mRNA splicing.U12-type minor spliceosome	0.00016874789065136686	1	0.0002497383693273713	21	False	yellow
RNA processing.spliceosome-mediated pre-mRNA splicing.MAC/NTC spliceosome-associated complex	0.0018562267971650355	11	0.0011892303301303396	100	True	yellow
RNA processing.spliceosome-mediated pre-mRNA splicing.spliceosome-associated non-snRNP factor activities	0.0028687141410732365	17	0.002342783750356769	197	True	yellow
RNA processing.pre-RNA group-I/-II intron splicing.PPR-type RNA splicing factor activities	0.00016874789065136686	1	0.000927599657501665	78	False	yellow
RNA processing.pre-RNA group-I/-II intron splicing.CFM-type RNA splicing factor activities	0.0005062436719541006	3	0.0002973075825325849	25	True	yellow
RNA processing.mRNA modification.RNA 5-end processing	0.0003374957813027337	2	0.0006778612881742935	57	False	yellow
RNA processing.mRNA modification.Cleavage and Polyadenylation Specificity Factor (CPSF) complex	0.0005062436719541006	3	0.0003805537056417087	32	True	yellow
RNA processing.mRNA modification.mRNA methylation	0.0005062436719541006	3	0.0005827228617638665	49	False	yellow
RNA processing.tRNA modification.tRNA thiolation	0.0008437394532568343	5	0.0003805537056417087	32	True	yellow
RNA processing.tRNA modification.N6-threonylcarbamoyladenosine modification	0.0005062436719541006	3	0.0003805537056417087	32	True	yellow
RNA processing.tRNA modification.queuosine modification	0.0008437394532568343	5	0.00022595376272476454	19	True	yellow
RNA processing.tRNA modification.tRNA ribonuclease activities	0.0006749915626054674	4	0.0003210921891351917	27	True	yellow
RNA processing.RNA pseudouridylation.stand-alone pseudouridine synthase activities	0.0003374957813027337	2	0.0007848920178860242	66	False	yellow
RNA processing.organelle RNA modification.C-to-U RNA editing	0.00016874789065136686	1	0.0014032917895538007	118	False	yellow
RNA homeostasis.mRNA degradation.mRNA deadenylation	0.00016874789065136686	1	0.0007611074112834174	64	False	yellow
RNA homeostasis.mRNA degradation.mRNA decapping-dependent degradation	0.00016874789065136686	1	0.0008205689277899343	69	False	yellow
RNA homeostasis.mRNA degradation.Exosome RNA surveillance complex	0.0008437394532568343	5	0.0013676148796498905	115	False	yellow
RNA homeostasis.mRNA surveillance pathways.Nonsense-Mediated Decay (NMD) pathway	0.0003374957813027337	2	0.0006065074683664733	51	False	yellow
RNA homeostasis.mRNA surveillance pathways.No-Cap Decay (NCD) pathway	0.0003374957813027337	2	8.324612310912378e-05	7	True	yellow
RNA homeostasis.mRNA silencing.miRNA pathway	0.0016874789065136687	10	0.002247645323946342	189	False	yellow
RNA homeostasis.post-transcriptional regulator activities.C3H-ZF-type post-transcriptional regulator activity	0.0008437394532568343	5	0.0012843687565407668	108	False	yellow
RNA homeostasis.RNA transport.RNA nuclear export	0.0005062436719541006	3	0.0014746456093616212	124	False	yellow
Protein biosynthesis.ribosome biogenesis.rRNA maturation	0.0010124873439082012	6	0.002307106840452859	194	False	yellow
Protein biosynthesis.ribosome biogenesis.large ribosomal subunit (LSU)	0.00016874789065136686	1	0.005506136428503472	463	False	yellow
Protein biosynthesis.ribosome biogenesis.small ribosomal subunit (SSU)	0.0005062436719541006	3	0.004947198173342213	416	False	yellow
Protein biosynthesis.translation elongation.eEF2 mRNA-translocation factor activity	0.0008437394532568343	5	0.0003448767957377985	29	True	yellow
Protein biosynthesis.organellar translation machinery.mitochondrial ribosome biogenesis	0.00016874789065136686	1	0.002663875939491961	224	False	yellow
Protein biosynthesis.organellar translation machinery.translation initiation	0.0005062436719541006	3	0.00022595376272476454	19	True	yellow
Protein modification.glycosylation.N-linked glycosylation	0.0026999662504218697	16	0.0017362762819902958	146	True	yellow
Protein modification.glycosylation.O-linked glycosylation	0.0003374957813027337	2	0.0005470459518599562	46	False	yellow
Protein modification.glycosylation.C-linked glycosylation	0.00016874789065136686	1	5.9461516506516985e-05	5	True	yellow
Protein modification.acetylation.bifunctional lysine and N-terminal acetyltransferase activities	0.00016874789065136686	1	0.00022595376272476454	19	False	yellow
Protein modification.acetylation.deacetylase activities	0.00016874789065136686	1	0.00010703072971173057	9	True	yellow
Protein modification.lipidation.Cys-linked prenylation	0.00016874789065136686	1	0.0004875844353534393	41	False	yellow
Protein modification.lipidation.protein S-acylation	0.004049949375632805	24	0.0012724764532394634	107	True	yellow
Protein modification.lipidation.protein de-S-acylation	0.0008437394532568343	5	0.0004519075254495291	38	True	yellow
Protein modification.phosphorylation.TKL protein kinase activities	0.03560580492743841	211	0.013664256493197602	1149	True	yellow
Protein modification.phosphorylation.CK protein kinase activities	0.0008437394532568343	5	0.0008443535343925411	71	False	yellow
Protein modification.phosphorylation.CMGC protein kinase activities	0.0038812014849814377	23	0.002580629816382837	217	True	yellow
Protein modification.phosphorylation.CAMK protein kinase activities	0.0028687141410732365	17	0.003603367900294929	303	False	yellow
Protein modification.phosphorylation.AGC protein kinase activities	0.0008437394532568343	5	0.0011178765103225193	94	False	yellow
Protein modification.phosphorylation.NAK protein kinase activities	0.0005062436719541006	3	0.00016649224621824755	14	True	yellow
Protein modification.phosphorylation.ABC1K protein kinase activities	0.0020249746878164025	12	0.000808676624488631	68	True	yellow
Protein modification.dephosphorylation.protein serine/threonine protein phosphatase activities	0.00590617617279784	35	0.005553705641708686	467	True	yellow
Protein modification.dephosphorylation.protein dual-specificity protein phosphatase activities	0.00016874789065136686	1	0.0003210921891351917	27	False	yellow
Protein modification.tyrosine sulfation.tyrosyl protein sulfotransferase	0.0005062436719541006	3	0.00010703072971173057	9	True	yellow
Protein modification.S-glutathionylation.glutaredoxin	0.0003374957813027337	2	0.0003448767957377985	29	False	yellow
Protein modification.targeting peptide maturation.mitochondrion	0.0003374957813027337	2	0.0004162306155456189	35	False	yellow
Protein modification.targeting peptide maturation.plastid	0.0005062436719541006	3	0.0005470459518599562	46	False	yellow
Protein modification.cysteine disulfide formation.endoplasmic reticulum	0.001181235234559568	7	0.000570830558462563	48	True	yellow
Protein modification.protein folding.Cyclophilin-type chaperone activities	0.00016874789065136686	1	0.0005232613452573494	44	False	yellow
Protein modification.protein folding.Parvulin-type protein folding catalyst *(PIN)	0.0003374957813027337	2	7.135381980782038e-05	6	True	yellow
Protein homeostasis.protein quality control.ER Quality Control (ERQC) machinery	0.0008437394532568343	5	0.0008800304442964514	74	False	yellow
Protein homeostasis.protein quality control.cytosolic  Hsp70 chaperone system	0.004387445156935539	26	0.0024498144800684995	206	True	yellow
Protein homeostasis.ubiquitin-proteasome system.N-degron pathways	0.0008437394532568343	5	0.0016768147654837788	141	False	yellow
Protein homeostasis.ubiquitin-proteasome system.ubiquitin-fold protein conjugation	0.02311846101923726	137	0.020169346399010562	1696	True	yellow
Protein homeostasis.ubiquitin-proteasome system.ubiquitin-fold protein deconjugation	0.0021937225784677693	13	0.0035320140804871087	297	False	yellow
Protein homeostasis.ubiquitin-proteasome system.membrane-associated protein degradation	0.00016874789065136686	1	0.0025925221196841405	218	False	yellow
Protein homeostasis.ubiquitin-proteasome system.26S proteasome	0.001181235234559568	7	0.0025211682998763202	212	False	yellow
Protein homeostasis.ubiquitin-proteasome system.DAR protease system	0.0015187310158623017	9	0.0006183997716677766	52	True	yellow
Protein homeostasis.proteolysis.cysteine peptidase activities	0.0003374957813027337	2	0.0006659689848729902	56	False	yellow
Protein homeostasis.proteolysis.serine peptidase activities	0.003543705703678704	21	0.004007706212539245	337	False	yellow
Protein homeostasis.proteolysis.aspartic peptidase activities	0.0018562267971650355	11	0.0019622300447150604	165	False	yellow
Protein homeostasis.proteolysis.glutamic peptidase activities	0.0010124873439082012	6	0.0003329844924364951	28	True	yellow
Protein homeostasis.proteolysis.threonine peptidase activities	0.00016874789065136686	1	2.3784606602606793e-05	2	True	yellow
Protein homeostasis.proteolysis.metallopeptidase activities	0.00016874789065136686	1	0.00189087622490724	159	False	yellow
Cytoskeleton organisation.microtubular network.alpha-beta-Tubulin heterodimer	0.0038812014849814377	23	0.0004400152221482257	37	True	yellow
Cytoskeleton organisation.microtubular network.microtubule Tubulin heterodimer formation	0.0008437394532568343	5	0.000570830558462563	48	True	yellow
Cytoskeleton organisation.microtubular network.Kinesin microtubule-based motor protein activities	0.0038812014849814377	23	0.0018670916183046332	157	True	yellow
Cytoskeleton organisation.microtubular network.microtubule dynamics	0.007931150860614243	47	0.0022357530206450387	188	True	yellow
Cytoskeleton organisation.microfilament network.actin filament protein	0.0021937225784677693	13	0.0005470459518599562	46	True	yellow
Cytoskeleton organisation.microfilament network.actin polymerisation	0.005737428282146473	34	0.0026044144229854438	219	True	yellow
Cytoskeleton organisation.microfilament network.actin organisation	0.002531218359770503	15	0.0004875844353534393	41	True	yellow
Cytoskeleton organisation.microfilament network.myosin microfilament-based motor protein activities	0.0013499831252109348	8	0.000927599657501665	78	True	yellow
Cytoskeleton organisation.microfilament network.actin-membrane compartment interaction	0.0010124873439082012	6	0.0005946151650651698	50	True	yellow
Cytoskeleton organisation.nuclear dynamics.nuclear movement	0.00016874789065136686	1	0.0004519075254495291	38	False	yellow
Cytoskeleton organisation.cytoskeleton-plasma membrane-cell wall interface.regulatory protein *(IQD13) of microtubule-plasma membrane linkage	0.0003374957813027337	2	2.3784606602606793e-05	2	True	yellow
Cytoskeleton organisation.endoplasmic reticulum (ER) - cell/organelle membrane contact.contact site protein *(VAP27)	0.0008437394532568343	5	0.0004875844353534393	41	True	yellow
Cell wall organisation.cellulose.cellulose synthase complex (CSC)	0.009787377657779277	58	0.0012962610598420703	109	True	yellow
Cell wall organisation.cellulose.cellulose-hemicellulose network assembly	0.0013499831252109348	8	0.0002616306726286747	22	True	yellow
Cell wall organisation.cellulose.cellulose modification	0.0003374957813027337	2	0.00013081533631433735	11	True	yellow
Cell wall organisation.hemicellulose.xyloglucan	0.0018562267971650355	11	0.0009989534773094852	84	True	yellow
Cell wall organisation.hemicellulose.xylan	0.005062436719541006	30	0.0023546760536580723	198	True	yellow
Cell wall organisation.hemicellulose.heteromannan	0.002531218359770503	15	0.0007254305013795071	61	True	yellow
Cell wall organisation.hemicellulose.mixed-linked glucan	0.0008437394532568343	5	5.9461516506516985e-05	5	True	yellow
Cell wall organisation.hemicellulose.arabinogalactan	0.0010124873439082012	6	0.0005232613452573494	44	True	yellow
Cell wall organisation.pectin.homogalacturonan	0.0038812014849814377	23	0.001165445723527733	98	True	yellow
Cell wall organisation.pectin.rhamnogalacturonan I	0.0038812014849814377	23	0.001557891732470745	131	True	yellow
Cell wall organisation.pectin.rhamnogalacturonan II	0.0008437394532568343	5	0.0002735229759299781	23	True	yellow
Cell wall organisation.pectin.xylogalacturonan	0.00016874789065136686	1	3.567690990391019e-05	3	True	yellow
Cell wall organisation.pectin.modification and degradation	0.003712453594330071	22	0.0012249072400342498	103	True	yellow
Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities	0.0033749578130273373	20	0.0013676148796498905	115	True	yellow
Cell wall organisation.cell wall proteins.expansin activities	0.0006749915626054674	4	0.0004756921320521359	40	True	yellow
Cell wall organisation.cell wall hydroxycinnamic acids.hydroxycinnamaldehyde dehydrogenase *(REF1)	0.00016874789065136686	1	3.567690990391019e-05	3	True	yellow
Cell wall organisation.lignin.monolignol biosynthesis	0.001181235234559568	7	0.0007016458947769003	59	True	yellow
Cell wall organisation.lignin.monolignol conjugation and polymerization	0.0008437394532568343	5	0.00023784606602606794	20	True	yellow
Cell wall organisation.cutin and suberin.cuticular lipid formation	0.0013499831252109348	8	0.0012486918466368567	105	True	yellow
Cell wall organisation.cutin and suberin.cutin polyester biosynthesis	0.00016874789065136686	1	0.00022595376272476454	19	False	yellow
Vesicle trafficking.anterograde trafficking.Coat protein II (COPII) coatomer machinery	0.0003374957813027337	2	0.001141661116925126	96	False	yellow
Vesicle trafficking.anterograde trafficking.protein cargo receptor activities	0.00016874789065136686	1	0.0002854152792312815	24	False	yellow
Vesicle trafficking.anterograde trafficking.protein storage vacuole trafficking machinery	0.0016874789065136687	10	0.0003924460089430121	33	True	yellow
Vesicle trafficking.anterograde trafficking.AP-3 vacuole cargo adaptor complex	0.0006749915626054674	4	0.00014270763961564075	12	True	yellow
Vesicle trafficking.retrograde trafficking.Coat protein I (COPI) coatomer machinery	0.0018562267971650355	11	0.0020692607744267908	174	False	yellow
Vesicle trafficking.retrograde trafficking.vesicle tethering	0.0013499831252109348	8	0.000689753591475597	58	True	yellow
Vesicle trafficking.endocytic trafficking.ESCRT-mediated sorting	0.0005062436719541006	3	0.0016054609456759585	135	False	yellow
Vesicle trafficking.exocytic trafficking.Exocyst complex	0.0016874789065136687	10	0.0012130149367329465	102	True	yellow
Vesicle trafficking.exocytic trafficking.exocytosis regulation	0.001181235234559568	7	0.0004281229188469223	36	True	yellow
Vesicle trafficking.exocytic trafficking.secretory vesicle trafficking	0.0003374957813027337	2	0.00015459994291694415	13	True	yellow
Vesicle trafficking.clathrin coated vesicle machinery.clathrin scaffold	0.00016874789065136686	1	0.00016649224621824755	14	True	yellow
Vesicle trafficking.clathrin coated vesicle machinery.AP-2 cargo adaptor complex	0.0006749915626054674	4	0.00015459994291694415	13	True	yellow
Vesicle trafficking.clathrin coated vesicle machinery.TPLATE cargo adaptor complex	0.0006749915626054674	4	0.0004043383122443155	34	True	yellow
Vesicle trafficking.clathrin coated vesicle machinery.accessory factor activities	0.0016874789065136687	10	0.001082199600418609	91	True	yellow
Vesicle trafficking.clathrin coated vesicle machinery.vesicle-plasma membrane detachment	0.0003374957813027337	2	0.00013081533631433735	11	True	yellow
Vesicle trafficking.vesicle tethering.RAB-GTPase activities	0.002362470469119136	14	0.0012249072400342498	103	True	yellow
Vesicle trafficking.vesicle tethering.activation of RAB-GTPase activities	0.0010124873439082012	6	0.0009751688707068786	82	True	yellow
Vesicle trafficking.vesicle tethering.RAB-GTPase membrane association	0.0005062436719541006	3	0.0006659689848729902	56	False	yellow
Vesicle trafficking.vesicle target membrane fusion.SNARE membrane fusion complexes	0.002531218359770503	15	0.0017124916753876891	144	True	yellow
Vesicle trafficking.autophagosome formation.initiation	0.0010124873439082012	6	0.0004519075254495291	38	True	yellow
Vesicle trafficking.autophagosome formation.nucleation	0.0006749915626054674	4	0.0004519075254495291	38	True	yellow
Vesicle trafficking.autophagosome formation.expansion	0.0030374620317246033	18	0.0018076301017981163	152	True	yellow
Protein translocation.chloroplast.outer envelope guidance and insertion	0.0008437394532568343	5	0.0003805537056417087	32	True	yellow
Protein translocation.mitochondrion.inner mitochondrion membrane TIM translocation system	0.00016874789065136686	1	0.0004756921320521359	40	False	yellow
Protein translocation.endoplasmic reticulum.GET post-translational insertion system	0.00016874789065136686	1	0.00023784606602606794	20	False	yellow
Protein translocation.peroxisome.importomer translocation system	0.0013499831252109348	8	0.0008919227475977547	75	True	yellow
Protein translocation.nucleus.nucleocytoplasmic transport	0.00016874789065136686	1	0.0012486918466368567	105	False	yellow
Protein translocation.plasmodesmata intercellular trafficking.plasmodesmal protein *(PDLP)	0.0006749915626054674	4	9.513842641042717e-05	8	True	yellow
Solute transport.primary active transport.V-type ATPase complex	0.0006749915626054674	4	0.0008562458376938446	72	False	yellow
Solute transport.primary active transport.P-type ATPase superfamily	0.0015187310158623017	9	0.0022000761107411285	185	False	yellow
Solute transport.primary active transport.ABC-type transporter superfamily	0.0028687141410732365	17	0.0024973836932737133	210	True	yellow
Solute transport.primary active transport.VHP-type pyrophosphatase activities	0.0013499831252109348	8	0.0002497383693273713	21	True	yellow
Solute transport.carrier-mediated transport.DMT-type transporter superfamily	0.004387445156935539	26	0.004257444581866616	358	True	yellow
Solute transport.carrier-mediated transport.MFS-type transporter superfamily	0.008268646641916975	49	0.007242412710493768	609	True	yellow
Solute transport.carrier-mediated transport.APC-type transporter superfamily	0.00809989875126561	48	0.004923413566739606	414	True	yellow
Solute transport.carrier-mediated transport.TOC-type transporter superfamily	0.0005062436719541006	3	0.0007016458947769003	59	False	yellow
Solute transport.carrier-mediated transport.CPA-type transporter superfamily	0.0005062436719541006	3	0.0006778612881742935	57	False	yellow
Solute transport.carrier-mediated transport.CDF-type transporter superfamily	0.0003374957813027337	2	0.000987061174008182	83	False	yellow
Solute transport.carrier-mediated transport.MATE-type transporter activities	0.0018562267971650355	11	0.0013081533631433737	110	True	yellow
Solute transport.carrier-mediated transport.OPT-type transporter activities	0.00016874789065136686	1	0.0006778612881742935	57	False	yellow
Solute transport.carrier-mediated transport.ZIP-type metal cation transporter activities	0.0005062436719541006	3	0.0003567690990391019	30	True	yellow
Solute transport.carrier-mediated transport.MTCC-type transporter activities	0.0020249746878164025	12	0.0021406145942346115	180	False	yellow
Solute transport.carrier-mediated transport.magnesium cation transporter *(MGR1/2/++)	0.0008437394532568343	5	0.0002973075825325849	25	True	yellow
Solute transport.channel-mediated transport.MIP-type intrinsic protein activities	0.0006749915626054674	4	0.0007611074112834174	64	False	yellow
Solute transport.channel-mediated transport.voltage-gated cation channel activities	0.0003374957813027337	2	0.0005827228617638665	49	False	yellow
Solute transport.channel-mediated transport.AMT-type ammonium transporter activities	0.0005062436719541006	3	0.00013081533631433735	11	True	yellow
Solute transport.channel-mediated transport.MLO-type calcium channel activities	0.0015187310158623017	9	0.0002973075825325849	25	True	yellow
Solute transport.channel-mediated transport.OSCA-type calcium-permeable channel activities	0.00016874789065136686	1	0.0003448767957377985	29	False	yellow
Solute transport.channel-mediated transport.ligand-gated cation channel *(GLR1/2/3)	0.0003374957813027337	2	0.0004994767386547426	42	False	yellow
Solute transport.channel-mediated transport.anion channel *(SLAC1/SLAH1)	0.0008437394532568343	5	0.0002973075825325849	25	True	yellow
Solute transport.channel-mediated transport.calcium-dependent anion channel *(Ca-ClC)	0.0008437394532568343	5	9.513842641042717e-05	8	True	yellow
Solute transport.channel-mediated transport.non-specific cation channel *(PQL1)	0.0008437394532568343	5	0.00010703072971173057	9	True	yellow
Nutrient uptake.nitrogen assimilation.systemic nitrogen signalling	0.00016874789065136686	1	0.00014270763961564075	12	True	yellow
Nutrient uptake.nitrogen assimilation.nitrate uptake system	0.00016874789065136686	1	0.0004400152221482257	37	False	yellow
Nutrient uptake.nitrogen assimilation.nitrate assimilation	0.00016874789065136686	1	0.00013081533631433735	11	True	yellow
Nutrient uptake.sulfur assimilation.sulfate assimilation	0.0010124873439082012	6	8.324612310912378e-05	7	True	yellow
