Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
double strand break repair protein rad	0.000250899054946893	3	3.567690990391019e-05	3	True	blue
shugoshin c domain containing protein	8.363301831563101e-05	1	0.00013081533631433735	11	False	blue
separase	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
mitotic checkpoint protein bub	0.000250899054946893	3	5.9461516506516985e-05	5	True	blue
mitotic spindle checkpoint protein	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
mitotic spindle checkpoint protein mad	0.00016726603663126202	2	0.00013081533631433735	11	True	blue
bub n terminal domain containing protein	0.00033453207326252405	4	0.00010703072971173057	9	True	blue
protein jason	0.00041816509157815507	5	7.135381980782038e-05	6	True	blue
protein jason isoform x1	0.00016726603663126202	2	4.756921320521359e-05	4	True	blue
nac domain containing protein	0.0018399264029438822	22	0.00371039863000666	312	False	blue
horma domain containing protein	0.0006690641465250481	8	9.513842641042717e-05	8	True	blue
transmembrane and domain containing protein	0.00033453207326252405	4	4.756921320521359e-05	4	True	blue
transmembrane and coiled coil domain containing protein 5b	8.363301831563101e-05	1	2.3784606602606793e-05	2	True	blue
protein prd isoform	0.00041816509157815507	5	5.9461516506516985e-05	5	True	blue
protein pair	0.00016726603663126202	2	7.135381980782038e-05	6	True	blue
protein double strand break formation	0.000501798109893786	6	7.135381980782038e-05	6	True	blue
sae domain containing protein	0.000501798109893786	6	7.135381980782038e-05	6	True	blue
reca 2 domain containing protein	0.00016726603663126202	2	7.135381980782038e-05	6	True	blue
meiotic nuclear division protein homolog	0.000501798109893786	6	7.135381980782038e-05	6	True	blue
dexh box atp dependent rna helicase	0.0009199632014719411	11	0.00020216915612215775	17	True	blue
dna mismatch repair protein mutl	0.00033453207326252405	4	8.324612310912378e-05	7	True	blue
btb domain containing protein	0.000501798109893786	6	0.0005351536485586529	45	False	blue
non structural protein	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
danre serine threonine protein phosphatase regulatory subunit 2	0.0006690641465250481	8	9.513842641042717e-05	8	True	blue
ercc domain containing protein	0.00016726603663126202	2	3.567690990391019e-05	3	True	blue
flap endonuclease gen protein	0.00016726603663126202	2	3.567690990391019e-05	3	True	blue
dna topoisomerase 3	0.00016726603663126202	2	9.513842641042717e-05	8	True	blue
protein serine threonine phosphatase	0.0038471188425190264	46	0.005482351821900866	461	False	blue
fa fance domain containing protein	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
fanconi anemia group f protein fancf	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
fanconi associated nuclease	0.00016726603663126202	2	4.756921320521359e-05	4	True	blue
lish domain containing protein	0.000501798109893786	6	0.0003686614023404053	31	True	blue
duf 4378 domain containing protein	0.0013381282930500962	16	0.0004756921320521359	40	True	blue
longifolia protein	8.363301831563101e-05	1	5.9461516506516985e-05	5	True	blue
major serine threonine protein phosphatase 2 catalytic subunit	0.000501798109893786	6	0.00010703072971173057	9	True	blue
serine threonine protein phosphatase 2 catalytic subunit	0.000250899054946893	3	7.135381980782038e-05	6	True	blue
orysi serine threonine protein phosphatase pp2a 3 catalytic subunit	0.0007526971648406791	9	0.00015459994291694415	13	True	blue
orysi serine threonine protein phosphatase 3 catalytic subunit	0.000501798109893786	6	0.0003329844924364951	28	True	blue
bovin serine threonine protein phosphatase 2a regulatory subunit b gamma	0.0008363301831563101	10	0.00016649224621824755	14	True	blue
serine threonine protein phosphatase regulatory subunit 3	8.363301831563101e-05	1	0.00013081533631433735	11	False	blue
microtubule binding protein tangled	0.000250899054946893	3	9.513842641042717e-05	8	True	blue
tpx2 importin domain containing protein	0.0006690641465250481	8	9.513842641042717e-05	8	True	blue
t snare coiled coil homology domain containing protein	0.0011708622564188342	14	0.0009751688707068786	82	True	blue
vesicle associated membrane protein	0.0012544952747344652	15	0.0009989534773094852	84	True	blue
rna binding motif protein x linked	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
microtubule associated protein rp eb family member	0.0013381282930500962	16	0.00019027685282085435	16	True	blue
human serine threonine protein kinase	0.0006690641465250481	8	0.00014270763961564075	12	True	blue
kinesin motor domain containing protein	0.0020908254578907754	25	0.0006302920749690801	53	True	blue
65 kda microtubule associated protein	0.0006690641465250481	8	0.0004994767386547426	42	True	blue
kinesin protein kin 12e	0.000250899054946893	3	3.567690990391019e-05	3	True	blue
kinesin protein kin	0.0009199632014719411	11	0.0005470459518599562	46	True	blue
mitogen activated protein kinase	0.0030107886593627163	36	0.00189087622490724	159	True	blue
afadin and alpha actinin binding protein	0.00041816509157815507	5	5.9461516506516985e-05	5	True	blue
reticulon protein	0.001087229238103203	13	0.0006659689848729902	56	True	blue
zinc ribbon 10 domain containing protein	0.00016726603663126202	2	9.513842641042717e-05	8	True	blue
n domain containing protein	0.0005854311282094171	7	0.0003686614023404053	31	True	blue
acetyllactosaminide beta	0.0006690641465250481	8	0.00013081533631433735	11	True	blue
cell division protein ftsz 2 1	0.00041816509157815507	5	0.00011892303301303397	10	True	blue
arc like ims domain containing protein	8.363301831563101e-05	1	3.567690990391019e-05	3	True	blue
cers4 udp n acetylglucosamine acetylmuramyl pentapeptide pyrophosphoryl undecaprenol transferase	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
cals4 udp n acetylglucosamine acetylmuramyl pentapeptide pyrophosphoryl undecaprenol transferase	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
dynamin domain containing protein	0.00041816509157815507	5	0.00015459994291694415	13	True	blue
mitochondrial rho gtpase 1	0.000501798109893786	6	7.135381980782038e-05	6	True	blue
fha domain containing protein	0.0008363301831563101	10	0.0004400152221482257	37	True	blue
cell cycle checkpoint control protein	0.000250899054946893	3	3.567690990391019e-05	3	True	blue
cell cycle checkpoint control rad9a protein	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
cell cycle checkpoint protein	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
serine threonine protein kinase atr	0.00016726603663126202	2	0.00014270763961564075	12	True	blue
brct domain containing protein	0.0013381282930500962	16	0.0004756921320521359	40	True	blue
c3hc4 type ring protein brct domain containing	0.0013381282930500962	16	0.00019027685282085435	16	True	blue
protein breast cancer susceptibility homolog	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
tripartite motif containing protein	8.363301831563101e-05	1	0.00010703072971173057	9	False	blue
dna repair protein rad homolog	0.00041816509157815507	5	9.513842641042717e-05	8	True	blue
exonuclease	0.000501798109893786	6	7.135381980782038e-05	6	True	blue
sp ring type domain containing protein	0.00033453207326252405	4	9.513842641042717e-05	8	True	blue
non structural maintenance of chromosomes element homolog	0.000250899054946893	3	4.756921320521359e-05	4	True	blue
mage domain containing protein	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
canin domain containing protein	0.00041816509157815507	5	5.9461516506516985e-05	5	True	blue
endo exonuclease phosphatase domain containing protein	0.000501798109893786	6	0.00019027685282085435	16	True	blue
poly [adp ribose] polymerase	0.00033453207326252405	4	4.756921320521359e-05	4	True	blue
parp type domain containing protein	0.000501798109893786	6	7.135381980782038e-05	6	True	blue
dna apurinic or apyrimidinic site endonuclease	0.00016726603663126202	2	8.324612310912378e-05	7	True	blue
tyrosyl dna phosphodiesterase	0.000501798109893786	6	7.135381980782038e-05	6	True	blue
poly [adp ribose] polymerase 2	0.0005854311282094171	7	9.513842641042717e-05	8	True	blue
troponin c skeletal muscle	0.000250899054946893	3	3.567690990391019e-05	3	True	blue
uv stimulated scaffold protein a	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
uv stimulated scaffold a protein	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
arath general transcription and dna repair factor iih helicase subunit xpd	0.00033453207326252405	4	4.756921320521359e-05	4	True	blue
regulator of telomere elongation helicase homolog	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
dna mismatch repair protein pms	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
dna directed rna polymerase subunit	0.000501798109893786	6	0.0004519075254495291	38	True	blue
dna directed rna polymerases i and iii subunit rpac	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
dna directed rna polymerases i ii and iii subunit rpabc	0.000501798109893786	6	0.00020216915612215775	17	True	blue
rna pol l 2 domain containing protein	0.0008363301831563101	10	0.00011892303301303397	10	True	blue
dna directed rna polymerase ii subunit rpb	0.002007192439575144	24	0.0004043383122443155	34	True	blue
dna directed rna polymerase subunit beta	0.0006690641465250481	8	0.0004281229188469223	36	True	blue
mediator associated protein	0.0005854311282094171	7	0.00015459994291694415	13	True	blue
dna directed rna polymerase i subunit rpa	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
gpn loop gtpase protein	0.00033453207326252405	4	4.756921320521359e-05	4	True	blue
fcp homology domain containing protein	0.002174458476206406	26	0.0005113690419560461	43	True	blue
ctd small phosphatase protein 2 a	0.0008363301831563101	10	0.00011892303301303397	10	True	blue
transcription initiation factor iif subunit alpha	8.363301831563101e-05	1	5.9461516506516985e-05	5	True	blue
small nuclear rna activating complex snapc subunit snap protein	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
small nuclear rna activating complex snapc subunit protein	0.00016726603663126202	2	4.756921320521359e-05	4	True	blue
btp domain containing protein	0.000250899054946893	3	8.324612310912378e-05	7	True	blue
transcription initiation factor tfiid subunit	0.00033453207326252405	4	0.0004756921320521359	40	False	blue
tafii domain containing protein	0.00016726603663126202	2	0.00011892303301303397	10	True	blue
mediator of rna polymerase ii transcription subunit	0.000250899054946893	3	0.0007492151079821139	63	False	blue
tfiis n terminal domain containing protein	0.00016726603663126202	2	0.0004756921320521359	40	False	blue
plus domain containing protein	0.000501798109893786	6	9.513842641042717e-05	8	True	blue
wd repeat containing protein vip	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
transcription elongation factor a protein	0.00033453207326252405	4	4.756921320521359e-05	4	True	blue
alba domain containing protein	0.0013381282930500962	16	0.0006778612881742935	57	True	blue
zinc finger protein	8.363301831563101e-05	1	0.0002497383693273713	21	False	blue
zinc finger transcription factor yy	0.00033453207326252405	4	9.513842641042717e-05	8	True	blue
zinc finger family protein	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
binding la protein	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
lupus la protein homolog	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
bzip domain containing protein	0.0022580914945220373	27	0.0034130910474740746	287	False	blue
bzip transcription factor tga	0.0018399264029438822	22	0.0012367995433355532	104	True	blue
bhlh domain containing protein	0.0026762565861001924	32	0.00318713728474931	268	False	blue
transcription factor bhlh protein	0.00033453207326252405	4	0.0012724764532394634	107	False	blue
quality protein transcription factor bhlh	0.000501798109893786	6	0.0003805537056417087	32	True	blue
transcription factor ibh protein	0.00016726603663126202	2	4.756921320521359e-05	4	True	blue
transcription factor ibh	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
zinc finger protein wip	0.00016726603663126202	2	0.00010703072971173057	9	True	blue
protein dehydration induced homolog	0.00041816509157815507	5	0.0003210921891351917	27	True	blue
protein gata transcription factor	0.000250899054946893	3	0.00022595376272476454	19	True	blue
gata transcription factor protein	8.363301831563101e-05	1	0.00013081533631433735	11	False	blue
gata type domain containing protein	0.00033453207326252405	4	0.00019027685282085435	16	True	blue
gata transcription factor isoform	0.000250899054946893	3	4.756921320521359e-05	4	True	blue
gata transcription factor isoform x1	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
dof zinc finger protein	0.0009199632014719411	11	0.0009751688707068786	82	False	blue
squamosa promoter binding protein	0.0015053943296813581	18	0.0005232613452573494	44	True	blue
arath squamosa promoter binding protein	0.0009199632014719411	11	0.0003924460089430121	33	True	blue
squamosa promoter binding protein sbp domain	0.000250899054946893	3	0.00011892303301303397	10	True	blue
lob domain containing protein	0.0008363301831563101	10	0.0012130149367329465	102	False	blue
quality protein lob domain containing	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
arath growth regulating factor	0.0017562933846282513	21	0.0004637998287508325	39	True	blue
protein shi sequence	8.363301831563101e-05	1	0.00015459994291694415	13	False	blue
homeobox leucine zipper protein hox	0.0011708622564188342	14	0.0016292455522785654	137	False	blue
protein little zipper	0.000250899054946893	3	7.135381980782038e-05	6	True	blue
homeobox leucine zipper protein roc	0.000501798109893786	6	0.0007135381980782038	60	False	blue
knotted 1 homeobox protein	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
homeobox protein knotted	8.363301831563101e-05	1	0.0003686614023404053	31	False	blue
homeobox domain containing protein	0.0014217613113657272	17	0.0013319379697459804	112	True	blue
wuschel homeobox	0.00033453207326252405	4	0.0002854152792312815	24	True	blue
orysj wuschel homeobox	0.000250899054946893	3	0.00010703072971173057	9	True	blue
homeobox protein hox1a	0.00033453207326252405	4	0.00016649224621824755	14	True	blue
zinc finger homeodomain protein	0.0005854311282094171	7	0.0003567690990391019	30	True	blue
transcription factor radialis	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
myb domain containing protein	0.0012544952747344652	15	0.0010465226905146988	88	True	blue
transcription factor mybs	8.363301831563101e-05	1	0.0003329844924364951	28	False	blue
transcription factor divaricata	0.00016726603663126202	2	0.00020216915612215775	17	False	blue
quality protein storekeeper	8.363301831563101e-05	1	5.9461516506516985e-05	5	True	blue
myb family transcription factor phl	0.001003596219787572	12	0.0002735229759299781	23	True	blue
heat stress transcription factor a 1	0.0006690641465250481	8	0.0004875844353534393	41	True	blue
heat stress transcription factor b 1	0.00033453207326252405	4	0.00013081533631433735	11	True	blue
hsf domain domain containing protein	0.000501798109893786	6	0.00013081533631433735	11	True	blue
floricaula leafy transcription factor	0.00033453207326252405	4	7.135381980782038e-05	6	True	blue
myb dna bind 4 domain containing protein	0.00041816509157815507	5	0.0003686614023404053	31	True	blue
quality protein trihelix transcription factor gtl	0.0005854311282094171	7	0.00021406145942346114	18	True	blue
myb transcription factor	0.0007526971648406791	9	0.0024498144800684995	206	False	blue
arath transcription factor myb	0.00041816509157815507	5	0.000808676624488631	68	False	blue
axial regulator yabby	0.0013381282930500962	16	0.0005351536485586529	45	True	blue
arath nuclear transcription factor y subunit 9	0.00033453207326252405	4	0.0005589382551612597	47	False	blue
nuclear transcription factor y subunit b 1	0.00041816509157815507	5	0.0004637998287508325	39	False	blue
nf x1 type zinc finger protein nfxl	8.363301831563101e-05	1	5.9461516506516985e-05	5	True	blue
zinc finger protein constans	0.0009199632014719411	11	0.0005232613452573494	44	True	blue
b box zinc finger protein	8.363301831563101e-05	1	0.0002497383693273713	21	False	blue
mads box transcription factor	0.00016726603663126202	2	0.001831414708400723	154	False	blue
agamous mads box protein agl	8.363301831563101e-05	1	0.0004162306155456189	35	False	blue
nac domain containing protein 21 22	0.00033453207326252405	4	0.0007016458947769003	59	False	blue
calmodulin binding transcription activator	0.0008363301831563101	10	0.0004994767386547426	42	True	blue
protein far sequence	0.00041816509157815507	5	0.00020216915612215775	17	True	blue
wrky domain containing protein	0.0006690641465250481	8	0.00185519931500333	156	False	blue
wrky protein	8.363301831563101e-05	1	4.756921320521359e-05	4	True	blue
vq domain containing protein	0.000250899054946893	3	0.0007729997145847207	65	False	blue
ap erf domain containing protein	0.000250899054946893	3	0.0002497383693273713	21	True	blue
arath transcription factor tcp	8.363301831563101e-05	1	0.00021406145942346114	18	False	blue
tcp transcription factor	8.363301831563101e-05	1	0.00021406145942346114	18	False	blue
ap ethylene responsive transcription factor ant	0.0007526971648406791	9	0.00011892303301303397	10	True	blue
ap ethylene responsive transcription factor	0.0005854311282094171	7	0.0007729997145847207	65	False	blue
ap erf and b3 domain containing transcription factor	0.00033453207326252405	4	0.00011892303301303397	10	True	blue
dehydration responsive element binding factor protein	0.0005854311282094171	7	8.324612310912378e-05	7	True	blue
at hook motif nuclear localized protein	0.0008363301831563101	10	0.0007373228046808106	62	True	blue
arath at hook motif nuclear localized protein	8.363301831563101e-05	1	0.0003924460089430121	33	False	blue
auxin response factor	0.0017562933846282513	21	0.0010940919037199124	92	True	blue
arath auxin response factor	0.0012544952747344652	15	0.001201122633431643	101	True	blue
b3 domain containing protein	0.0006690641465250481	8	0.0004875844353534393	41	True	blue
tf b3 domain containing protein	0.0011708622564188342	14	0.0007373228046808106	62	True	blue
protein scarecrow	0.00033453207326252405	4	0.00019027685282085435	16	True	blue
arath scarecrow protein	0.00033453207326252405	4	0.00022595376272476454	19	True	blue
scarecrow protein	0.00016726603663126202	2	0.0005113690419560461	43	False	blue
b box type domain containing protein	0.00016726603663126202	2	0.00019027685282085435	16	False	blue
orysj protein g1 like	0.00016726603663126202	2	0.0003567690990391019	30	False	blue
rwp rk domain containing protein	0.0006690641465250481	8	0.00021406145942346114	18	True	blue
protein nlp	0.00033453207326252405	4	0.0007016458947769003	59	False	blue
transcription repressor	0.0005854311282094171	7	0.0005232613452573494	44	True	blue
quality protein transcription repressor	0.00033453207326252405	4	4.756921320521359e-05	4	True	blue
hth cro c1 type domain containing protein	0.000250899054946893	3	8.324612310912378e-05	7	True	blue
tify domain containing protein	0.00016726603663126202	2	0.0008919227475977547	75	False	blue
plant specific domain tigr family protein expressed	8.363301831563101e-05	1	2.3784606602606793e-05	2	True	blue
common family protein	8.363301831563101e-05	1	2.3784606602606793e-05	2	True	blue
protein gl interacting repressor	8.363301831563101e-05	1	0.00010703072971173057	9	False	blue
quality protein transcription termination factor mtef mitochondrial	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
atpase family aaa domain containing protein 3	0.0006690641465250481	8	9.513842641042717e-05	8	True	blue
u1 small nuclear ribonucleoprotein a	0.000250899054946893	3	4.756921320521359e-05	4	True	blue
u2 small nuclear ribonucleoprotein a	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
splicing factor 3a subunit	0.00033453207326252405	4	8.324612310912378e-05	7	True	blue
pre mrna splicing factor rse	8.363301831563101e-05	1	4.756921320521359e-05	4	True	blue
polyadenylate binding protein cytoplasmic and nuclear	8.363301831563101e-05	1	0.00023784606602606794	20	False	blue
phano polyadenylate binding protein cytoplasmic and nuclear	8.363301831563101e-05	1	5.9461516506516985e-05	5	True	blue
snrnp domain containing protein	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
u4 u6 u5 tri snrnp associated protein	0.000501798109893786	6	7.135381980782038e-05	6	True	blue
small nuclear ribonucleoprotein associated	0.000250899054946893	3	3.567690990391019e-05	3	True	blue
small nuclear ribonucleoprotein sm d1	0.00016726603663126202	2	4.756921320521359e-05	4	True	blue
small nuclear ribonucleoprotein sm d2	0.000250899054946893	3	3.567690990391019e-05	3	True	blue
small nuclear ribonucleoprotein sm d3	0.000250899054946893	3	5.9461516506516985e-05	5	True	blue
small nuclear ribonucleoprotein e	8.363301831563101e-05	1	7.135381980782038e-05	6	True	blue
sm protein f	8.363301831563101e-05	1	2.3784606602606793e-05	2	True	blue
small nuclear ribonucleoprotein g	8.363301831563101e-05	1	2.3784606602606793e-05	2	True	blue
u6 snrna associated sm protein lsm	0.0006690641465250481	8	0.0002854152792312815	24	True	blue
botfb u6 snrna associated sm protein lsm	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
associated sm protein lsm	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
coilin	0.0007526971648406791	9	0.00010703072971173057	9	True	blue
phosphorylated adapter rna export protein	0.000250899054946893	3	3.567690990391019e-05	3	True	blue
nuclear cap binding protein subunit 1	0.00033453207326252405	4	4.756921320521359e-05	4	True	blue
caeel lariat debranching enzyme	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
ashgo pre mrna splicing factor cef	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
pre mrna splicing factor prp	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
pre mrna processing factor	0.00041816509157815507	5	0.0003567690990391019	30	True	blue
pre mrna splicing factor isy	0.00041816509157815507	5	0.00016649224621824755	14	True	blue
mago7 nuclear distribution protein pac	0.00016726603663126202	2	4.756921320521359e-05	4	True	blue
macfa protein arginine n methyltransferase	0.0006690641465250481	8	9.513842641042717e-05	8	True	blue
chloride conductance regulatory protein icln	0.00016726603663126202	2	8.324612310912378e-05	7	True	blue
serine arginine rich splicing factor rs	0.000250899054946893	3	0.00014270763961564075	12	True	blue
arginine serine rich splicing factor	0.0006690641465250481	8	0.0005113690419560461	43	True	blue
polypyrimidine tract binding protein homolog	0.00041816509157815507	5	0.00019027685282085435	16	True	blue
pre mrna splicing factor 38a	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
glycine rich rna binding protein rz1c	0.00016726603663126202	2	3.567690990391019e-05	3	True	blue
atp dependent rna helicase dhx	0.000250899054946893	3	0.0004162306155456189	35	False	blue
cleavage and polyadenylation specificity factor subunit 3	0.00016726603663126202	2	0.00014270763961564075	12	True	blue
eukaryotic initiation factor 4a iii	8.363301831563101e-05	1	2.3784606602606793e-05	2	True	blue
protein mago nashi homolog	0.00016726603663126202	2	5.9461516506516985e-05	5	True	blue
multiple rna binding domain containing protein	0.00016726603663126202	2	0.00021406145942346114	18	False	blue
rna binding protein 8a	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
pwi domain containing protein	0.0011708622564188342	14	0.00020216915612215775	17	True	blue
partner of y14 and mago	0.0006690641465250481	8	9.513842641042717e-05	8	True	blue
sap domain containing protein	0.0007526971648406791	9	0.0003805537056417087	32	True	blue
pentatricopeptide repeat containing protein mitochondrial	0.00409801789746592	49	0.0016887070687850822	142	True	blue
arath pentatricopeptide repeat containing protein	0.0005854311282094171	7	0.00011892303301303397	10	True	blue
pentatricopeptide repeat containing protein	0.013715815003763485	164	0.007289981923698982	613	True	blue
binding crm domain containing protein	0.000250899054946893	3	3.567690990391019e-05	3	True	blue
50s ribosomal l18 protein	0.000250899054946893	3	5.9461516506516985e-05	5	True	blue
dead box atp dependent rna helicase 3	0.00041816509157815507	5	0.0003448767957377985	29	True	blue
intron maturas2 domain containing protein	0.00016726603663126202	2	8.324612310912378e-05	7	True	blue
2 phosphotransferase	0.00016726603663126202	2	0.00014270763961564075	12	True	blue
ribonucleases p mrp protein subunit pop containing	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
popld domain containing protein	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
ribonucleases p mrp protein subunit pop	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
ribonuclease p mrp protein subunit pop	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
pop domain containing protein	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
trimethylguanosine synthase	0.00016726603663126202	2	7.135381980782038e-05	6	True	blue
nuclear poly a polymerase	0.000501798109893786	6	0.0003448767957377985	29	True	blue
cleavage and polyadenylation specificity factor subunit	0.00033453207326252405	4	8.324612310912378e-05	7	True	blue
pre mrna splicing regulator wtap	0.000501798109893786	6	9.513842641042717e-05	8	True	blue
trna guanine 26 n 2 dimethyltransferase	0.0025089905494689304	30	0.0005113690419560461	43	True	blue
c3h1 type domain containing protein	0.000501798109893786	6	0.0004519075254495291	38	True	blue
spou methylase domain containing protein	0.00033453207326252405	4	0.0002497383693273713	21	True	blue
ribosomal rna small subunit methyltransferase f	0.00033453207326252405	4	0.00017838454951955095	15	True	blue
sam mt rsmb nop domain containing protein	0.0005854311282094171	7	0.00017838454951955095	15	True	blue
trna adenine 58 n 1 methyltransferase non catalytic subunit trm	0.00016726603663126202	2	3.567690990391019e-05	3	True	blue
wd repeat containing protein	0.000250899054946893	3	0.0003329844924364951	28	False	blue
quality protein trna guanine n 7 methyltransferase non catalytic subunit	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
trna guanine 9 n1 methyltransferase protein	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
upf domain containing protein	0.00016726603663126202	2	0.00013081533631433735	11	True	blue
human trna guanine 10 n2 methyltransferase homolog	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
drome rna cytidine acetyltransferase	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
thump domain containing protein	0.00016726603663126202	2	0.00010703072971173057	9	True	blue
danre s adenosyl l methionine dependent trna 4 demethylwyosine synthase	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
queuine trna ribosyltransferase accessory subunit	0.000501798109893786	6	7.135381980782038e-05	6	True	blue
queuine trna ribosyltransferase	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
lactamase b domain containing protein	0.0006690641465250481	8	0.0006778612881742935	57	False	blue
quality protein trna pseudouridine synthase a	0.000501798109893786	6	7.135381980782038e-05	6	True	blue
dictd trna pseudouridine synthase a	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
trud domain containing protein	0.00041816509157815507	5	0.00010703072971173057	9	True	blue
ribosomal large subunit pseudouridine synthase c	0.00033453207326252405	4	0.00010703072971173057	9	True	blue
rna pseudouridine synthase 3 mitochondrial	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
h aca ribonucleoprotein complex subunit cbf	0.000250899054946893	3	3.567690990391019e-05	3	True	blue
cocim h aca ribonucleoprotein complex subunit gar	0.00033453207326252405	4	4.756921320521359e-05	4	True	blue
h aca ribonucleoprotein complex subunit protein	0.00016726603663126202	2	3.567690990391019e-05	3	True	blue
h aca ribonucleoprotein complex subunit	8.363301831563101e-05	1	3.567690990391019e-05	3	True	blue
multiple organellar rna editing factor 1 mitochondrial	8.363301831563101e-05	1	4.756921320521359e-05	4	True	blue
multiple organellar rna editing factor 5 chloroplastic mitochondrial	0.000250899054946893	3	0.00010703072971173057	9	True	blue
organelle rrm domain containing protein 2 mitochondrial	0.00016726603663126202	2	2.3784606602606793e-05	2	True	blue
glycine rich rna binding protein 2 mitochondrial	0.0008363301831563101	10	0.00016649224621824755	14	True	blue
ppr long domain containing protein	0.0009199632014719411	11	0.0007373228046808106	62	True	blue
quality protein pentatricopeptide repeat containing mitochondrial	0.00016726603663126202	2	4.756921320521359e-05	4	True	blue
zinc finger protein var chloroplastic	0.00016726603663126202	2	0.00011892303301303397	10	True	blue
ranbp type domain containing protein	0.00016726603663126202	2	0.0002735229759299781	23	False	blue
not2 3 5 domain containing protein	0.0005854311282094171	7	9.513842641042717e-05	8	True	blue
ccr not transcription complex subunit	0.00033453207326252405	4	0.000570830558462563	48	False	blue
hth la type rna binding domain containing protein	0.00041816509157815507	5	0.00015459994291694415	13	True	blue
ribosomal rna processing protein	0.000501798109893786	6	0.00023784606602606794	20	True	blue
exosome complex component rrp	0.000501798109893786	6	0.0002854152792312815	24	True	blue
rnase ph c domain containing protein	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
exosome complex exonuclease rrp homolog	0.000250899054946893	3	4.756921320521359e-05	4	True	blue
kh dom type 1 domain containing protein	8.363301831563101e-05	1	2.3784606602606793e-05	2	True	blue
hrdc domain containing protein	0.001003596219787572	12	0.0002854152792312815	24	True	blue
quality protein transcription factor	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
poly a specific ribonuclease parn isoform	8.363301831563101e-05	1	1.1892303301303397e-05	1	True	blue
poly a specific ribonuclease parn protein	0.00041816509157815507	5	8.324612310912378e-05	7	True	blue
arath polyribonucleotide nucleotidyltransferase 2	0.00033453207326252405	4	4.756921320521359e-05	4	True	blue
hth ost type domain containing protein	0.00016726603663126202	2	4.756921320521359e-05	4	True	blue
atp dependent rna helicase	0.000501798109893786	6	0.00021406145942346114	18	True	blue
pap associated domain containing protein	0.00016726603663126202	2	0.00015459994291694415	13	True	blue
human protein argonaute	0.001087229238103203	13	0.0007135381980782038	60	True	blue
peptidyl prolyl cis trans isomerase d	0.00033453207326252405	4	4.756921320521359e-05	4	True	blue
