Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.0024968789013732834	2	0.009204642755208828	774	False	midnightblue
Cellular respiration	0.0024968789013732834	2	0.008526781467034535	717	False	midnightblue
Carbohydrate metabolism	0.006242197253433208	5	0.009275996575016649	780	False	midnightblue
Amino acid metabolism	0.0024968789013732834	2	0.010489011511749595	882	False	midnightblue
Lipid metabolism	0.008739076154806492	7	0.017874131861859006	1503	False	midnightblue
Nucleotide metabolism	0.003745318352059925	3	0.004209875368661403	354	False	midnightblue
Coenzyme metabolism	0.006242197253433208	5	0.01004899628960137	845	False	midnightblue
Secondary metabolism	0.0012484394506866417	1	0.004162306155456189	350	False	midnightblue
Phytohormone action	0.008739076154806492	7	0.016221101702977834	1364	False	midnightblue
Chromatin organisation	0.009987515605493134	8	0.01970554657025973	1657	False	midnightblue
Cell division	0.0149812734082397	12	0.020561792407953573	1729	False	midnightblue
DNA damage response	0.016229712858926344	13	0.004566644467700504	384	True	midnightblue
RNA biosynthesis	0.02247191011235955	18	0.06308866901341452	5305	False	midnightblue
RNA processing	0.017478152309612985	14	0.01936066977452193	1628	False	midnightblue
RNA homeostasis	0.017478152309612985	14	0.013925887165826278	1171	True	midnightblue
Protein biosynthesis	0.02746566791510612	22	0.02398677575872895	2017	True	midnightblue
Protein modification	0.02871410736579276	23	0.04100466178289411	3448	False	midnightblue
Protein homeostasis	0.04244694132334582	34	0.047224336409475785	3971	False	midnightblue
Cytoskeleton organisation	0.00749063670411985	6	0.013473979640376749	1133	False	midnightblue
Cell wall organisation	0.012484394506866416	10	0.015995147940253068	1345	False	midnightblue
Vesicle trafficking	0.026217228464419477	21	0.0227618685186947	1914	True	midnightblue
Protein translocation	0.0012484394506866417	1	0.008288935401008467	697	False	midnightblue
Solute transport	0.031210986267166042	25	0.03773427837503568	3173	False	midnightblue
Nutrient uptake	0.00749063670411985	6	0.006505089905812958	547	True	midnightblue
External stimuli response	0.01373283395755306	11	0.011809057178194273	993	True	midnightblue
Multi-process regulation	0.017478152309612985	14	0.023974883455427646	2016	False	midnightblue
Plant reproduction	0.0012484394506866417	1	0.003912567786128817	329	False	midnightblue
Plant organogenesis	0.0012484394506866417	1	0.00812244315479022	683	False	midnightblue
not assigned	0.5593008739076155	448	0.3738345542764723	31435	True	midnightblue
Enzyme classification	0.08114856429463171	65	0.12265721624964324	10314	False	midnightblue
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.0031107920555156735	26	0.009204642755208828	774	False	brown
Cellular respiration	0.011007418042593921	92	0.008526781467034535	717	True	brown
Carbohydrate metabolism	0.008016271835367312	67	0.009275996575016649	780	False	brown
Amino acid metabolism	0.01232352237377363	103	0.010489011511749595	882	True	brown
Lipid metabolism	0.021177315147164394	177	0.017874131861859006	1503	True	brown
Nucleotide metabolism	0.004307250538406317	36	0.004209875368661403	354	True	brown
Coenzyme metabolism	0.00765733429050012	64	0.01004899628960137	845	False	brown
Secondary metabolism	0.0015553960277578367	13	0.004162306155456189	350	False	brown
Redox homeostasis	0.004426896386695382	37	0.007159166587384645	602	False	brown
Phytohormone action	0.016391481215601817	137	0.016221101702977834	1364	True	brown
Chromatin organisation	0.02165589854032065	181	0.01970554657025973	1657	True	brown
Cell division	0.01399856424982053	117	0.020561792407953573	1729	False	brown
DNA damage response	0.0023929169657812875	20	0.004566644467700504	384	False	brown
RNA biosynthesis	0.083632447954056	699	0.06308866901341452	5305	True	brown
RNA processing	0.03553481694185212	297	0.01936066977452193	1628	True	brown
RNA homeostasis	0.016391481215601817	137	0.013925887165826278	1171	True	brown
Protein biosynthesis	0.02632208662359416	220	0.02398677575872895	2017	True	brown
Protein modification	0.041277817659727205	345	0.04100466178289411	3448	True	brown
Protein homeostasis	0.05874611150993061	491	0.047224336409475785	3971	True	brown
Cytoskeleton organisation	0.00957166786312515	80	0.013473979640376749	1133	False	brown
Cell wall organisation	0.009452022014836085	79	0.015995147940253068	1345	False	brown
Vesicle trafficking	0.019621919119406556	164	0.0227618685186947	1914	False	brown
Protein translocation	0.008973438621679828	75	0.008288935401008467	697	True	brown
Solute transport	0.03553481694185212	297	0.03773427837503568	3173	False	brown
Nutrient uptake	0.007537688442211055	63	0.006505089905812958	547	True	brown
External stimuli response	0.011007418042593921	92	0.011809057178194273	993	False	brown
Multi-process regulation	0.027877482651352	233	0.023974883455427646	2016	True	brown
Plant reproduction	0.005025125628140704	42	0.003912567786128817	329	True	brown
Plant organogenesis	0.012802105766929887	107	0.00812244315479022	683	True	brown
Clade-specific metabolism	0.0011964584828906438	10	0.0003329844924364951	28	True	brown
not assigned	0.3533141899976071	2953	0.3738345542764723	31435	False	brown
Enzyme classification	0.10815984685331419	904	0.12265721624964324	10314	False	brown
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.010498687664041995	20	0.009204642755208828	774	True	tan
Cellular respiration	0.003674540682414698	7	0.008526781467034535	717	False	tan
Carbohydrate metabolism	0.01679790026246719	32	0.009275996575016649	780	True	tan
Amino acid metabolism	0.015748031496062992	30	0.010489011511749595	882	True	tan
Lipid metabolism	0.029396325459317585	56	0.017874131861859006	1503	True	tan
Nucleotide metabolism	0.004199475065616798	8	0.004209875368661403	354	False	tan
Coenzyme metabolism	0.007349081364829396	14	0.01004899628960137	845	False	tan
Secondary metabolism	0.0031496062992125984	6	0.004162306155456189	350	False	tan
Redox homeostasis	0.011023622047244094	21	0.007159166587384645	602	True	tan
Phytohormone action	0.03622047244094488	69	0.016221101702977834	1364	True	tan
Chromatin organisation	0.026246719160104987	50	0.01970554657025973	1657	True	tan
Cell division	0.01889763779527559	36	0.020561792407953573	1729	False	tan
DNA damage response	0.007874015748031496	15	0.004566644467700504	384	True	tan
RNA biosynthesis	0.07454068241469816	142	0.06308866901341452	5305	True	tan
RNA processing	0.007874015748031496	15	0.01936066977452193	1628	False	tan
RNA homeostasis	0.005249343832020997	10	0.013925887165826278	1171	False	tan
Protein biosynthesis	0.0005249343832020997	1	0.02398677575872895	2017	False	tan
Protein modification	0.048818897637795275	93	0.04100466178289411	3448	True	tan
Protein homeostasis	0.04251968503937008	81	0.047224336409475785	3971	False	tan
Cytoskeleton organisation	0.005249343832020997	10	0.013473979640376749	1133	False	tan
Cell wall organisation	0.004724409448818898	9	0.015995147940253068	1345	False	tan
Vesicle trafficking	0.014173228346456693	27	0.0227618685186947	1914	False	tan
Protein translocation	0.0031496062992125984	6	0.008288935401008467	697	False	tan
Solute transport	0.07979002624671916	152	0.03773427837503568	3173	True	tan
Nutrient uptake	0.009973753280839895	19	0.006505089905812958	547	True	tan
External stimuli response	0.01784776902887139	34	0.011809057178194273	993	True	tan
Multi-process regulation	0.03779527559055118	72	0.023974883455427646	2016	True	tan
Plant reproduction	0.002099737532808399	4	0.003912567786128817	329	False	tan
Plant organogenesis	0.014173228346456693	27	0.00812244315479022	683	True	tan
not assigned	0.28346456692913385	540	0.3738345542764723	31435	False	tan
Enzyme classification	0.15695538057742783	299	0.12265721624964324	10314	True	tan
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration	0.021621621621621623	8	0.008526781467034535	717	True	darkorange
Carbohydrate metabolism	0.005405405405405406	2	0.009275996575016649	780	False	darkorange
Amino acid metabolism	0.002702702702702703	1	0.010489011511749595	882	False	darkorange
Lipid metabolism	0.013513513513513514	5	0.017874131861859006	1503	False	darkorange
Nucleotide metabolism	0.002702702702702703	1	0.004209875368661403	354	False	darkorange
Coenzyme metabolism	0.024324324324324326	9	0.01004899628960137	845	True	darkorange
Secondary metabolism	0.002702702702702703	1	0.004162306155456189	350	False	darkorange
Chromatin organisation	0.01891891891891892	7	0.01970554657025973	1657	False	darkorange
Cell division	0.024324324324324326	9	0.020561792407953573	1729	True	darkorange
RNA biosynthesis	0.03783783783783784	14	0.06308866901341452	5305	False	darkorange
RNA processing	0.01891891891891892	7	0.01936066977452193	1628	False	darkorange
RNA homeostasis	0.010810810810810811	4	0.013925887165826278	1171	False	darkorange
Protein biosynthesis	0.008108108108108109	3	0.02398677575872895	2017	False	darkorange
Protein modification	0.016216216216216217	6	0.04100466178289411	3448	False	darkorange
Protein homeostasis	0.01891891891891892	7	0.047224336409475785	3971	False	darkorange
Cytoskeleton organisation	0.013513513513513514	5	0.013473979640376749	1133	True	darkorange
Cell wall organisation	0.005405405405405406	2	0.015995147940253068	1345	False	darkorange
Vesicle trafficking	0.032432432432432434	12	0.0227618685186947	1914	True	darkorange
Protein translocation	0.010810810810810811	4	0.008288935401008467	697	True	darkorange
Solute transport	0.013513513513513514	5	0.03773427837503568	3173	False	darkorange
External stimuli response	0.002702702702702703	1	0.011809057178194273	993	False	darkorange
Multi-process regulation	0.02702702702702703	10	0.023974883455427646	2016	True	darkorange
not assigned	0.6162162162162163	228	0.3738345542764723	31435	True	darkorange
Enzyme classification	0.051351351351351354	19	0.12265721624964324	10314	False	darkorange
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.00045871559633027525	2	0.009204642755208828	774	False	red
Cellular respiration	0.002522935779816514	11	0.008526781467034535	717	False	red
Carbohydrate metabolism	0.005504587155963303	24	0.009275996575016649	780	False	red
Amino acid metabolism	0.005045871559633028	22	0.010489011511749595	882	False	red
Lipid metabolism	0.01834862385321101	80	0.017874131861859006	1503	True	red
Nucleotide metabolism	0.0034403669724770644	15	0.004209875368661403	354	False	red
Coenzyme metabolism	0.008944954128440367	39	0.01004899628960137	845	False	red
Secondary metabolism	0.0011467889908256881	5	0.004162306155456189	350	False	red
Redox homeostasis	0.0022935779816513763	10	0.007159166587384645	602	False	red
Phytohormone action	0.013302752293577982	58	0.016221101702977834	1364	False	red
Chromatin organisation	0.08830275229357798	385	0.01970554657025973	1657	True	red
Cell division	0.02889908256880734	126	0.020561792407953573	1729	True	red
DNA damage response	0.010321100917431193	45	0.004566644467700504	384	True	red
RNA biosynthesis	0.0915137614678899	399	0.06308866901341452	5305	True	red
RNA processing	0.04151376146788991	181	0.01936066977452193	1628	True	red
RNA homeostasis	0.03944954128440367	172	0.013925887165826278	1171	True	red
Protein biosynthesis	0.007568807339449542	33	0.02398677575872895	2017	False	red
Protein modification	0.05022935779816514	219	0.04100466178289411	3448	True	red
Protein homeostasis	0.06536697247706422	285	0.047224336409475785	3971	True	red
Cytoskeleton organisation	0.011697247706422019	51	0.013473979640376749	1133	False	red
Cell wall organisation	0.004357798165137615	19	0.015995147940253068	1345	False	red
Vesicle trafficking	0.03669724770642202	160	0.0227618685186947	1914	True	red
Protein translocation	0.013073394495412845	57	0.008288935401008467	697	True	red
Solute transport	0.03256880733944954	142	0.03773427837503568	3173	False	red
Nutrient uptake	0.005275229357798165	23	0.006505089905812958	547	False	red
External stimuli response	0.01444954128440367	63	0.011809057178194273	993	True	red
Multi-process regulation	0.03211009174311927	140	0.023974883455427646	2016	True	red
Plant reproduction	0.002522935779816514	11	0.003912567786128817	329	False	red
Plant organogenesis	0.008944954128440367	39	0.00812244315479022	683	True	red
not assigned	0.256651376146789	1119	0.3738345542764723	31435	False	red
Enzyme classification	0.09747706422018348	425	0.12265721624964324	10314	False	red
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration	0.009202453987730062	12	0.008526781467034535	717	True	lightcyan
Carbohydrate metabolism	0.0015337423312883436	2	0.009275996575016649	780	False	lightcyan
Amino acid metabolism	0.006901840490797546	9	0.010489011511749595	882	False	lightcyan
Lipid metabolism	0.010736196319018405	14	0.017874131861859006	1503	False	lightcyan
Nucleotide metabolism	0.013803680981595092	18	0.004209875368661403	354	True	lightcyan
Coenzyme metabolism	0.005368098159509203	7	0.01004899628960137	845	False	lightcyan
Secondary metabolism	0.0015337423312883436	2	0.004162306155456189	350	False	lightcyan
Redox homeostasis	0.0015337423312883436	2	0.007159166587384645	602	False	lightcyan
Phytohormone action	0.004601226993865031	6	0.016221101702977834	1364	False	lightcyan
Chromatin organisation	0.06748466257668712	88	0.01970554657025973	1657	True	lightcyan
Cell division	0.1196319018404908	156	0.020561792407953573	1729	True	lightcyan
DNA damage response	0.05061349693251534	66	0.004566644467700504	384	True	lightcyan
RNA biosynthesis	0.05061349693251534	66	0.06308866901341452	5305	False	lightcyan
RNA processing	0.0598159509202454	78	0.01936066977452193	1628	True	lightcyan
RNA homeostasis	0.03450920245398773	45	0.013925887165826278	1171	True	lightcyan
Protein biosynthesis	0.0651840490797546	85	0.02398677575872895	2017	True	lightcyan
Protein modification	0.02223926380368098	29	0.04100466178289411	3448	False	lightcyan
Protein homeostasis	0.06288343558282208	82	0.047224336409475785	3971	True	lightcyan
Cytoskeleton organisation	0.01303680981595092	17	0.013473979640376749	1133	False	lightcyan
Cell wall organisation	0.0007668711656441718	1	0.015995147940253068	1345	False	lightcyan
Vesicle trafficking	0.01303680981595092	17	0.0227618685186947	1914	False	lightcyan
Protein translocation	0.029141104294478526	38	0.008288935401008467	697	True	lightcyan
Solute transport	0.012269938650306749	16	0.03773427837503568	3173	False	lightcyan
Multi-process regulation	0.016104294478527608	21	0.023974883455427646	2016	False	lightcyan
not assigned	0.2684049079754601	350	0.3738345542764723	31435	False	lightcyan
Enzyme classification	0.059049079754601226	77	0.12265721624964324	10314	False	lightcyan
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.019886363636363636	14	0.009204642755208828	774	True	white
Cellular respiration	0.005681818181818182	4	0.008526781467034535	717	False	white
Carbohydrate metabolism	0.011363636363636364	8	0.009275996575016649	780	True	white
Amino acid metabolism	0.032670454545454544	23	0.010489011511749595	882	True	white
Lipid metabolism	0.024147727272727272	17	0.017874131861859006	1503	True	white
Nucleotide metabolism	0.01278409090909091	9	0.004209875368661403	354	True	white
Coenzyme metabolism	0.024147727272727272	17	0.01004899628960137	845	True	white
Secondary metabolism	0.0014204545454545455	1	0.004162306155456189	350	False	white
Redox homeostasis	0.011363636363636364	8	0.007159166587384645	602	True	white
Phytohormone action	0.02130681818181818	15	0.016221101702977834	1364	True	white
Chromatin organisation	0.026988636363636364	19	0.01970554657025973	1657	True	white
Cell division	0.03551136363636364	25	0.020561792407953573	1729	True	white
RNA biosynthesis	0.041193181818181816	29	0.06308866901341452	5305	False	white
RNA processing	0.07670454545454546	54	0.01936066977452193	1628	True	white
RNA homeostasis	0.008522727272727272	6	0.013925887165826278	1171	False	white
Protein biosynthesis	0.03409090909090909	24	0.02398677575872895	2017	True	white
Protein modification	0.029829545454545456	21	0.04100466178289411	3448	False	white
Protein homeostasis	0.09517045454545454	67	0.047224336409475785	3971	True	white
Cytoskeleton organisation	0.008522727272727272	6	0.013473979640376749	1133	False	white
Vesicle trafficking	0.002840909090909091	2	0.0227618685186947	1914	False	white
Protein translocation	0.026988636363636364	19	0.008288935401008467	697	True	white
Solute transport	0.046875	33	0.03773427837503568	3173	True	white
Nutrient uptake	0.002840909090909091	2	0.006505089905812958	547	False	white
External stimuli response	0.0014204545454545455	1	0.011809057178194273	993	False	white
Multi-process regulation	0.002840909090909091	2	0.023974883455427646	2016	False	white
Clade-specific metabolism	0.005681818181818182	4	0.0003329844924364951	28	True	white
not assigned	0.2684659090909091	189	0.3738345542764723	31435	False	white
Enzyme classification	0.12073863636363637	85	0.12265721624964324	10314	False	white
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.0007754943776657619	2	0.009204642755208828	774	False	pink
Cellular respiration	0.0046529662659945716	12	0.008526781467034535	717	False	pink
Carbohydrate metabolism	0.0058162078324932144	15	0.009275996575016649	780	False	pink
Amino acid metabolism	0.006979449398991857	18	0.010489011511749595	882	False	pink
Lipid metabolism	0.02016285381930981	52	0.017874131861859006	1503	True	pink
Nucleotide metabolism	0.0023264831329972858	6	0.004209875368661403	354	False	pink
Coenzyme metabolism	0.006591702210158977	17	0.01004899628960137	845	False	pink
Secondary metabolism	0.004265219077161691	11	0.004162306155456189	350	True	pink
Redox homeostasis	0.014734393175649476	38	0.007159166587384645	602	True	pink
Phytohormone action	0.021326095385808454	55	0.016221101702977834	1364	True	pink
Chromatin organisation	0.018999612252811167	49	0.01970554657025973	1657	False	pink
Cell division	0.01240791004265219	32	0.020561792407953573	1729	False	pink
DNA damage response	0.00038774718883288094	1	0.004566644467700504	384	False	pink
RNA biosynthesis	0.08259015122140365	213	0.06308866901341452	5305	True	pink
RNA processing	0.0023264831329972858	6	0.01936066977452193	1628	False	pink
RNA homeostasis	0.013958898797983715	36	0.013925887165826278	1171	True	pink
Protein biosynthesis	0.0019387359441644049	5	0.02398677575872895	2017	False	pink
Protein modification	0.06048856145792943	156	0.04100466178289411	3448	True	pink
Protein homeostasis	0.06863125242341993	177	0.047224336409475785	3971	True	pink
Cytoskeleton organisation	0.015509887553315239	40	0.013473979640376749	1133	True	pink
Cell wall organisation	0.010081426909654904	26	0.015995147940253068	1345	False	pink
Vesicle trafficking	0.029856533540131833	77	0.0227618685186947	1914	True	pink
Protein translocation	0.005428460643660334	14	0.008288935401008467	697	False	pink
Solute transport	0.05622334238076774	145	0.03773427837503568	3173	True	pink
Nutrient uptake	0.013571151609150834	35	0.006505089905812958	547	True	pink
External stimuli response	0.019775106630476928	51	0.011809057178194273	993	True	pink
Multi-process regulation	0.0244280728964715	63	0.023974883455427646	2016	True	pink
Plant reproduction	0.0015509887553315238	4	0.003912567786128817	329	False	pink
Plant organogenesis	0.007367196587824738	19	0.00812244315479022	683	False	pink
not assigned	0.3036060488561458	783	0.3738345542764723	31435	False	pink
Enzyme classification	0.16324156649864288	421	0.12265721624964324	10314	True	pink
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.007853403141361256	3	0.009204642755208828	774	False	darkturquoise
Cellular respiration	0.010471204188481676	4	0.008526781467034535	717	True	darkturquoise
Amino acid metabolism	0.013089005235602094	5	0.010489011511749595	882	True	darkturquoise
Lipid metabolism	0.015706806282722512	6	0.017874131861859006	1503	False	darkturquoise
Nucleotide metabolism	0.002617801047120419	1	0.004209875368661403	354	False	darkturquoise
Coenzyme metabolism	0.002617801047120419	1	0.01004899628960137	845	False	darkturquoise
Secondary metabolism	0.002617801047120419	1	0.004162306155456189	350	False	darkturquoise
Phytohormone action	0.005235602094240838	2	0.016221101702977834	1364	False	darkturquoise
Chromatin organisation	0.007853403141361256	3	0.01970554657025973	1657	False	darkturquoise
Cell division	0.010471204188481676	4	0.020561792407953573	1729	False	darkturquoise
RNA biosynthesis	0.013089005235602094	5	0.06308866901341452	5305	False	darkturquoise
RNA processing	0.005235602094240838	2	0.01936066977452193	1628	False	darkturquoise
RNA homeostasis	0.013089005235602094	5	0.013925887165826278	1171	False	darkturquoise
Protein biosynthesis	0.010471204188481676	4	0.02398677575872895	2017	False	darkturquoise
Protein modification	0.015706806282722512	6	0.04100466178289411	3448	False	darkturquoise
Protein homeostasis	0.03926701570680628	15	0.047224336409475785	3971	False	darkturquoise
Cytoskeleton organisation	0.010471204188481676	4	0.013473979640376749	1133	False	darkturquoise
Cell wall organisation	0.005235602094240838	2	0.015995147940253068	1345	False	darkturquoise
Vesicle trafficking	0.007853403141361256	3	0.0227618685186947	1914	False	darkturquoise
Protein translocation	0.010471204188481676	4	0.008288935401008467	697	True	darkturquoise
Solute transport	0.005235602094240838	2	0.03773427837503568	3173	False	darkturquoise
Plant reproduction	0.010471204188481676	4	0.003912567786128817	329	True	darkturquoise
Plant organogenesis	0.002617801047120419	1	0.00812244315479022	683	False	darkturquoise
not assigned	0.693717277486911	265	0.3738345542764723	31435	True	darkturquoise
Enzyme classification	0.07853403141361257	30	0.12265721624964324	10314	False	darkturquoise
