Function	TotalCounts	ModuleCounts	Pvalue	Relevancy	Module
bifunctional lysine and N-terminal acetyltransferase *(GNAT6)	4	1	0.044907052774996015	True	purple
N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase *(PIG-L)	5	3	1.455089211488911e-05	True	purple
LRR-XII protein kinase	30	2	0.04587663183854865	True	purple
SD-1 protein kinase	42	4	0.0013336311513692473	True	purple
SD-2 protein kinase	25	1	0.2496684263942605	False	purple
WAK/WAKL protein kinase	83	1	0.6149237410089463	False	purple
MLK protein kinase	31	6	1.242182574707304e-06	True	purple
protein kinase *(AAK1)	9	3	0.00011812691505385619	True	purple
clade E protein phosphatase	28	3	0.0039217323068152	True	purple
catalytic component *(SEC11) of SPC endoplasmic signal peptidase complex	5	1	0.05581576930466191	False	purple
component *(IMP1) of IMP inner mitochondrial membrane signal peptidase heterodimer	2	1	0.02271088221992323	True	purple
plastidic signal peptidase *(PLSP/TPP)	18	6	3.551928979843107e-08	True	purple
molecular chaperone *(Hsp90)	33	1	0.3155871648523575	False	purple
molecular co-chaperone *(AHA) of Hsp90 chaperone system	2	1	0.02271088221992323	True	purple
molecular co-chaperone *(Cpn20)	13	3	0.00038873074067855636	True	purple
E3 ubiquitin ligase *(SIS3)	4	1	0.044907052774996015	True	purple
E3 ubiquitin ligase *(SR1)	9	7	8.555320712557627e-13	True	purple
RBR-Ariadne-class E3 ubiquitin ligase	23	1	0.23222181176961812	False	purple
substrate adaptor *(EDL) of SCF E3 ubiquitin ligase complex	9	1	0.0982213642015153	False	purple
substrate adaptor *(SKIP35) of SCF E3 ubiquitin ligase complex	9	7	8.555320712557627e-13	True	purple
substrate adaptor of CUL4-based E3 ubiquitin ligase complex	74	5	0.0016045277516896232	True	purple
deubiquitinase *(OTU6-12)	43	2	0.08654302702915757	False	purple
ubiquitin carboxyl-terminal hydrolase *(UCH3)	20	2	0.02158721013844579	True	purple
regulatory component *(NPL4) of CDC48-NPL4-UFD1 chaperone complex	3	1	0.03387257266890836	True	purple
alpha-type-3 component *(PAC) of 26S proteasome	3	1	0.03387257266890836	True	purple
regulatory component *(RPN6) of 26S proteasome	6	2	0.0018938528028260462	True	purple
Papain-type subclass ALP thiol protease	3	2	0.0003875013219529759	True	purple
zinc metalloprotease *(PGM48)	10	4	3.3402175352279463e-06	True	purple
protein-L-isoaspartate methyltransferase *(PIMT1/2)	6	5	1.1305941657971378e-09	True	purple
component *(GCP6) of gamma-Tubulin ring complex	5	2	0.0012721866563324123	True	purple
regulatory protein *(CORD1/2/++) involved in cortical microtubule organisation	23	2	0.02810784259027559	True	purple
microtubule-stabilizing factor *(WDL1/2/++)	33	1	0.3155871648523575	False	purple
component *(ArpC1) of Arp2/3 actin polymerization initiation complex	7	4	5.7208896398234e-07	True	purple
component *(ArpC3) of Arp2/3 actin polymerization initiation complex	13	10	9.517554281337327e-18	True	purple
Profilin actin nucleation protein *(PFN1/2/++)	10	1	0.10852239613310569	False	purple
component *(PFD2) of Prefoldin co-chaperone complex	3	2	0.0003875013219529759	True	purple
contact site protein *(VAP27) of ER-cytoskeleton-plasmamembrane interface	41	1	0.37572599019895225	False	purple
xylosyltransferase *(IRX14)	7	1	0.07726161678981659	False	purple
xylan O-acetyltransferase *(RWA1/2/++)	14	2	0.010815390765419607	True	purple
Cyt-P450 hydroxylase scaffold protein *(MSBP)	10	2	0.005512076817201538	True	purple
callose synthase *(CalS)	27	1	0.2667194170654509	False	purple
regulatory protein *(CFL) of cutin and suberin biosynthesis	1	1	0.011420518054138113	True	purple
component *(Sec23b/c/++) of Sec23/24 cargo adaptor subcomplex	12	3	0.00030157759651148515	True	purple
regulatory protein *(SFT2) of COPII coatomer machinery	4	1	0.044907052774996015	True	purple
component *(BET5) of TRAPP-I/II/III complex-shared components	4	1	0.044907052774996015	True	purple
regulatory protein *(COV1) of vacuolar protein sorting	17	1	0.1774155673178258	False	purple
component *(MIP1) of DSL1 (Depends-on-SLY1) complex	5	1	0.05581576930466191	False	purple
regulatory protein *(ISTL) of ESCRT-mediated sorting	35	1	0.33114318650007213	False	purple
ubiquitin adaptor protein *(TOL)	32	2	0.051541201059204095	False	purple
accessory protein *(AAK1) of clathrin coated vesicle (CCV) machinery	9	3	0.00011812691505385619	True	purple
RAB-GTPase GDP-dissociation inhibitor *(RAB-GDI)	18	1	0.18681378992425357	False	purple
Qa-type SYP1-group component of SNARE membrane fusion complex	16	1	0.1679089605665564	False	purple
Qb-type VTI-group component of SNARE membrane fusion complex	12	4	7.731691383713111e-06	True	purple
chloroplast import factor *(PRAT1)	9	2	0.004443125696559311	True	purple
channel-forming component *(Tim17) of inner mitochondrion membrane TIM translocation system	4	2	0.0007691323506454033	True	purple
component *(Tim22) of inner mitochondrion membrane TIM22 insertion system	3	1	0.03387257266890836	True	purple
regulatory protein of nuclear pore complex *(HOS)	7	1	0.07726161678981659	False	purple
assembly factor *(VMA22) of V-type ATPase complex	3	1	0.03387257266890836	True	purple
P2B-type calcium cation-transporting ATPase *(ACA)	27	1	0.2667194170654509	False	purple
nucleotide sugar transporter *(UTR1/5)	17	4	3.55268257782914e-05	True	purple
nucleotide sugar transporter *(UAfT)	9	1	0.0982213642015153	False	purple
solute transporter	41	4	0.001217495558375909	True	purple
monosaccharide transporter *(STP1/2/++)	41	1	0.37572599019895225	False	purple
anion transporter *(NRT1/PTR)	154	1	1.0	False	purple
phosphate transporter *(PHT4)	20	2	0.02158721013844579	True	purple
zinc cation transporter *(Zn-CDF)	36	2	0.06356142181528338	False	purple
metabolite transporter *(DTX1/2/++)	86	3	0.0757960128772161	False	purple
voltage-gated potassium cation channel *(AKT/SKOR/GORK)	33	1	0.3155871648523575	False	purple
voltage-gated potassium cation channel *(TPK/KCO)	13	1	0.1387262913267471	False	purple
mechanosensitive cation channel *(MCA1/2)	6	3	2.8854363345145036e-05	True	purple
anion channel *(SLAC1/SLAH1)	25	4	0.0001756478290784436	True	purple
mechanosensitive ion channel *(Tacan)	6	2	0.0018938528028260462	True	purple
outer membrane porin *(OEP40)	2	1	0.02271088221992323	True	purple
cytosolic glutamine synthetase *(GLN1)	14	3	0.0004905607461720119	True	purple
regulatory protein kinase *(PPK)	31	6	1.242182574707304e-06	True	purple
cold-responsive regulatory protein *(COR413-TM)	7	1	0.07726161678981659	False	purple
S-formylglutathione hydrolase *(SFGH)	5	1	0.05581576930466191	False	purple
ROP-activating protein *(RenGAP)	21	1	0.21437041379001656	False	purple
guanine nucleotide dissociation inhibitor *(RopGDI)	7	2	0.002631367496304058	True	purple
GTPase effector *(RIC)	23	5	5.400484914281846e-06	True	purple
regulatory phosphoinositide transfer protein *(SFH)	74	1	0.5729013897360973	False	purple
phosphatidylinositol 4-phosphate 5-kinase *(PIP5K)	45	1	0.40378777404106375	False	purple
calcium sensor *(CBL)	36	3	0.007991304780376025	True	purple
transcriptional regulator *(MYB115/118) of vegetative-to-embryonic transition	6	1	0.06660015260502909	False	purple
regulatory protein *(GEX3) of pollen tube guidance	2	2	0.00013015388835299431	True	purple
transcriptional regulator *(LRL) of position-dependent cell determination	8	1	0.08780155992318683	False	purple
auxiliary co-chaperone involved in RuBisCo assembly *(CPN10)	3	1	0.005602703406698674	True	steelblue
pyruvate dehydrogenase kinase *(PDHK)	17	2	0.0004614421149030953	True	steelblue
component *(P1) of NADH dehydrogenase complex	4	1	0.0074633773110432625	True	steelblue
regulatory protein *(BRAWNIN) of cytochrome c reductase complex	1	1	0.001871021042911989	True	steelblue
cytosolic glucanotransferase *(DPE2)	4	1	0.0074633773110432625	True	steelblue
3-hydroxyisobutyrate dehydrogenase *(HDH)	3	3	6.297397109740541e-09	True	steelblue
3-hydroxypropionate dehydrogenase	3	3	6.297397109740541e-09	True	steelblue
S-adenosyl methionine decarboxylase *(SAMDC)	15	2	0.0003571261815181333	True	steelblue
subunit beta of E1 subcomplex of pyruvate dehydrogenase complex	13	4	7.994075155536525e-09	True	steelblue
catalytic component *(LCB1) of serine C-palmitoyltransferase complex	7	2	7.212250561120606e-05	True	steelblue
catalytic component *(LCB2) of serine C-palmitoyltransferase complex	7	1	0.013024805177312129	True	steelblue
mitochondrial adenylate kinase *(AMK1/6/7)	11	2	0.00018797672262435108	True	steelblue
phytoene desaturase *(PDS)	4	1	0.0074633773110432625	True	steelblue
auxin efflux transporter *(PILS)	15	3	2.8193027813513006e-06	True	steelblue
DNA exonuclease *(NEN)	9	2	0.00012333854098377144	True	steelblue
component *(MLH3) of MutLy endonuclease heterodimer	5	4	5.654127838258917e-11	True	steelblue
regulatory co-chaperone *(HCR3) of HEI10 regulatory E3 ubiquitin ligase activity	17	1	0.03134168691715922	True	steelblue
bZIP class-G transcription factor	31	1	0.0564228731856698	False	steelblue
transcription factor *(WRKY)	189	1	0.2986624039743241	False	steelblue
NLP transcription factor	26	1	0.0475397669242024	True	steelblue
scaffold component *(SAC3b) of TREX-2 mRNP trafficking complex	5	1	0.009320614733814823	True	steelblue
rRNA processing factor *(IRP1)	21	1	0.03857412870969904	True	steelblue
component *(eL37) of large ribosomal-subunit (LSU) proteome	4	1	0.0074633773110432625	True	steelblue
assembly factor (eIF1) of eIF1	11	1	0.020392223125161386	True	steelblue
component *(PIG-X) of mannosyltransferase-I complex	1	1	0.001871021042911989	True	steelblue
RLCK-IV receptor-like protein kinase	16	1	0.029525201928791215	True	steelblue
cysteine-based protein phosphatase *(LMW)	4	1	0.0074633773110432625	True	steelblue
component *(NCT) of gamma secretase complex	6	1	0.011174421938497714	True	steelblue
peptidyl-prolyl cis-trans isomerase *(CYP23)	4	2	2.068169366490691e-05	True	steelblue
DnaJ type-I molecular co-chaperone *(DjA1/2)	17	1	0.03134168691715922	True	steelblue
molecular chaperone *(Hsp90)	33	3	3.299664629143749e-05	True	steelblue
molecular co-chaperone *(Cpn10)	3	1	0.005602703406698674	True	steelblue
component *(DET1) of CDDD substrate adaptor module of CUL4-based ubiquitin ligase complex	12	2	0.00022529832597347038	True	steelblue
deubiquitinase *(UBP27)	6	2	5.157871040037205e-05	True	steelblue
component *(CSN2) of COP9 signalosome complex	3	1	0.005602703406698674	True	steelblue
carboxypeptidase *(SOL1)	8	5	1.120088538128934e-12	True	steelblue
component *(SEC5) of Exocyst complex	11	1	0.020392223125161386	True	steelblue
plant-specific component *(TRIPP) of TRAPP-II Golgi membrane trafficking complex	7	1	0.013024805177312129	True	steelblue
phosphate transporter *(PHT5)	17	3	4.2021158827912835e-06	True	steelblue
borate transporter *(BOR)	16	1	0.029525201928791215	True	steelblue
auxin transporter *(PILS1/2/3)	15	3	2.8193027813513006e-06	True	steelblue
cryptochrome photoreceptor *(CRY)	18	2	0.0005184929111442278	True	steelblue
transcription factor *(NIN)	23	1	0.04217033610049132	True	steelblue
inositol polyphosphate multikinase *(IPK2)	11	2	0.00018797672262435108	True	steelblue
NDR-activator component *(MOB1/2) of RAM signalling pathway	11	1	0.020392223125161386	True	steelblue
ferredoxin electron transfer protein *(Fd1/2/3)	10	1	0.07916896690263789	False	darkgreen
flavoprotein component *(SDH1) of succinate dehydrogenase complex	6	3	1.0782892562837762e-05	True	darkgreen
UDP-D-glucuronic acid 4-epimerase	14	1	0.1090579064364164	False	darkgreen
chorismate synthase *(CS)	6	4	6.61880142940938e-08	True	darkgreen
catalytic protein *(CER2)	2	1	0.016358850506507407	True	darkgreen
delta-9 stearoyl-ACP desaturase *(AAD)	18	3	0.00040887019108622446	True	darkgreen
glycerol-3-phosphate acyltransferase *(GPAT4/5/6)	9	3	4.446495620209871e-05	True	darkgreen
glycerol-3-phosphate acyltransferase *(GPAT)	6	1	0.04828039169658828	True	darkgreen
glycolipid transfer protein *(GLTP)	12	5	2.7408634093475456e-08	True	darkgreen
sterone ketoreductase of phytosterol C4-demethylation complex	5	1	0.04039817299068662	True	darkgreen
transcriptional repressor *(EAU)	5	4	2.220683107556423e-08	True	darkgreen
phaseic acid reductase *(CRL1/2)	18	1	0.13797946825099472	False	darkgreen
flavin-dependent monooxygenase *(YUC1/2/++)	26	1	0.193044334053209	False	darkgreen
auxin transporter *(PIN)	25	3	0.0011044290425537382	True	darkgreen
cytokinin phosphoribohydrolase *(LOG)	17	2	0.008431069320918022	True	darkgreen
ent-kaurene synthase	10	5	8.839639042667285e-09	True	darkgreen
carotenoid cleavage dioxygenase *(CCD7)	1	1	0.008213053409146133	True	darkgreen
DVL/RTFL precursor polypeptide	8	1	0.06385169135889596	False	darkgreen
ERF-peptide receptor *(ER)	7	7	2.3691727004083417e-15	True	darkgreen
histone H3K36 methylation reader *(EML)	22	2	0.013939251328974559	True	darkgreen
cyclin-dependent kinase inhibitor *(KRP/ICK)	10	1	0.07916896690263789	False	darkgreen
crosslink-repair peptidase *(SPRTN)	5	1	0.04039817299068662	True	darkgreen
transcriptional co-activator *(BOP)	7	5	7.51735062500578e-10	True	darkgreen
bHLH class-VIIa/b transcription factor	36	3	0.0032074981662418706	True	darkgreen
bHLH class-XII transcription factor *(CIB1/2/++)	82	7	5.3126468075111774e-06	True	darkgreen
C2H2 class-WIP transcription factor	11	1	0.08673363949613652	False	darkgreen
SBP transcription factor	81	1	0.48760378016874634	False	darkgreen
AS2/LOB transcription factor	69	1	0.4341992360844935	False	darkgreen
GRF transcription factor	41	5	2.1328935336808127e-05	True	darkgreen
ZAT transcription factor	44	1	0.304453220389162	False	darkgreen
HD-ZIP IV-type transcription factor	42	9	5.371279340724008e-11	True	darkgreen
zf-HD-type transcription factor	40	7	3.499784326651939e-08	True	darkgreen
MYBR-R-type transcription factor	55	1	0.3648424673811818	False	darkgreen
transcription factor *(CLAUSA)	19	2	0.01048693336279586	True	darkgreen
MYB class-R2R3 subgroup-1 transcription factor	17	5	2.0703420732960951e-07	True	darkgreen
MYB class-R2R3 subgroup-8 transcription factor	4	2	0.0003991581790993012	True	darkgreen
transcription factor *(YABBY)	38	10	4.713740992760248e-13	True	darkgreen
component *(NF-YA) of NF-Y transcription factor complex	54	4	0.0010228615623949146	True	darkgreen
BBX class-II transcription factor	17	1	0.130838044693281	False	darkgreen
transcription factor *(WRKY)	189	7	0.0010123936184138055	True	darkgreen
transcription factor *(TCP)	48	8	5.403932732320402e-09	True	darkgreen
transcription factor *(WRI/AIL)	78	3	0.026573237459092593	True	darkgreen
subgroup ERF-III transcription factor	26	2	0.01919406334789649	True	darkgreen
subgroup ERF-V transcription factor *(SHN1/2/3)	4	3	2.18314021407171e-06	True	darkgreen
ALOG transcription factor	30	3	0.00189131741256318	True	darkgreen
adapter component *(ECAP) of JAZ-TPL transcriptional repressor complex	9	1	0.07154182231502028	False	darkgreen
transcriptional co-regulator *(GIR1/2)	8	2	0.0018226039868568435	True	darkgreen
regulatory protein *(DRB2) of miRNA biogenesis pathway	8	2	0.0018226039868568435	True	darkgreen
pre-60S ribosomal-subunit proteome nuclear export factor *(NMD3)	3	2	0.00020067065965668652	True	darkgreen
LRR-XIIIb protein kinase	8	8	1.905840435111092e-17	True	darkgreen
Extensin-type protein kinase	11	2	0.003522240967651389	True	darkgreen
Crinkly-like protein kinase	9	2	0.0023306437099010566	True	darkgreen
Plant BURP-domain peptide cyclase *(RD22)	2	2	6.725631178485764e-05	True	darkgreen
RING-H2-class ATL-subclass E3 ubiquitin ligase	114	3	0.06795291149661623	False	darkgreen
protease *(SBT1)	16	1	0.12363763437725961	False	darkgreen
serine carboxypeptidase	42	2	0.046684461830558376	True	darkgreen
Pepsin-type protease	165	2	0.3933437291970149	False	darkgreen
component *(SCAR1/2/++) of SCAR/WAVE ARP2/3-activating complex	20	8	2.203338293044973e-12	True	darkgreen
component *(ABIL1/2/++) of SCAR/WAVE ARP2/3-activating complex	15	3	0.00023219076400300708	True	darkgreen
catalytic component *(CesA) of cellulose synthase complex	36	4	0.00021395578272644022	True	darkgreen
xylan alpha-1,3-arabinosyltransferase	49	2	0.06144290391954571	False	darkgreen
mannan synthase *(CSLA)	25	2	0.017813052996420844	True	darkgreen
component *(GAUT1) of GAUT1:GAUT7 galacturonosyltransferase complex	6	1	0.04828039169658828	True	darkgreen
component *(GAUT7) of GAUT1:GAUT7 galacturonosyltransferase complex	13	2	0.004941290166548328	True	darkgreen
pectin methylesterase	63	2	0.094798746565014	False	darkgreen
pectin acetylesterase *(PAE)	29	3	0.0017125335612182978	True	darkgreen
Fasciclin-type arabinogalactan protein	32	1	0.2320285953510621	False	darkgreen
arabinogalactan protein *(Xylogen)	19	4	1.5716908177314998e-05	True	darkgreen
LRR-domain extensin	13	1	0.1016776052912925	False	darkgreen
fatty acyl in-chain hydroxylase *(CYP77A)	1	1	0.008213053409146133	True	darkgreen
omega-hydroxy fatty acyl dehydrogenase *(HOTHEAD)	2	1	0.016358850506507407	True	darkgreen
cutin sn-glycerol-3-phosphate acyltransferase *(GPAT4/6/8)	1	1	0.008213053409146133	True	darkgreen
fatty acyl CoA reductase *(FAR)	18	2	0.009433844212146988	True	darkgreen
aldehyde decarbonylase component *(CER1) of CER1-CER3 alkane-forming complex	12	9	3.290682014073564e-17	True	darkgreen
aldehyde-generating component *(CER3) of CER1-CER3 alkane-forming complex	8	1	0.06385169135889596	False	darkgreen
fatty alcohol oxidase *(FAO)	9	2	0.0023306437099010566	True	darkgreen
cutin and suberin biosynthesis transcription factor *(SHN)	4	3	2.18314021407171e-06	True	darkgreen
suberin/cutin lipid exporter *(DSO)	6	6	2.936346936036218e-13	True	darkgreen
wax lipid exporter *(CER5)	1	1	0.008213053409146133	True	darkgreen
cuticular lipid exporter *(PEC1)	1	1	0.008213053409146133	True	darkgreen
cuticular lipid transfer accessory factor *(LTPG)	4	4	4.47039390041518e-09	True	darkgreen
cutin synthase *(CD)	13	4	3.0144967976063877e-06	True	darkgreen
cutin synthase *(DCR)	1	1	0.008213053409146133	True	darkgreen
class I ARF-GAP ARF-GTPase-activating protein	8	1	0.06385169135889596	False	darkgreen
P2A-type calcium cation-transporting ATPase *(ECA)	9	2	0.0023306437099010566	True	darkgreen
ABCB-type transporter *(MDR/PGP)	46	1	0.31584369428815284	False	darkgreen
ABC2 subfamily-G full-size transporter *(PDR1/2/3)	35	4	0.00019141589027831042	True	darkgreen
ABC2 subfamily-G half-size transporter *(WBC1/2/3)	42	9	5.371279340724008e-11	True	darkgreen
metal chelator transporter *(ZIF1)	43	5	2.7031027950270258e-05	True	darkgreen
auxin efflux transporter *(PIN1/2/3)	25	3	0.0011044290425537382	True	darkgreen
metabolite transporter *(DTX1/2/++)	86	2	0.15746947398964142	False	darkgreen
oligopeptide transporter *(OPT1/2/++)	10	1	0.07916896690263789	False	darkgreen
metal cation transporter *(VIT)	5	2	0.0006616472716397912	True	darkgreen
Nodulin-26-like intrinsic protein *(NIP)	14	3	0.00018688873774901264	True	darkgreen
voltage-gated potassium cation channel *(AKT/SKOR/GORK)	33	5	7.1284971827829945e-06	True	darkgreen
phytosiderophore efflux transporter *(TOM1)	43	5	2.7031027950270258e-05	True	darkgreen
iron transporter *(VIT)	5	2	0.0006616472716397912	True	darkgreen
regulatory protein *(CIB) of blue light perception	77	6	4.262899867204947e-05	True	darkgreen
glycerol-3-phosphate acyl transferase *(RAM2)	1	1	0.008213053409146133	True	darkgreen
transcriptional regulator of circadian clock *(CHE)	4	3	2.18314021407171e-06	True	darkgreen
regulatory protein *(FLZ) of SnRK1 complex	48	1	0.3270481773681642	False	darkgreen
type-I inositol-polyphosphate 5-phosphatase	58	7	4.972855651111298e-07	True	darkgreen
regulatory mediator of IRE1-bZIP60 UPR pathway	18	3	0.00040887019108622446	True	darkgreen
regulatory signalling factor *(CYP78a) involved in female gametogenesis	10	1	0.07916896690263789	False	darkgreen
regulatory protein *(SOK) involved in asymmetric cell division	31	3	0.0020813111209427083	True	darkgreen
transcriptional regulator *(WRKY2) involved in embryo axis formation	11	2	0.003522240967651389	True	darkgreen
transcriptional regulator *(HDG11/12) involved in embryo axis formation	5	2	0.0006616472716397912	True	darkgreen
MYB class-R2R3 transcription factor *(AS1)	2	2	6.725631178485764e-05	True	darkgreen
transcriptional regulator *(KAN) of abaxial polarity	31	6	1.818094809286379e-07	True	darkgreen
transcriptional regulator *(YAB1/YAB3) of abaxial polarity	11	2	0.003522240967651389	True	darkgreen
regulatory protein *(NRPM1/2/3/4) involved in stomatal patterning	11	4	1.4095170994258777e-06	True	darkgreen
EPF-peptide receptor kinase *(ERECTA) involved in stomatal patterning	8	8	1.905840435111092e-17	True	darkgreen
transcription factor *(DEL) involved in cell cycle control	5	1	0.00048590864056737406	True	plum1
cohesin cofactor *(WAPL)	14	1	0.0013600979256717534	True	plum1
bHLH class-Ia transcription factor	31	1	0.0030097796597555963	True	plum1
regulatory protein *(NDL1/2/3) of G-protein signalling	28	1	0.0027188079795910304	True	plum1
protease *(FtsH2/8)	9	1	0.4833098524945709	False	yellow
non-heme diiron quinol oxidase *(PTOX)	5	3	0.003171499547718296	True	yellow
regulatory PEP carboxylase-phosphorylating kinase *(PPCK)	1	1	0.07073431501190648	False	yellow
pyrophosphate-dependent phosphofructokinase	15	7	3.4073516884842135e-05	True	yellow
succinate dehydrogenase flavinylation factor *(SDHAF2)	2	1	0.13646688393763098	False	yellow
component *(NDUFB4/B15) of NADH dehydrogenase beta subcomplex	2	2	0.005001746086182	True	yellow
component *(P1) of NADH dehydrogenase complex	4	1	0.25431607477432977	False	yellow
component *(P2) of NADH dehydrogenase complex	5	1	0.3070666435794797	False	yellow
mitochondrial uncoupling protein *(PUMP)	11	6	4.2186072054769214e-05	True	yellow
cytochrome c electron shuttle hemoprotein *(CytC)	8	1	0.44397194169587056	False	yellow
component *(Cox-X4) of cytochrome c oxidase complex	3	1	0.19755127596857858	False	yellow
cytosolic UDP-glucose pyrophosphorylase	13	1	0.6147381242199502	False	yellow
sucrose-phosphate synthase	15	1	1.0	False	yellow
cell wall acid beta-fructofuranosidase *(CWIN)	14	1	1.0	False	yellow
alkaline sucrose-specific invertase *(CIN)	19	3	0.1471715423825036	False	yellow
vacuolar/cell wall invertase inhibitor *(VIF2)	3	1	0.19755127596857858	False	yellow
sucrose synthase	18	7	0.000139444151453167	True	yellow
fructose kinase	8	4	0.0013871256217607242	True	yellow
starch synthase *(SS1)	4	4	2.4985521824647876e-05	True	yellow
trehalose-6-phosphate phosphatase	41	3	0.7652424760691207	False	yellow
sorbitol dehydrogenase	5	5	1.7650768394714795e-06	True	yellow
phosphomannose isomerase *(PMI)	14	2	0.2603601274492244	False	yellow
6-phosphogluconate dehydrogenase	10	1	0.5198655705499432	False	yellow
transaldolase	3	1	0.19755127596857858	False	yellow
phosphoenolpyruvate carboxykinase	6	1	0.35608676558828034	False	yellow
GDP-D-mannose pyrophosphorylase *(VTC1)	30	10	2.4872707399067138e-05	True	yellow
UDP-D-glucose 6-dehydrogenase	12	10	1.7868001740150437e-10	True	yellow
UDP-D-glucuronic acid 4-epimerase	14	4	0.0140756427701382	True	yellow
UDP-D-glucuronic acid decarboxylase	19	2	0.39306425483948515	False	yellow
UDP-D-apiose / UPD-D-xylose synthetase	3	1	0.19755127596857858	False	yellow
UDP-L-rhamnose synthase *(RHM)	14	5	0.002055557897663498	True	yellow
dTDP-rhamnose synthase *(NRS-ER)	1	1	0.07073431501190648	False	yellow
UDP-D-xylose 4-epimerase	9	7	2.7890889025600745e-07	True	yellow
L-arabinose kinase	5	1	0.3070666435794797	False	yellow
UDP-L-arabinose mutase	17	2	0.3408750842573209	False	yellow
UDP-D-glucose 4-epimerase	13	2	0.23338620653157083	False	yellow
UDP-N-acetylglucosamine pyrophosphorylase *(GlcNacPUT1/2)	8	3	0.015112121330887109	True	yellow
glutamate decarboxylase *(GAD)	12	4	0.007798696848023317	True	yellow
ribose-phosphate diphosphokinase	6	2	0.06196603353547711	False	yellow
methyl-tetrahydrofolate-dependent methionine synthase *(MS)	12	10	1.7868001740150437e-10	True	yellow
methylthioribose-1-phosphate isomerase *(MTI)	2	2	0.005001746086182	True	yellow
phosphoglycerate dehydrogenase	8	3	0.015112121330887109	True	yellow
serine O-acetyltransferase *(SAT)	5	2	0.04331379955372947	True	yellow
3-deoxy-D-arabino-heptulosonate 7-phosphate synthase *(DHS)	11	1	0.5538358049493484	False	yellow
5-enolpyruvyl-shikimate 3-phosphate synthase *(EPSPS)	1	1	0.07073431501190648	False	yellow
prephenate aminotransferase *(PPA-AT)	5	1	0.3070666435794797	False	yellow
arogenate dehydrogenase *(ADH)	6	1	0.35608676558828034	False	yellow
arogenate dehydratase *(ADT)	20	1	1.0	False	yellow
homogentisate dioxygenase *(HGO)	3	3	0.00035356919140511856	True	yellow
copper-containing amine oxidase *(CuAO)	2	2	0.005001746086182	True	yellow
subunit alpha of ATP-dependent citrate lyase complex	3	3	0.00035356919140511856	True	yellow
subunit beta of ATP-dependent citrate lyase complex	5	5	1.7650768394714795e-06	True	yellow
palmitoyl-ACP thioesterase *(FATB)	15	7	3.4073516884842135e-05	True	yellow
3-hydroxyacyl-CoA dehydratase *(PAS2)	4	1	0.25431607477432977	False	yellow
trans-delta-3-hexadecenoic acid phosphatidylglycerol desaturase *(FAD4)	2	1	0.13646688393763098	False	yellow
fatty acid export protein *(FAX1/2/++)	27	1	1.0	False	yellow
3-ketoacyl-CoA thiolase *(KAT1/2/5)	10	4	0.003709364970971509	True	yellow
dienoyl-CoA isomerase	1	1	0.07073431501190648	False	yellow
acyl-CoA thioesterase	7	2	0.08276634777368205	False	yellow
NAD-dependent glycerol-3-phosphate dehydrogenase	10	8	2.455477220118181e-08	True	yellow
1-acylglycerol-3-phosphate O-acyltransferase	10	5	0.000328807156087471	True	yellow
phosphatidate phosphatase *(LPP-beta)	1	1	0.07073431501190648	False	yellow
ethanolamine kinase *(CEK4)	8	7	6.605473630384847e-08	True	yellow
CTP:phosphorylcholine cytidylyltransferase *(CCT1/2)	9	1	0.4833098524945709	False	yellow
phosphocholine phosphatase	12	2	0.20659268486289578	False	yellow
eukaryotic cytidinediphosphate diacylglycerol synthase *(CDS1/2/3)	7	1	0.40164016855737994	False	yellow
digalactosyldiacylglycerol synthase *(DGD1/2)	13	1	0.6147381242199502	False	yellow
Patatin-type lipase	4	2	0.027256879551325	True	yellow
lipase *(OBL)	3	2	0.014298099875735765	True	yellow
phospholipase-A1 *(PC-PLA1)	22	1	1.0	False	yellow
phosphatidylglycerol lipase *(PLIP1)	5	3	0.003171499547718296	True	yellow
phospholipase-A2 *(sPLA2))	7	2	0.08276634777368205	False	yellow
phospholipase-A2 *(pPLA2-III))	10	4	0.003709364970971509	True	yellow
phospholipase-D *(PLD-alpha)	29	11	2.2772797791062e-06	True	yellow
catalytic component *(LCB2) of serine C-palmitoyltransferase complex	7	2	0.08276634777368205	False	yellow
sphingobase hydroxylase	12	1	0.585403361320844	False	yellow
ceramide synthase	15	2	0.2873549286691478	False	yellow
delta-8 sphingolipid desaturase	7	6	8.197636019248064e-07	True	yellow
sphingolipid fatty acid 2-hydroxylase	8	3	0.015112121330887109	True	yellow
GIPC mannosyltransferase *(GMT1)	1	1	0.07073431501190648	False	yellow
sphingoid long-chain base phosphate phosphatase *(SPP1)	5	2	0.04331379955372947	True	yellow
delta7-sterol C-5 desaturase *(DWF7)	5	1	0.3070666435794797	False	yellow
sterol delta24 reductase *(DWF1)	5	1	0.3070666435794797	False	yellow
methylsterol monooxygenase SMO2 of phytosterol C4-demethylation complex	8	5	8.242729275958894e-05	True	yellow
active component *(ALA) of ALA-ALIS flippase complex	39	6	0.05454786838401333	False	yellow
regulatory component *(ALIS) of ALA-ALIS flippase complex	30	2	1.0	False	yellow
cytosolic adenylate kinase *(AMK3/4)	7	1	0.40164016855737994	False	yellow
guanosine deaminase *(GSDA)	8	2	0.10531775658794705	False	yellow
allantoinase *(ALN)	4	3	0.0013393202001465308	True	yellow
allantoate amidohydrolase	1	1	0.07073431501190648	False	yellow
