Function	TotalCounts	ModuleCounts	Pvalue	Relevancy	Module
photolyase cryptochrome alpha beta domain containing protein	22	4	0.0012933904087006052	True	tan
sprt domain containing protein	6	4	3.5245052709358585e-06	True	tan
rpol4c domain containing protein	10	8	2.537900829458645e-12	True	tan
bifunctional dna directed rna polymerase subunit	1	1	0.022236550110957834	True	tan
mediator of rna polymerase ii transcription subunit	63	4	0.051707876915565824	False	tan
tfiis n terminal domain containing protein	40	4	0.01178662939602148	True	tan
transcription elongation factor protein	2	2	0.0004941381485423748	True	tan
general transcription factor 3c polypeptide	9	5	6.316587175821163e-07	True	tan
bzip domain containing protein	287	18	9.203758888909481e-05	True	tan
transcription factor bhlh	107	2	1.0	False	tan
bhlh transcription factor	256	10	0.08325038636291307	False	tan
quality protein transcription factor bhlh	32	1	0.5131355324958198	False	tan
dof zinc finger protein	82	3	0.4330784481320834	False	tan
arath growth regulating factor	39	1	0.584081375645134	False	tan
protein shi sequence	13	1	0.25350340624266576	False	tan
zinc finger protein zat	64	2	0.6547785803019059	False	tan
c2h2 type domain containing protein	272	8	0.4043569671925939	False	tan
homeobox leucine zipper protein hox	137	4	0.5519805170734023	False	tan
homeobox domain containing protein	112	2	1.0	False	tan
transcription factor mybs	28	2	0.1279296389204442	False	tan
hth myb type domain containing protein	135	4	0.5484065746982676	False	tan
floricaula leafy transcription factor	6	2	0.00698396446665556	True	tan
myb dna bind 4 domain containing protein	31	4	0.004748657290947988	True	tan
transcription factor myb	59	2	0.37868675164479154	False	tan
arath transcription factor myb	68	4	0.06493833462613104	False	tan
myb transcription factor	206	2	0.3381891557251653	False	tan
nuclear transcription factor y subunit b 1	39	7	2.1875724294983924e-05	True	tan
cct domain containing protein	48	4	0.021845980063383633	True	tan
zinc finger protein constans	44	3	0.07422637685820888	False	tan
b box zinc finger protein	21	1	0.3764393997199971	False	tan
nac domain containing protein	312	9	0.43596319202586675	False	tan
wrky transcription factor	56	5	0.008080514228737084	True	tan
vq domain containing protein	65	2	0.6571832015309395	False	tan
ethylene responsive transcription factor erf	211	1	0.09774941703222303	False	tan
scarecrow transcription factor pat	1	1	0.022236550110957834	True	tan
scarecrow protein	43	2	0.24791656892101757	False	tan
gaga binding transcriptional activator	8	3	0.0005651530276676621	True	tan
platz transcription factor	7	3	0.00035917200200667374	True	tan
platz transcription factor protein	5	1	0.1063498912092502	False	tan
pirin protein 0481	10	5	1.2400340313264665e-06	True	tan
nuclear cap binding protein subunit	7	2	0.009633881452515116	True	tan
chloride conductance regulatory protein icln	7	5	1.0927026999141214e-07	True	tan
arginine serine rich splicing factor	43	5	0.002578826363257627	True	tan
porr domain containing protein	41	2	0.231405581321184	False	tan
ribonuclease p protein	1	1	0.022236550110957834	True	tan
poly a specific ribonuclease	44	2	0.2561875304478181	False	tan
serine threonine protein kinase tousled 1	3	1	0.06523820932551286	False	tan
c3h1 type domain containing protein	32	3	0.03371922471114924	True	tan
arath zinc finger ccch domain containing protein	37	1	0.5649372665853657	False	tan
kh domain containing protein	32	3	0.03371922471114924	True	tan
tho1 mos11 c domain containing protein	1	1	0.022236550110957834	True	tan
eukaryotic translation initiation factor 1a	2	1	0.043978962073373304	True	tan
histone acetyltransferase	20	4	0.0008874842658114256	True	tan
cysteine rich receptor protein kinase	12	6	9.860083527089895e-08	True	tan
arath wall associated receptor kinase	76	2	0.6870367815334397	False	tan
wall associated receptor kinase protein	4	1	0.0860250217768956	False	tan
5 protein kinase beta subunit domain containing	4	4	2.4352874738538386e-07	True	tan
arath calcium dependent protein kinase	173	12	0.0005359026680977429	True	tan
aarf domain containing protein kinase	23	6	8.73255921899427e-06	True	tan
beta lactamase domain containing protein	1	1	0.022236550110957834	True	tan
protein serine threonine phosphatase	459	4	0.05384369905358502	False	tan
fcp homology domain containing protein	43	4	0.015108078191686082	True	tan
procollagen proline 4 dioxygenase	13	1	0.25350340624266576	False	tan
set domain containing protein	37	2	0.19864559295987178	False	tan
peptidase s26 domain containing protein	20	6	3.5501998357543534e-06	True	tan
dnaj homolog subfamily member	7	2	0.009633881452515116	True	tan
dnaj homolog subfamily a member	50	1	1.0	False	tan
kda class i heat shock protein	20	1	0.3622538719436046	False	tan
cysteine dioxygenase	37	5	0.0013031369404248453	True	tan
quality protein membrane anchored ubiquitin fold	1	1	0.022236550110957834	True	tan
membrane anchored ubiquitin fold protein	11	2	0.02378774736435052	True	tan
ring h2 finger protein atl	61	1	1.0	False	tan
ring type domain containing protein	658	22	0.06099303697982822	False	tan
e3 ubiquitin protein ligase rfwd	10	2	0.019750694244022288	True	tan
ring ch type domain containing protein	81	1	1.0	False	tan
ring type e3 ubiquitin transferase	323	2	0.054638542116309814	False	tan
f box protein	31	1	0.5020578681718348	False	tan
f box domain containing protein	501	3	0.00872814448584213	True	tan
orysj tubby f box protein	56	6	0.0015053106251369224	True	tan
btb and domain containing protein	11	4	7.091938139376549e-05	True	tan
btb and taz domain containing protein	2	1	0.043978962073373304	True	tan
btb poz and math domain containing protein	23	3	0.013943376402606778	True	tan
droan ubiquitin carboxyl terminal hydrolase	2	2	0.0004941381485423748	True	tan
ulp protease domain containing protein	76	2	0.6870367815334397	False	tan
cysteine proteinase	3	1	0.06523820932551286	False	tan
cysteine protease	3	1	0.06523820932551286	False	tan
subtilisin protease sbt	48	1	1.0	False	tan
serine carboxypeptidase	37	3	0.048720827169316076	True	tan
lysosomal pro x carboxypeptidase isoform x1	7	2	0.009633881452515116	True	tan
canlf inactive rhomboid protein	9	3	0.000833698941674002	True	tan
rhomboid protein 6	3	1	0.06523820932551286	False	tan
rhomboid protein 10	8	1	0.16465429738214682	False	tan
acylamino acid releasing enzyme	5	4	1.1960399091088424e-06	True	tan
peptidase a1 domain containing protein	156	8	0.02394238868023938	True	tan
glutathione hydrolase proenzyme	2	1	0.043978962073373304	True	tan
znmc domain containing protein	3	1	0.06523820932551286	False	tan
cystatin domain containing protein	9	1	0.18323173240377535	False	tan
protein chup chloroplastic	24	1	0.4171319031054232	False	tan
filament plant protein	29	6	3.666169382358325e-05	True	tan
actin	63	1	1.0	False	tan
prefoldin beta	1	1	0.022236550110957834	True	tan
c2 domain containing protein	91	3	0.4587754816732774	False	tan
msp domain containing protein	21	1	0.3764393997199971	False	tan
cellulose synthase a catalytic subunit [udp forming]	65	2	0.6571832015309395	False	tan
galactoside 2 fucosyltransferase	29	2	0.13547393464051566	False	tan
alpha arabinosyltransferase xat	16	1	0.3022127894495477	False	tan
glycosyltransferase family sialyltransferase protein	4	1	0.0860250217768956	False	tan
polygalacturonase	16	1	0.3022127894495477	False	tan
non specific lipid transfer protein	18	1	0.3329080280341046	False	tan
cinnamoyl coa reductase	22	1	0.39030960370996626	False	tan
vacuolar sorting receptor	14	1	0.27010615146293177	False	tan
initiation factor subunit	1	1	0.022236550110957834	True	tan
endoplasmic reticulum golgi intermediate compartment protein	29	1	0.47914118510189146	False	tan
charged multivesicular body protein	10	2	0.019750694244022288	True	tan
fyve type domain containing protein	51	2	0.31397746300379753	False	tan
sericin	1	1	0.022236550110957834	True	tan
ist homolog	11	1	0.2191571466827987	False	tan
bro domain containing protein	22	3	0.012325321266908731	True	tan
vhs domain containing protein	13	2	0.03276153420794575	True	tan
enth domain containing protein	58	5	0.009348840577622392	True	tan
rab gap tbc domain containing protein	91	2	1.0	False	tan
v snare domain containing protein	12	4	0.00010450155645569098	True	tan
t snare coiled coil homology domain containing protein	82	3	0.4330784481320834	False	tan
atg domain containing protein	19	1	0.3477458567893227	False	tan
hva protein	46	3	0.08240727406727852	False	tan
short chain dehydrogenase tic 32 chloroplastic	22	4	0.0012933904087006052	True	tan
peroxisomal targeting signal receptor	7	3	0.00035917200200667374	True	tan
nuclear pore complex protein nup	67	1	1.0	False	tan
v type proton atpase subunit c 1	4	1	0.0860250217768956	False	tan
calcium transporting atpase 1	25	3	0.017524570553049162	True	tan
atpase 1 plasma membrane type	33	10	1.6669288724737327e-09	True	tan
abc transporter b family member	81	1	1.0	False	tan
abc transporter c family member	31	2	0.15084208353972636	False	tan
abc type xenobiotic transporter	14	2	0.03766771837920588	True	tan
quality protein abc transporter g family member	13	4	0.00014828462776568112	True	tan
udp galactose glucose transporter	11	2	0.02378774736435052	True	tan
ureide permease	11	5	2.231518588812909e-06	True	tan
wat protein	95	17	3.6370918565817446e-11	True	tan
purine permease	22	1	0.39030960370996626	False	tan
orysj sugar transport protein mst	39	3	0.055490139899685646	False	tan
of sucrose transport protein sut	23	5	0.0001301314626498611	True	tan
sucrose transport protein suc	3	3	1.0973438266475589e-05	True	tan
protein nrt ptr family	138	5	0.2391704002181277	False	tan
arath protein nrt ptr family	31	5	0.0005670620890391807	True	tan
spx domain containing membrane protein 08463	17	2	0.053891130502683536	False	tan
quality protein affinity sulfate transporter	4	4	2.4352874738538386e-07	True	tan
quality protein sulfate transporter	1	1	0.022236550110957834	True	tan
amino acid permease	23	5	0.0001301314626498611	True	tan
aa trans domain containing protein	85	5	0.04127419944622465	True	tan
arath lysine histidine transporter	30	4	0.004209096619733951	True	tan
amino acid transporter protein	6	2	0.00698396446665556	True	tan
amino acid transporter	3	1	0.06523820932551286	False	tan
metal transporter nramp	18	3	0.0069753759057034044	True	tan
bidirectional sugar transporter sweet	27	5	0.0002900062653882014	True	tan
bidirectional sugar transporter sweet protein	7	3	0.00035917200200667374	True	tan
arath bidirectional sugar transporter sweet	22	1	0.39030960370996626	False	tan
sulfite exporter taue safe family protein	8	1	0.16465429738214682	False	tan
sodium dependent dicarboxylate transporter sdcs	5	3	0.00010611385719570222	True	tan
solute carrier family member	9	1	0.18323173240377535	False	tan
of vacuolar cation proton exchanger	10	4	4.594197673741908e-05	True	tan
mitochondrial sodium calcium exchanger protein	1	1	0.022236550110957834	True	tan
zt dimer domain containing protein	35	6	0.00011180020583965342	True	tan
protein detoxification	65	2	0.6571832015309395	False	tan
arath protein detoxification	25	2	0.1059565070432684	False	tan
protein detoxification 44	18	6	1.7664652301985621e-06	True	tan
metal nicotianamine transporter ysl	64	9	1.1910347964163054e-05	True	tan
quality protein zinc transporter	2	1	0.043978962073373304	True	tan
chloride channel protein	23	6	8.73255921899427e-06	True	tan
equilibrative nucleotide transporter	14	2	0.03766771837920588	True	tan
cation transporter hkt	4	2	0.0028777719713645993	True	tan
aquaporin nip	20	5	6.337680633640441e-05	True	tan
potassium channel akt 3	8	1	0.16465429738214682	False	tan
ammonium transporter member	10	1	0.20139629219930344	False	tan
glutamine synthetase isozyme	14	3	0.0033244291803849	True	tan
hma domain containing protein	144	4	0.5658982179872951	False	tan
aldo ket red domain containing protein	30	1	0.49072832673208955	False	tan
s formylglutathione hydrolase	5	3	0.00010611385719570222	True	tan
bpi domain containing protein	4	3	4.316316682374619e-05	True	tan
rpw domain containing protein	3	1	0.06523820932551286	False	tan
lipase pad	18	8	2.1058122598559915e-09	True	tan
calmodulin binding protein b	16	4	0.00035786160920248426	True	tan
elf domain containing protein	7	1	0.14565460907531147	False	tan
zf lsd domain containing protein	11	4	7.091938139376549e-05	True	tan
protein lol	6	2	0.00698396446665556	True	tan
macpf domain containing protein cad	9	5	6.316587175821163e-07	True	tan
metacaspase	11	1	0.2191571466827987	False	tan
c14 domain containing protein zf lsd	8	6	3.2256483680250433e-09	True	tan
metacaspase 1a	4	4	2.4352874738538386e-07	True	tan
flz type domain containing protein	58	6	0.0018074689057302514	True	tan
ippc domain containing protein	10	1	0.20139629219930344	False	tan
type inositol polyphosphate 5 phosphatase	7	2	0.009633881452515116	True	tan
cral trio domain containing protein	136	6	0.1307063617279802	False	tan
1 phosphatidylinositol 4 kinase	22	2	0.08516511593064145	False	tan
1 phosphatidylinositol phosphate 5 kinase	45	2	0.26446277483902014	False	tan
ef hand domain containing protein	113	5	0.10809371128706065	False	tan
calglandulin	1	1	0.022236550110957834	True	tan
arath mitogen activated protein kinase	42	2	0.2396543617521444	False	tan
mitogen activated protein kinase	89	3	0.4525374907746801	False	tan
transmembrane domain containing protein kinase	4	2	0.0028777719713645993	True	tan
serine threonine protein kinase sty	24	1	0.4171319031054232	False	tan
mitogen activated protein kinase 13	2	2	0.0004941381485423748	True	tan
protein polar localization during asymmetric division and redistribution	6	1	0.12622307655776913	False	tan
btb poz domain containing protein npy	31	6	5.4708741700689126e-05	True	tan
rna binding kh domain containing protein	36	3	0.04549817288728807	True	tan
phosphate 5 family protein	1	1	0.022236550110957834	True	tan
phosphatidylinositol phosphate 5 kinase family protein	7	1	0.14565460907531147	False	tan
fha domain containing protein	37	5	0.0013031369404248453	True	tan
lea 2 domain containing protein	108	1	0.7363879915221052	False	tan
atp dependent clp protease proteolytic subunit 6 chloroplastic	2	2	0.0004941381485423748	True	tan
transcription factor	6	1	0.12622307655776913	False	tan
trehalose 6 phosphate synthase	1	1	0.022236550110957834	True	tan
metallothionein protein 2c	3	3	1.0973438266475589e-05	True	tan
cystm domain containing protein	12	1	0.2365232622399949	False	tan
cupin 3 domain containing protein	12	3	0.00207710641790849	True	tan
calcium binding protein cp	1	1	0.022236550110957834	True	tan
protein lurp one	34	2	0.17447797780765797	False	tan
rrna n glycosylase	6	1	0.12622307655776913	False	tan
c2 calcium lipid binding plant phosphoribosyltransferase family protein	2	1	0.043978962073373304	True	tan
core i branching beta n acetylglucosaminyltransferase protein	7	3	0.00035917200200667374	True	tan
circumsporozoite protein	2	2	0.0004941381485423748	True	tan
aai domain containing protein	142	2	0.7742535339617118	False	tan
yggt family protein	3	1	0.06523820932551286	False	tan
translation initiation factor if	20	3	0.009428984680049117	True	tan
haloacid dehalogenase hydrolase had superfamily protein	17	4	0.00045974531989849117	True	tan
haloacid dehalogenase hydrolase protein	14	2	0.03766771837920588	True	tan
saposin b type domain containing protein	17	7	4.2413683799161405e-08	True	tan
saposin b domain containing protein	4	1	0.0860250217768956	False	tan
expansin protein	8	1	0.16465429738214682	False	tan
nudix hydrolase domain containing protein	36	1	0.5550374916225148	False	tan
tfiib type domain containing protein	3	3	1.0973438266475589e-05	True	tan
transcription initiation factor iib	9	1	0.18323173240377535	False	tan
carbohydrate binding x8 domain containing protein	3	3	1.0973438266475589e-05	True	tan
pwwp domain containing protein	77	3	0.2450828144161573	False	tan
chick histone binding protein rbbp	17	1	0.3177328931337269	False	tan
protein trichome birefringence	43	5	0.002578826363257627	True	tan
phytocyanin domain containing protein	76	2	0.6870367815334397	False	tan
pgg domain containing protein	58	5	0.009348840577622392	True	tan
protein arginine n methyltransferase 8	3	2	0.001460467569094173	True	tan
protein arginine n methyltransferase 1	8	2	0.012656790927464271	True	tan
thioredoxin like fold domain containing protein	3	1	0.06523820932551286	False	tan
ab hydrolase domain containing protein	178	11	0.002265631343591198	True	tan
pxmp 4 family protein isoform	3	3	1.0973438266475589e-05	True	tan
pxmp 4 family protein	2	1	0.043978962073373304	True	tan
anionic peroxidase	4	1	0.0860250217768956	False	tan
myb cc lheqle domain containing protein	13	1	0.25350340624266576	False	tan
cue domain containing protein	21	3	0.01082096705897126	True	tan
abc transmembrane type domain containing protein	9	2	0.01603481720911864	True	tan
duf 3511 domain protein	4	1	0.0860250217768956	False	tan
ricin b lectin domain containing protein	13	2	0.03276153420794575	True	tan
reverse transcriptase ty copia type domain containing protein	11	1	0.2191571466827987	False	tan
pollen allergen ole e	3	2	0.001460467569094173	True	tan
cytochrome p450 protein	5	1	0.1063498912092502	False	tan
polyubiquitin protein	1	1	0.022236550110957834	True	tan
osjnbb0048e02 16 protein	3	1	0.06523820932551286	False	tan
atpase 1 plasma membrane	2	2	0.0004941381485423748	True	tan
aminotran 5 domain containing protein	8	1	0.16465429738214682	False	tan
duf 632 domain containing protein	30	1	0.49072832673208955	False	tan
dna cytosine methyltransferase drm	1	1	0.022236550110957834	True	tan
calcium binding ef hand protein	10	1	0.20139629219930344	False	tan
fad binding 2 domain containing protein	7	3	0.00035917200200667374	True	tan
duf 4378 domain containing protein	40	5	0.0018620907764362376	True	tan
x8 domain containing protein	51	4	0.026642201561712864	True	tan
3 5 exonuclease domain containing protein	24	1	0.4171319031054232	False	tan
protein domain containing	25	2	0.1059565070432684	False	tan
disease resistance protein rga	22	2	0.08516511593064145	False	tan
bhlh domain containing protein	268	1	0.03474213129290783	True	tan
phloem protein 2 a1	4	1	0.0860250217768956	False	tan
wd repeat containing protein	28	1	0.46729059025839603	False	tan
bromodomain and wd repeat containing protein	1	1	0.022236550110957834	True	tan
wd repeat containing protein isoform	10	1	0.20139629219930344	False	tan
embryonic stem cell specific 5 hydroxymethylcytosine binding protein	5	5	5.400956954519295e-09	True	tan
protein pyricularia oryzae resistance	14	2	0.03766771837920588	True	tan
protein pyricularia oryzae resistance isoform x1	1	1	0.022236550110957834	True	tan
quality protein wd repeat containing	34	2	0.17447797780765797	False	tan
duf 1985 domain containing protein	8	1	0.16465429738214682	False	tan
midasin	2	2	0.0004941381485423748	True	tan
protein src	6	6	1.197027063562541e-10	True	tan
dehydrin	5	1	0.1063498912092502	False	tan
apple domain containing protein	7	3	0.00035917200200667374	True	tan
cbs domain containing protein cbscbspb	14	2	0.03766771837920588	True	tan
myb protein	1	1	0.022236550110957834	True	tan
pathogen protein	5	1	0.1063498912092502	False	tan
redox 2 domain containing protein	1	1	0.022236550110957834	True	tan
thioredoxin domain containing protein	138	4	0.553838686231569	False	tan
verprolin	5	1	0.1063498912092502	False	tan
calmodulin protein	15	1	0.2863398803897213	False	tan
hit domain containing protein	18	3	0.0069753759057034044	True	tan
genome assembly chromosome ii	44	2	0.2561875304478181	False	tan
protein reticulata 1 chloroplastic	8	1	0.16465429738214682	False	tan
purple acid phosphatase	32	3	0.03371922471114924	True	tan
sam domain containing protein	23	2	0.09194813874283529	False	tan
protein modifying wall lignin	2	2	0.0004941381485423748	True	tan
udpgt domain containing protein	10	1	0.20139629219930344	False	tan
udp glycosyltransferase	21	2	0.07854331641575663	False	tan
protein sym	4	4	2.4352874738538386e-07	True	tan
duf 3741 domain containing protein 4378	13	5	5.989646008213139e-06	True	tan
usp domain containing protein	62	1	1.0	False	tan
cchc type domain containing protein	67	2	0.6621802379142215	False	tan
ft interacting protein	24	1	0.4171319031054232	False	tan
pentatricopeptide repeat containing protein mitochondrial	142	4	0.5617139003389953	False	tan
binding alcohol dehydrogenase protein	3	2	0.001460467569094173	True	tan
microtubule associated protein	14	1	0.27010615146293177	False	tan
protein jason	6	1	0.12622307655776913	False	tan
arm repeat containing protein	1	1	0.022236550110957834	True	tan
sp saal1 protein saal	1	1	0.022236550110957834	True	tan
c2 and gram domain containing protein	21	4	0.001077090406516246	True	tan
nuclear fusion defective	1	1	0.022236550110957834	True	tan
nb arc domain containing protein	118	5	0.1938089986730936	False	tan
glutaredoxin domain containing protein	62	1	1.0	False	tan
cbm domain containing protein	11	2	0.02378774736435052	True	tan
methionyl trna synthetase	3	1	0.06523820932551286	False	tan
nuclear transcription factor y subunit	7	5	1.0927026999141214e-07	True	tan
drbm domain containing protein	5	2	0.004725544047477196	True	tan
disease resistance protein rpm	31	5	0.0005670620890391807	True	tan
cw type domain containing protein	23	7	4.7567589262810734e-07	True	tan
vegetative cell wall protein gp	9	3	0.000833698941674002	True	tan
smn domain containing protein	4	3	4.316316682374619e-05	True	tan
bfn domain containing protein	17	7	4.2413683799161405e-08	True	tan
binding lysm domain containing protein	6	1	0.12622307655776913	False	tan
dormancy associated protein homolog	3	1	0.06523820932551286	False	tan
phosphoglycerate mutase protein isoform	11	5	2.231518588812909e-06	True	tan
phosphoglycerate mutase protein	2	1	0.043978962073373304	True	tan
ppr long domain containing protein	62	1	1.0	False	tan
nmo domain containing protein	2	1	0.043978962073373304	True	tan
protein glutamine dumper	11	2	0.02378774736435052	True	tan
abscisic stress ripening protein	9	1	0.18323173240377535	False	tan
trna synt 2 tm domain containing protein	4	3	4.316316682374619e-05	True	tan
stress associated endoplasmic reticulum protein	5	2	0.004725544047477196	True	tan
nhl repeat protein	12	1	0.2365232622399949	False	tan
pirin domain containing protein	3	2	0.001460467569094173	True	tan
pirin protein	1	1	0.022236550110957834	True	tan
programmed cell death protein	4	1	0.0860250217768956	False	tan
hgsnat cat domain containing protein	24	5	0.00016137030052827865	True	tan
40s ribosomal protein 2	2	1	0.043978962073373304	True	tan
sp dnaj chaperone protein dnaj	92	1	0.7263037924315157	False	tan
dnaj domain containing protein	44	1	1.0	False	tan
wd repeat containing protein 82	14	1	0.27010615146293177	False	tan
cell number regulator protein	5	1	0.1063498912092502	False	tan
hydroxymethylglutaryl coa reductase nadph	2	1	0.043978962073373304	True	tan
dna directed rna polymerase	16	1	0.3022127894495477	False	tan
quality protein amino acid transporter	5	1	0.1063498912092502	False	tan
protein phosphatase ptc homolog fig	10	1	0.20139629219930344	False	tan
ph domain containing protein	37	2	0.19864559295987178	False	tan
basic endochitinase	6	1	0.12622307655776913	False	tan
b box type domain containing protein	16	2	0.048246244492325896	True	tan
auxin canalis domain containing protein	14	1	0.27010615146293177	False	tan
leucine rich repeat receptor protein fasciated ear	1	1	0.022236550110957834	True	tan
bar domain containing protein	13	4	0.00014828462776568112	True	tan
dynein light chain 1	7	1	0.14565460907531147	False	tan
auxin induced protein	3	1	0.06523820932551286	False	tan
tubulin domain containing protein	4	1	0.0860250217768956	False	tan
protein lysine n methyltransferase 021584	5	2	0.004725544047477196	True	tan
protein lysine n methyltransferase 006890010	1	1	0.022236550110957834	True	tan
histone lysine n methyltransferase family member suvh protein	1	1	0.022236550110957834	True	tan
u box domain containing protein	80	4	0.10303785827048047	False	tan
serine arginine rich splicing factor rsz	3	1	0.06523820932551286	False	tan
transketolase 1 domain containing protein	1	1	0.022236550110957834	True	tan
protein isoform	1	1	0.022236550110957834	True	tan
protein chup chloroplastic isoform	6	1	0.12622307655776913	False	tan
gag 3 domain containing protein	17	3	0.0059095994146439864	True	tan
embryo specific protein ats3a	1	1	0.022236550110957834	True	tan
protein kinase c binding nell	4	4	2.4352874738538386e-07	True	tan
remorin c domain containing protein	87	6	0.013148280661578034	True	tan
transcription factor pur alpha	3	2	0.001460467569094173	True	tan
lipase 3 domain containing protein	83	1	1.0	False	tan
early nodulin protein	7	1	0.14565460907531147	False	tan
atp binding cassette sub family a member	5	3	0.00010611385719570222	True	tan
acyl coenzyme a thioesterase isoform x2	1	1	0.022236550110957834	True	tan
rnase h type domain containing protein	20	1	0.3622538719436046	False	tan
mfs domain containing protein	237	7	0.3774534695994323	False	tan
tsa wollemia nobilis ref wollemi transcript 3708 1901 transcribed rna sequence	1	1	0.022236550110957834	True	tan
protein plant cadmium resistance	12	1	0.2365232622399949	False	tan
alanine racemase	3	2	0.001460467569094173	True	tan
ferredoxin	3	1	0.021880402065244768	True	darkgreen
udp glucuronate 4 epimerase	8	1	0.057291120657784834	False	darkgreen
chorismate synthase 1	6	4	4.267866915916111e-08	True	darkgreen
coa 5 n hydroxycinnamoyltransferase	1	1	0.007347208060936844	True	darkgreen
stearoyl [acyl carrier protein] 9 desaturase 1 chloroplastic	15	3	0.0001679458203189949	True	darkgreen
quality protein glycerol phosphate 2 o acyltransferase	3	3	3.942058571018071e-07	True	darkgreen
glycerol phosphate 2 acyltransferase	14	3	0.00013509364293099471	True	darkgreen
gltp domain containing protein	19	5	2.2406236176933427e-07	True	darkgreen
nadph dependent aldehyde reductase 2 chloroplastic	2	1	0.014640544014066066	True	darkgreen
ww domain containing protein	15	4	3.6849333789938295e-06	True	darkgreen
epimerase domain containing protein	75	1	0.4249987615463016	False	darkgreen
flavin containing monooxygenase	42	1	0.26641919783340773	False	darkgreen
auxin efflux carrier component	45	6	9.74817855250154e-07	True	darkgreen
cytokinin riboside 5 monophosphate phosphoribohydrolase	19	2	0.008480677706169266	True	darkgreen
ent kaur ene synthase chloroplastic	8	5	1.1536003167874433e-09	True	darkgreen
carotenoid cleavage dioxygenase 7 chloroplastic	1	1	0.007347208060936844	True	darkgreen
small polypeptide devil	7	1	0.05031283905226047	False	darkgreen
lrr receptor serine threonine protein kinase	45	23	1.7575398846160688e-37	True	darkgreen
ent domain containing protein	55	5	5.391882930894306e-05	True	darkgreen
cdi domain containing protein	2	1	0.014640544014066066	True	darkgreen
sprt domain containing protein	6	2	0.0007924424220190892	True	darkgreen
btb poz domain and ankyrin repeat containing protein	6	6	1.5257625927789653e-13	True	darkgreen
btb domain and containing protein	4	2	0.00032008763611717276	True	darkgreen
bhlh transcription factor	256	16	1.1371287606933511e-10	True	darkgreen
transcription factor bhlh	107	2	0.18588970974084745	False	darkgreen
zinc finger protein wip	9	1	0.06421822987255427	False	darkgreen
arath squamosa promoter binding protein	33	1	0.21605119817902027	False	darkgreen
lob domain containing protein	100	1	0.5219228134555778	False	darkgreen
arath growth regulating factor	39	5	9.828902004301088e-06	True	darkgreen
zinc finger protein zat	64	1	0.3763594463988044	False	darkgreen
homeobox leucine zipper protein roc	60	9	6.15097882047617e-10	True	darkgreen
arath homeobox leucine zipper protein hdg	2	2	5.387210780762197e-05	True	darkgreen
mini zinc finger protein	9	1	0.06421822987255427	False	darkgreen
zinc finger homeodomain protein	30	6	7.80104509412055e-08	True	darkgreen
transcription factor divaricata	17	1	0.11783726698009891	False	darkgreen
hth myb type domain containing protein	135	8	7.86425295195755e-06	True	darkgreen
myb transcription factor	206	8	0.00015835411398401633	True	darkgreen
arath transcription factor myb	68	4	0.0016170771215898354	True	darkgreen
axial regulator yabby	45	8	1.3624586341835461e-09	True	darkgreen
specific transcription factor yabby protein	4	4	2.878709418473513e-09	True	darkgreen
arath nuclear transcription factor y subunit 9	47	4	0.00039981261644602263	True	darkgreen
zinc finger protein constans	44	1	0.2771659628416463	False	darkgreen
wrky transcription factor	56	5	5.884916353855276e-05	True	darkgreen
wrky domain containing protein	156	4	0.028571019730791042	True	darkgreen
tcp transcription factor	18	1	0.12432035268208233	False	darkgreen
transcription factor tcp	8	4	1.9685289019361682e-07	True	darkgreen
arath transcription factor tcp	18	6	2.6281925040391e-09	True	darkgreen
ap ethylene responsive transcription factor	65	3	0.01229635369751845	True	darkgreen
ethylene responsive transcription factor erf	211	8	0.0001864677794380068	True	darkgreen
orysj protein g1 like	30	3	0.001380867445624593	True	darkgreen
golgin subfamily a member protein	3	1	0.021880402065244768	True	darkgreen
protein gl interacting repressor	9	2	0.001874246939629317	True	darkgreen
double stranded rna binding protein	21	1	0.14348571010516742	False	darkgreen
quality protein double stranded rna binding	3	1	0.021880402065244768	True	darkgreen
60s ribosomal export protein nmd	3	2	0.0001608279117086623	True	darkgreen
protein kinase domain containing	1202	2	0.015179524904045422	True	darkgreen
serine threonine protein kinase	50	2	0.0523630523501814	False	darkgreen
burp domain containing protein	21	3	0.0004750870856414384	True	darkgreen
ring type e3 ubiquitin transferase	323	1	0.7363335047847461	False	darkgreen
quality protein ring h2 finger atl	4	1	0.029067173541620632	True	darkgreen
ring h2 finger protein atl	61	1	0.3623957305579362	False	darkgreen
sp sbt subtilisin protease	31	1	0.20439775158132198	False	darkgreen
serine carboxypeptidase	37	2	0.030288366241202347	True	darkgreen
peptidase a1 domain containing protein	156	2	0.3180885428286584	False	darkgreen
protein scar	26	9	1.6216748888280212e-13	True	darkgreen
abil protein	4	3	1.5681873001518084e-06	True	darkgreen
cellulose synthase a catalytic subunit [udp forming]	65	4	0.0013677885040763163	True	darkgreen
beta xylosyltransferease xax	5	2	0.0005308800576591472	True	darkgreen
glucomannan 4 beta mannosyltransferase	18	2	0.007624810046378966	True	darkgreen
glycosyltransferase domain containing protein	6	1	0.04328300781072939	True	darkgreen
hexosyltransferase	126	2	0.23682052763550535	False	darkgreen
pectinesterase	43	6	7.38758315582364e-07	True	darkgreen
pectin acetylesterase	36	4	0.00014072978411637743	True	darkgreen
fasciclin arabinogalactan protein	17	1	0.11783726698009891	False	darkgreen
aai domain containing protein	142	12	7.949744978306783e-10	True	darkgreen
