Function	TotalCounts	ModuleCounts	Pvalue	Relevancy	Module
External stimuli response.water and drought.osmosensing	20	4	0.040778134315888274	True	red
External stimuli response.salinity.SOS (Salt Overly Sensitive) signalling pathway	35	3	0.5061768722955372	False	red
External stimuli response.salinity.gibberellin-abscisic acid signalling pathways crosstalk	7	1	0.3838556288216734	False	red
External stimuli response.toxic compounds.arsenic	26	7	0.001255548017715726	True	red
External stimuli response.symbiont.common symbiotic signalling pathway (CSSP)	59	2	0.4364080246281965	False	red
External stimuli response.pathogen.effector-triggered immunity (ETI) machinery	48	7	0.03919459945558773	True	red
External stimuli response.pathogen.virus infection	97	1	0.022088846642286872	True	red
External stimuli response.multi-stress.regulatory stress-responsive protein *(TSPO)	1	1	0.06683829601204644	False	red
Multi-process regulation.circadian clock system.regulatory protein *(TIC)	6	4	0.0002677321890585441	True	red
Multi-process regulation.SnRK1-kinase regulatory system.SnRK1 protein kinase complex	49	4	0.5681416580858218	False	red
Multi-process regulation.SnRK1-kinase regulatory system.regulatory protein *(SKIN/OXS3) of SnRK1 complex	17	1	1.0	False	red
Multi-process regulation.14-3-3 regulatory system.14-3-3 phosphoprotein-binding protein *(GRF)	45	2	0.7680013344242915	False	red
Multi-process regulation.ROP-GTPase regulatory system.ROP GTPase effector activities	62	3	0.7984278411477126	False	red
Multi-process regulation.phosphoinositide signalling.inositol phosphate homeostasis	150	3	0.01990161068086472	True	red
Multi-process regulation.phosphoinositide signalling.phosphoinositide homeostasis	273	28	0.027381507370707468	True	red
Multi-process regulation.calcium homeostasis.Ca2+-dependent signalling	331	8	0.0008039478332328751	True	red
Multi-process regulation.G-protein-dependent signalling.heterotrimeric G-protein complex	16	4	0.018932879122257502	True	red
Multi-process regulation.TOR (Target Of Rapamycin) signalling.TORC complex	12	7	3.4715960331417356e-06	True	red
Multi-process regulation.TOR (Target Of Rapamycin) signalling.regulatory protein kinase *(YAK1)	14	9	3.8660358669349845e-08	True	red
Multi-process regulation.UPR (Unfolded Protein Response) signalling.IRE1-bZIP60 pathway	50	5	0.3846508271770347	False	red
Multi-process regulation.UPR (Unfolded Protein Response) signalling.S1P/S2P-bZIP17/28 pathway	15	8	1.657254073269833e-06	True	red
Multi-process regulation.MAP kinase cascade signalling.MAP2K protein kinase activities	19	5	0.007004348760192332	True	red
Multi-process regulation.MAP kinase cascade signalling.MAP3K-RAF/subgroup-A protein kinase activities	38	13	5.725316129085377e-07	True	red
Multi-process regulation.MAP kinase cascade signalling.MAP3K-RAF/subgroup-B protein kinase activities	56	19	1.7148561193932443e-09	True	red
Multi-process regulation.MAP kinase cascade signalling.MAP3K-RAF/subgroup-C protein kinase activities	82	2	0.17845717144360462	False	red
Multi-process regulation.MAP kinase cascade signalling.MAP4K protein kinase *(TOI1/2/++)	28	9	5.649490878064309e-05	True	red
Multi-process regulation.MAP kinase cascade signalling.YDA-MAP kinase signalling module	16	1	1.0	False	red
Multi-process regulation.retrograde signalling.organellar-signalling mediator *(RCD1)	24	5	0.01939886167577848	True	red
Plant reproduction.gametogenesis.male gametophyt	106	7	1.0	False	red
Plant reproduction.gametogenesis.female gametophyt	47	3	1.0	False	red
Plant reproduction.pollination and fertilization.pollen tube growth	34	1	0.7259765341070283	False	red
Plant organogenesis.leaf formation.stomata	75	12	0.003954409181714912	True	red
Plant organogenesis.flower formation.autonomous floral-promotion pathway	83	17	2.9523922687002766e-05	True	red
Plant organogenesis.flower formation.floral transition regulation	75	10	0.03282496882225189	True	red
Phytohormone action.signalling peptides.CRP (cysteine-rich-peptide) category	102	1	0.03652795978411386	True	sienna3
RNA biosynthesis.DNA-binding transcriptional regulation.zinc-coordinating DNA-binding domain	559	2	0.017186842989121747	True	sienna3
RNA biosynthesis.DNA-binding transcriptional regulation.alpha-helix exposed by beta-structure	181	4	4.7476520576427495e-07	True	sienna3
RNA biosynthesis.DNA-binding transcriptional regulation.beta-barrel DNA-binding domain	187	1	0.06601259568778867	False	sienna3
RNA biosynthesis.DNA-binding transcriptional regulation.undefined DNA-binding domain	266	2	0.004130196061271296	True	sienna3
Protein homeostasis.proteolysis.aspartic peptidase activities	165	1	0.0584631374279545	False	sienna3
Cell wall organisation.pectin.homogalacturonan	98	2	0.0005770026977758235	True	sienna3
Cell wall organisation.cutin and suberin.alkyl-hydrocinnamate biosynthesis	6	2	1.8565612129790568e-06	True	sienna3
Cellular respiration.tricarboxylic acid cycle.isocitrate dehydrogenase heterodimer	12	4	4.896713869383322e-08	True	violet
Cellular respiration.oxidative phosphorylation.alternative NAD(P)H dehydrogenase activities	34	1	0.10346663390062708	False	violet
Carbohydrate metabolism.sucrose metabolism.degradation	94	1	0.2607959407189469	False	violet
Carbohydrate metabolism.trehalose metabolism.trehalose-6-phosphate phosphatase	41	3	0.00031403687998175696	True	violet
Amino acid metabolism.shikimate group amino acid biosynthesis.shikimate pathway	44	1	0.1318236666398928	False	violet
Lipid metabolism.glycerolipid metabolism.phosphatidate homeostasis	115	1	0.3091167916054889	False	violet
Lipid metabolism.sphingolipid metabolism.ceramide biosynthesis	54	3	0.0007088329010571454	True	violet
Lipid metabolism.sphingolipid metabolism.complex sphingolipid biosynthesis	37	2	0.006312309186868359	True	violet
Phytohormone action.cytokinin.conjugation and degradation	25	1	0.07716041536283127	False	violet
Phytohormone action.ethylene.biosynthesis	26	1	0.0801207503690794	False	violet
Phytohormone action.signalling peptides.NCRP (non-cysteine-rich-peptide) category	146	1	0.37477459076160163	False	violet
RNA biosynthesis.DNA-binding transcriptional regulation.zinc-coordinating DNA-binding domain	559	3	0.26678268725596277	False	violet
RNA biosynthesis.DNA-binding transcriptional regulation.beta-hairpin exposed by alpha/beta-scaffold structure	878	1	0.5356181360978651	False	violet
RNA biosynthesis.DNA-binding transcriptional regulation.beta-barrel DNA-binding domain	187	10	5.664927977230442e-10	True	violet
Protein modification.phosphorylation.TKL protein kinase activities	1149	3	1.0	False	violet
Protein modification.phosphorylation.CMGC protein kinase activities	217	5	0.0006981612323218777	True	violet
Protein modification.phosphorylation.CAMK protein kinase activities	303	5	0.0030194193393544757	True	violet
Protein modification.phosphorylation.AGC protein kinase activities	94	6	6.256193370089757e-07	True	violet
Protein modification.dephosphorylation.protein serine/threonine protein phosphatase activities	467	5	0.017593975094545612	True	violet
Protein homeostasis.ubiquitin-proteasome system.membrane-associated protein degradation	218	2	0.15496749208970903	False	violet
Cytoskeleton organisation.microfilament network.actin polymerisation	219	7	7.34299634028434e-06	True	violet
Cytoskeleton organisation.microfilament network.actin organisation	41	1	0.12341132816919281	False	violet
Cytoskeleton organisation.microfilament network.myosin microfilament-based motor protein activities	78	2	0.02613744072124846	True	violet
Cell wall organisation.hemicellulose.xylan	198	1	0.47129123219538704	False	violet
Cell wall organisation.pectin.homogalacturonan	98	2	0.039697743614571804	True	violet
Vesicle trafficking.exocytic trafficking.Exocyst complex	102	2	0.04266963415014033	True	violet
Vesicle trafficking.clathrin coated vesicle machinery.AP-1 trans-Golgi network cargo adaptor complex	19	1	0.05919880919746041	False	violet
Vesicle trafficking.vesicle tethering.RAB-GTPase activities	103	1	0.28190243631858736	False	violet
Protein translocation.chloroplast.outer envelope guidance and insertion	32	6	8.191872773704789e-10	True	violet
Solute transport.carrier-mediated transport.APC-type transporter superfamily	414	2	0.3835599135053714	False	violet
Solute transport.carrier-mediated transport.CPA-type transporter superfamily	57	3	0.0008303353000162353	True	violet
Solute transport.channel-mediated transport.MIP-type intrinsic protein activities	64	2	0.018063036830494515	True	violet
Solute transport.channel-mediated transport.MCU calcium uniporter complex	27	1	0.08307166076451257	False	violet
External stimuli response.oxygen.hypoxia response	2	2	1.020022271524452e-05	True	violet
Multi-process regulation.ROP-GTPase regulatory system.RopGEF guanine nucleotide exchange factor activities	64	4	5.523957447640021e-05	True	violet
Multi-process regulation.phosphoinositide signalling.inositol phosphate homeostasis	150	5	0.00012798436917003882	True	violet
Multi-process regulation.phosphoinositide signalling.phosphoinositide homeostasis	273	4	0.011786014867580654	True	violet
Multi-process regulation.calcium homeostasis.Ca2+-dependent signalling	331	7	0.0001016989025970838	True	violet
Plant reproduction.gametogenesis.male gametophyt	106	1	0.2888041566270017	False	violet
Plant organogenesis.leaf formation.abaxial polarity	57	8	1.3033562446861506e-11	True	violet
Plant organogenesis.root formation.columella root apical meristem	20	1	0.062216322432448505	False	violet
Plant organogenesis.flower formation.floral organ morphogenesis	25	10	2.5412703077285625e-19	True	violet
Photosynthesis.photophosphorylation.photosystem II	258	1	0.5301736567732598	False	orange
Photosynthesis.calvin cycle.fructose-1,6-bisphosphate aldolase	13	5	2.441895371585545e-10	True	orange
Photosynthesis.photorespiration.glycine decarboxylase complex	15	3	1.0707106924813704e-05	True	orange
Cellular respiration.oxidative phosphorylation.cytochrome c reductase complex	62	1	0.16564371126750982	False	orange
Cellular respiration.oxidative phosphorylation.cytochrome c oxidase complex	74	6	8.511788657587351e-08	True	orange
Cellular respiration.oxidative phosphorylation.ATP synthase complex	81	1	0.21072959519776438	False	orange
Carbohydrate metabolism.plastidial glycolysis.fructose-1,6-bisphosphate aldolase *(FBA1)	13	5	2.441895371585545e-10	True	orange
Carbohydrate metabolism.nucleotide sugar biosynthesis.UDP-D-galacturonic acid biosynthesis	20	2	0.0015464068294681137	True	orange
Amino acid metabolism.glutamate group amino acid biosynthesis.glutamate-derived amino acids	98	6	4.568993961826874e-07	True	orange
Amino acid metabolism.amino acid degradation.gamma-aminobutyrate (GABA)	20	1	0.056715938856848676	False	orange
Lipid metabolism.sphingolipid metabolism.sphingolipid phosphorylation	27	1	0.07580321349444569	False	orange
Lipid metabolism.lipid trafficking.endoplasmic reticulum - organelle lipid transfer	114	1	0.28336720282226413	False	orange
Secondary metabolism.terpenoid biosynthesis.terpene biosynthesis	69	1	0.1825439396288362	False	orange
Redox homeostasis.glutathione-based redox regulation.glutathione degradation	38	2	0.005529209815604686	True	orange
Redox homeostasis.glutathione-based redox regulation.glutathione S-transferase activities	109	1	0.27280355250000715	False	orange
Redox homeostasis.thiol-based redox regulation.peroxiredoxin activities	13	1	0.03723781027907067	True	orange
Redox homeostasis.reactive electrophilic lipid homeostasis.oxylipin carbonyl degradation	13	4	4.8067935606339e-08	True	orange
Phytohormone action.ethylene.perception and signal transduction	64	1	0.17050739325155603	False	orange
Phytohormone action.signalling peptides.CRP (cysteine-rich-peptide) category	102	1	0.257754552028622	False	orange
Chromatin organisation.post-translational histone modification.histone methylation	338	1	0.6286429870940665	False	orange
Cell division.meiotic recombination.meiotic crossover	144	6	4.3376499836010905e-06	True	orange
DNA damage response.base excision repair (BER).lesion recognition and removal	23	1	0.06494360197872225	False	orange
RNA biosynthesis.RNA polymerase II-dependent transcription.transcription co-activation	274	1	0.5517459446097502	False	orange
RNA biosynthesis.RNA polymerase III-dependent transcription.regulatory protein *(MAF1)	5	1	0.014488308975821517	True	orange
RNA biosynthesis.DNA-binding transcriptional regulation.basic DNA-binding domain	800	2	1.0	False	orange
RNA biosynthesis.DNA-binding transcriptional regulation.helix-turn-helix DNA-binding domain	958	2	1.0	False	orange
RNA processing.spliceosome-mediated pre-mRNA splicing.U2-type major spliceosome	250	2	0.16537482600824704	False	orange
RNA processing.spliceosome-mediated pre-mRNA splicing.spliceosome-associated non-snRNP factor activities	197	1	0.43806099319941605	False	orange
RNA homeostasis.mRNA surveillance pathways.Nonsense-Mediated Decay (NMD) pathway	51	1	0.13838358201073692	False	orange
Protein biosynthesis.ribosome biogenesis.rRNA maturation	194	1	0.4330953122172532	False	orange
Protein biosynthesis.ribosome biogenesis.large ribosomal subunit (LSU)	463	7	0.0004339928031417646	True	orange
Protein modification.lipidation.Cys-linked prenylation	41	1	0.11283616102927588	False	orange
Protein modification.phosphorylation.TKL protein kinase activities	1149	6	0.1531846072827311	False	orange
Protein modification.dephosphorylation.protein serine/threonine protein phosphatase activities	467	5	0.012086977455885077	True	orange
Protein modification.targeting peptide maturation.mitochondrion	35	1	0.09714861605349148	False	orange
Protein homeostasis.protein quality control.ER Quality Control (ERQC) machinery	74	2	0.019846769503924905	True	orange
Protein homeostasis.ubiquitin-proteasome system.ubiquitin-fold protein conjugation	1559	4	1.0	False	orange
Protein homeostasis.proteolysis.serine peptidase activities	337	5	0.003155240822048492	True	orange
Vesicle trafficking.anterograde trafficking.Coat protein II (COPII) coatomer machinery	96	1	0.24460987877779194	False	orange
Vesicle trafficking.anterograde trafficking.AP-3 vacuole cargo adaptor complex	12	1	0.03442285333821712	True	orange
Protein translocation.endoplasmic reticulum.Sec61 translocation complex	13	1	0.03723781027907067	True	orange
Protein translocation.nucleus.nuclear pore complex (NPC)	115	3	0.004701613626690184	True	orange
Solute transport.primary active transport.V-type ATPase complex	72	3	0.00124349729158738	True	orange
Solute transport.primary active transport.P-type ATPase superfamily	185	1	0.41793568599695535	False	orange
Solute transport.carrier-mediated transport.MFS-type transporter superfamily	609	1	1.0	False	orange
Solute transport.carrier-mediated transport.CDF-type transporter superfamily	83	1	0.21533258391863996	False	orange
Solute transport.channel-mediated transport.metal cation transporter *(MRS/MGT)	35	1	0.09714861605349148	False	orange
Nutrient uptake.other micronutrient homeostasis.molybdenum	23	1	0.06494360197872225	False	orange
Multi-process regulation.calcium homeostasis.Ca2+-dependent signalling	331	1	0.620914320710015	False	orange
Multi-process regulation.G-protein-dependent signalling.regulatory protein *(NDL1/2/3)	28	4	1.330731165955503e-06	True	orange
Multi-process regulation.MAP kinase cascade signalling.MAP3K-RAF/subgroup-C protein kinase activities	82	5	4.409387367349775e-06	True	orange
Plant organogenesis.leaf formation.stomata	75	1	0.1967593569946509	False	orange
Plant organogenesis.root formation.position-dependent cell determination	16	1	0.045633944661247025	True	orange
Photosynthesis.photophosphorylation.photosystem II	258	1	0.37887035080519027	False	purple
Photosynthesis.calvin cycle.ribulose-1,5-bisphosphat carboxylase/oxygenase (RuBisCo) activity	65	3	0.03836802376131851	True	purple
Photosynthesis.photorespiration.glycine decarboxylase complex	15	1	0.15822184644568515	False	purple
Photosynthesis.CAM/C4 photosynthesis.NAD-dependent malate dehydrogenase	11	1	0.1186515924269093	False	purple
Cellular respiration.tricarboxylic acid cycle.aconitase *(ACO)	21	4	8.600163107979154e-05	True	purple
Cellular respiration.tricarboxylic acid cycle.succinyl-CoA ligase heterodimer	16	1	0.16783422119168306	False	purple
Cellular respiration.tricarboxylic acid cycle.fumarate hydratase *(FUM1/2)	7	1	0.07722536505790316	False	purple
Cellular respiration.oxidative phosphorylation.NADH dehydrogenase complex	149	3	0.2423881844422422	False	purple
Cellular respiration.oxidative phosphorylation.ATP synthase complex	81	5	0.0023866304400573368	True	purple
Carbohydrate metabolism.sucrose metabolism.biosynthesis	56	1	0.4744695094577408	False	purple
Carbohydrate metabolism.plastidial glycolysis.pyruvate kinase *(PKP1)	13	2	0.009331720357366059	True	purple
Amino acid metabolism.glutamate group amino acid biosynthesis.glutamate-derived amino acids	98	3	0.10211453303009807	False	purple
Amino acid metabolism.glutamate group amino acid biosynthesis.histidine biosynthesis	36	5	5.342101352428079e-05	True	purple
Amino acid metabolism.aspartate group amino acid biosynthesis.aspartate-derived amino acids	164	5	0.04055552185141368	True	purple
Amino acid metabolism.shikimate group amino acid biosynthesis.shikimate pathway	44	1	0.39674351691453563	False	purple
Amino acid metabolism.shikimate group amino acid biosynthesis.phenylalanine and tyrosine	40	6	5.920225194443194e-06	True	purple
Lipid metabolism.fatty acid metabolism.citrate shuttle	33	1	0.3154603144188506	False	purple
Lipid metabolism.fatty acid metabolism.acetyl-CoA generation	40	2	0.07635142437409635	False	purple
Lipid metabolism.fatty acid metabolism.fatty acid desaturation	63	1	0.5151071824194757	False	purple
Lipid metabolism.fatty acid metabolism.fatty acid transport	34	1	0.3232805825752674	False	purple
Lipid metabolism.fatty acid metabolism.fatty acid degradation	105	5	0.007207677982116176	True	purple
Lipid metabolism.glycerolipid metabolism.phosphatidate homeostasis	115	4	0.04315491049295581	True	purple
Lipid metabolism.glycerolipid metabolism.glycerolipid degradation	178	1	0.7272860092550413	False	purple
Lipid metabolism.sphingolipid metabolism.ceramide biosynthesis	54	1	0.4622466154213892	False	purple
Lipid metabolism.lipid trafficking.endoplasmic reticulum - organelle lipid transfer	114	1	1.0	False	purple
Nucleotide metabolism.deoxynucleotides.biosynthesis	19	1	0.19601910889149957	False	purple
Redox homeostasis.reactive oxygen scavenging.superoxide dismutase activities	30	6	1.0086626119000172e-06	True	purple
Redox homeostasis.glutathione-based redox regulation.glutathione degradation	38	2	0.06983161598737904	False	purple
Redox homeostasis.thiol-based redox regulation.thioredoxin activities	53	6	3.124096876073543e-05	True	purple
Redox homeostasis.tocopherol biosynthesis.homogentisate phytyltransferase *(VTE2)	6	1	0.06656872152694868	False	purple
Phytohormone action.abscisic acid.perception and signalling	72	7	1.8766548063329e-05	True	purple
Phytohormone action.auxin.perception and signal transduction	162	2	0.7086753251121306	False	purple
Phytohormone action.cytokinin.perception and signal transduction	121	1	1.0	False	purple
Phytohormone action.signalling peptides.NCRP (non-cysteine-rich-peptide) category	146	3	0.23331449550951963	False	purple
Phytohormone action.signalling peptides.CRP (cysteine-rich-peptide) category	102	1	1.0	False	purple
Chromatin organisation.chromatin structure.DNA wrapping	118	5	0.01159170040189135	True	purple
Chromatin organisation.post-translational histone modification.histone methylation	338	14	4.0872325678859096e-05	True	purple
Chromatin organisation.post-translational histone modification.histone acetylation	293	5	0.39512510103541026	False	purple
Chromatin organisation.post-translational histone modification.PRC1 bifunctional histone ubiquitination and methylation reader complex	100	1	1.0	False	purple
Chromatin organisation.nucleosome remodeling.SWI/SNF chromatin remodeling complexes	137	1	1.0	False	purple
Chromatin organisation.epigenetic state regulation.RNA-directed DNA methylation (RdDM) pathway	116	2	0.38251446320838334	False	purple
Cell division.DNA replication.telomere replication	41	1	0.37558220515534485	False	purple
Cell division.cell cycle organisation.cell cycle control	297	4	0.5857082404076954	False	purple
Cell division.cell cycle organisation.sister chromatid separation	114	1	1.0	False	purple
Cell division.cell cycle organisation.cell cycle arrest	4	1	0.04488561289903247	True	purple
Cell division.meiotic recombination.meiotic crossover	144	2	0.6814959062072368	False	purple
Cell division.cytokinesis.phragmoplast microtubule organization	35	1	0.3310116989143444	False	purple
Cell division.cytokinesis.phragmoplast disassembly	52	4	0.00294426391273708	True	purple
DNA damage response.DNA repair polymerase activities.DNA polymerase kappa *(POLK)	2	2	0.00013002747473521572	True	purple
DNA damage response.homologous recombination repair (HR).DDRM1-SOG1 regulatory module	7	1	0.07722536505790316	False	purple
DNA damage response.homologous recombination repair (HR).BRCC regulatory holo-complex	40	2	0.07635142437409635	False	purple
DNA damage response.nucleotide excision repair (NER).preincision complex formation	23	3	0.002208436747650746	True	purple
RNA biosynthesis.DNA-dependent RNA polymerase complexes.RNA polymerase II complex	39	4	0.0010049620880932752	True	purple
RNA biosynthesis.DNA-dependent RNA polymerase complexes.RNA polymerase III complex	21	1	0.21427778309214804	False	purple
RNA biosynthesis.DNA-dependent RNA polymerase complexes.RNA polymerase IV complex	36	4	0.0007393763434657224	True	purple
RNA biosynthesis.DNA-dependent RNA polymerase complexes.RNA polymerase V complex	35	4	0.0006631590845833398	True	purple
RNA biosynthesis.RNA polymerase II-dependent transcription.transcription initiation	89	3	0.08199426102818821	False	purple
RNA biosynthesis.RNA polymerase II-dependent transcription.transcription co-activation	274	6	0.1380605919960074	False	purple
RNA biosynthesis.DNA-binding transcriptional regulation.basic DNA-binding domain	800	13	0.17884806331534508	False	purple
RNA biosynthesis.DNA-binding transcriptional regulation.zinc-coordinating DNA-binding domain	559	1	0.02468048460451227	True	purple
RNA biosynthesis.DNA-binding transcriptional regulation.helix-turn-helix DNA-binding domain	958	3	0.008367689222972912	True	purple
RNA biosynthesis.DNA-binding transcriptional regulation.other all-alpha-helix DNA-binding domain	247	2	1.0	False	purple
RNA biosynthesis.DNA-binding transcriptional regulation.beta-hairpin exposed by alpha/beta-scaffold structure	878	5	0.14436808280914232	False	purple
RNA biosynthesis.DNA-binding transcriptional regulation.beta-barrel DNA-binding domain	187	1	0.7284889632270355	False	purple
RNA biosynthesis.DNA-binding transcriptional regulation.undefined DNA-binding domain	266	7	0.033995503173101904	True	purple
RNA biosynthesis.transcriptional co-regulation.OVATE transcriptional co-regulator *(OFP)	44	1	0.39674351691453563	False	purple
RNA biosynthesis.transcriptional co-regulation.JAZ-TPR transcriptional repressor complexes	67	2	0.17805650850167562	False	purple
RNA processing.spliceosome-mediated pre-mRNA splicing.U2-type major spliceosome	250	6	0.06818337117782557	False	purple
RNA processing.spliceosome-mediated pre-mRNA splicing.spliceosome disassembly	30	1	0.2914542815967978	False	purple
RNA processing.spliceosome-mediated pre-mRNA splicing.MAC/NTC spliceosome-associated complex	100	3	0.10682931823858186	False	purple
RNA processing.spliceosome-mediated pre-mRNA splicing.spliceosome-associated non-snRNP factor activities	197	10	9.857099532687725e-05	True	purple
RNA processing.pre-tRNA splicing.tRNA 2-phosphotransferase	5	4	8.306612990621411e-08	True	purple
RNA processing.tRNA modification.tRNA methylation	103	3	0.1140571328717173	False	purple
RNA processing.RNA pseudouridylation.stand-alone pseudouridine synthase activities	66	2	0.17397698260575373	False	purple
RNA processing.organelle RNA modification.tRNA wobble uridine modification	23	2	0.02808268901230761	True	purple
RNA homeostasis.mRNA degradation.mRNA decapping-dependent degradation	69	4	0.008081667238913536	True	purple
RNA homeostasis.plastidial mRNA homeostasis.ribonucleoprotein *(CP31)	5	2	0.0012709651518908991	True	purple
RNA homeostasis.mRNA silencing.miRNA pathway	189	1	0.7289323804309833	False	purple
RNA homeostasis.post-transcriptional regulator activities.C3H-ZF-type post-transcriptional regulator activity	108	4	0.03555393469582695	True	purple
RNA homeostasis.post-transcriptional regulator activities.CID-type posttranscriptional regulator activity	84	6	0.00041089325847507496	True	purple
RNA homeostasis.post-transcriptional regulator activities.N6-methyladenosine-dependent regulation	80	1	0.6012166740560927	False	purple
Protein biosynthesis.ribosome biogenesis.rRNA maturation	194	4	0.2894963620293717	False	purple
Protein biosynthesis.ribosome biogenesis.large ribosomal subunit (LSU)	463	2	0.18590896343689067	False	purple
Protein biosynthesis.ribosome biogenesis.small ribosomal subunit (SSU)	416	7	0.2483287222890908	False	purple
Protein biosynthesis.aminoacyl-tRNA formation.methionine-tRNA ligase activities	7	1	0.07722536505790316	False	purple
Protein biosynthesis.translation initiation.Pre-Initiation Complex (PIC) module	131	4	0.06368113617431202	False	purple
Protein biosynthesis.organellar translation machinery.mitochondrial ribosome biogenesis	224	6	0.044479076755541594	True	purple
Protein biosynthesis.organellar translation machinery.translation initiation	19	2	0.019556705175260407	True	purple
Protein modification.glycosylation.N-linked glycosylation	146	5	0.026480463565549114	True	purple
Protein modification.acetylation.bifunctional lysine and N-terminal acetyltransferase activities	19	1	0.19601910889149957	False	purple
Protein modification.lipidation.glycophosphatidylinositol (GPI) anchor addition	111	3	0.1341859442288935	False	purple
Protein modification.phosphorylation.TKL protein kinase activities	1149	8	0.2017908212078796	False	purple
Protein modification.phosphorylation.CK protein kinase activities	71	6	0.00016395689643171725	True	purple
Protein modification.phosphorylation.NAK protein kinase activities	14	3	0.0004898685599302545	True	purple
Protein modification.dephosphorylation.protein serine/threonine protein phosphatase activities	467	3	0.5047747325556684	False	purple
Protein modification.targeting peptide maturation.endomembrane system	61	1	0.5038274939984083	False	purple
Protein modification.targeting peptide maturation.mitochondrion	35	1	0.3310116989143444	False	purple
Protein modification.targeting peptide maturation.plastid	46	6	1.3635206471642266e-05	True	purple
Protein homeostasis.protein quality control.Hsp90 chaperone system	86	2	0.25745016731617143	False	purple
Protein homeostasis.protein quality control.plastidial chaperonin system	27	3	0.003526398465188052	True	purple
Protein homeostasis.ubiquitin-proteasome system.ubiquitin-fold protein conjugation	1559	22	0.328670048384594	False	purple
Protein homeostasis.ubiquitin-proteasome system.ubiquitin-fold protein deconjugation	297	4	0.5857082404076954	False	purple
Protein homeostasis.ubiquitin-proteasome system.membrane-associated protein degradation	218	1	0.5261275416620466	False	purple
Protein homeostasis.ubiquitin-proteasome system.26S proteasome	212	3	0.5235487117128362	False	purple
Protein homeostasis.proteolysis.cysteine peptidase activities	56	2	0.13419145806478544	False	purple
Protein homeostasis.proteolysis.metallopeptidase activities	159	4	0.10964401992097227	False	purple
Protein homeostasis.protein repair.protein-L-isoaspartate methyltransferase *(PIMT1/2)	6	5	1.1278560142708273e-09	True	purple
Cytoskeleton organisation.microtubular network.microtubule Tubulin heterodimer formation	48	2	0.10415169311398705	False	purple
Cytoskeleton organisation.microtubular network.microtubule dynamics	188	3	0.4780294485022615	False	purple
Cytoskeleton organisation.microfilament network.actin polymerisation	219	15	4.182617805633979e-08	True	purple
Cytoskeleton organisation.actin and tubulin folding.Prefoldin co-chaperone complex	20	2	0.02156766052316264	True	purple
Cytoskeleton organisation.endoplasmic reticulum (ER) - cell/organelle membrane contact.contact site protein *(VAP27)	41	1	0.37558220515534485	False	purple
Cell wall organisation.hemicellulose.xylan	198	3	0.496350228899489	False	purple
Cell wall organisation.lignin.monolignol biosynthesis	59	2	0.14590726232658624	False	purple
Cell wall organisation.callose.callose synthase *(CalS)	27	1	0.26660823806013734	False	purple
Cell wall organisation.cutin and suberin.biosynthesis regulation	5	1	0.05578927483581787	False	purple
Vesicle trafficking.anterograde trafficking.Coat protein II (COPII) coatomer machinery	96	4	0.024476033178452927	True	purple
Vesicle trafficking.anterograde trafficking.vesicle tethering	26	1	0.25813451447216007	False	purple
Vesicle trafficking.anterograde trafficking.protein storage vacuole trafficking machinery	33	1	0.3154603144188506	False	purple
Vesicle trafficking.retrograde trafficking.vesicle tethering	58	1	0.4864151602582763	False	purple
Vesicle trafficking.endocytic trafficking.ESCRT-mediated sorting	135	1	1.0	False	purple
Vesicle trafficking.endocytic trafficking.ubiquitylated cargo adaptation	46	2	0.09696591522190556	False	purple
Vesicle trafficking.clathrin coated vesicle machinery.accessory factor activities	91	3	0.08630424878457468	False	purple
Vesicle trafficking.vesicle tethering.RAB-GTPase membrane association	56	1	0.4744695094577408	False	purple
Vesicle trafficking.vesicle target membrane fusion.SNARE membrane fusion complexes	144	5	0.025143802425776574	True	purple
Protein translocation.chloroplast.outer envelope guidance and insertion	32	2	0.05149671353177215	False	purple
Protein translocation.mitochondrion.inner mitochondrion membrane TIM translocation system	40	2	0.07635142437409635	False	purple
Protein translocation.mitochondrion.inner mitochondrion membrane TIM22 insertion system	11	1	0.1186515924269093	False	purple
Protein translocation.nucleus.nuclear pore complex (NPC)	115	1	1.0	False	purple
Solute transport.primary active transport.V-type ATPase complex	72	1	0.5627815759011071	False	purple
Solute transport.primary active transport.P-type ATPase superfamily	185	1	0.7281076752314113	False	purple
Solute transport.carrier-mediated transport.DMT-type transporter superfamily	358	9	0.02278909579202444	True	purple
Solute transport.carrier-mediated transport.MFS-type transporter superfamily	609	4	0.335751205514097	False	purple
Solute transport.carrier-mediated transport.CDF-type transporter superfamily	83	1	0.6147439876071399	False	purple
Solute transport.carrier-mediated transport.MATE-type transporter activities	110	3	0.13160546429458558	False	purple
Solute transport.channel-mediated transport.voltage-gated cation channel activities	49	2	0.10779752015515218	False	purple
Solute transport.channel-mediated transport.mechanosensitive cation channel *(MCA1/2)	6	3	2.8812695345355e-05	True	purple
Solute transport.channel-mediated transport.anion channel *(SLAC1/SLAH1)	25	4	0.00017532301563053234	True	purple
Solute transport.channel-mediated transport.mechanosensitive ion channel *(Tacan)	6	2	0.0018920413801636706	True	purple
Solute transport.porin-mediated transport.outer membrane porin *(OEP40)	2	1	0.022699913750309712	True	purple
Nutrient uptake.nitrogen assimilation.ammonium assimilation	25	3	0.002820067461425045	True	purple
Nutrient uptake.other micronutrient homeostasis.zinc	47	1	0.41718915296042086	False	purple
