Function	TotalCounts	ModuleCounts	Pvalue	Relevancy	Module
Chromatin organisation	1655	49	0.5708518233626052	False	pink
Cell division	1729	32	0.0003937237519976263	True	pink
DNA damage response	384	1	6.882121236991916e-05	True	pink
RNA biosynthesis	5305	213	0.0010287940181952897	True	pink
RNA processing	1619	6	2.130976841614108e-16	True	pink
RNA homeostasis	1170	35	0.6759364016564342	False	pink
Protein biosynthesis	2017	5	8.6676387101888e-23	True	pink
Protein modification	3415	154	3.388050606520832e-05	True	pink
Protein homeostasis	3834	164	0.00026971946334705134	True	pink
Cytoskeleton organisation	1133	40	0.5520859221148855	False	pink
Cell wall organisation	1345	26	0.004686084407580707	True	pink
Vesicle trafficking	1902	77	0.04679241480856181	True	pink
Protein translocation	697	14	0.06609237610182525	False	pink
Solute transport	3163	141	0.00013279484963245105	True	pink
Nutrient uptake	547	35	0.0002097645192965549	True	pink
External stimuli response	958	50	0.00115543826372588	True	pink
Multi-process regulation	2009	63	0.8464033488195546	False	pink
Plant reproduction	329	4	0.039829517909221596	True	pink
Plant organogenesis	683	19	0.585543104297946	False	pink
Cellular respiration	713	2	0.7185989708223751	False	skyblue
Carbohydrate metabolism	771	6	0.018307994853140705	True	skyblue
Amino acid metabolism	882	2	1.0	False	skyblue
Lipid metabolism	1450	5	0.5991348421216964	False	skyblue
Nucleotide metabolism	354	1	0.6170131035218859	False	skyblue
Secondary metabolism	350	5	0.002650162355109497	True	skyblue
Phytohormone action	1356	2	0.5908461551601984	False	skyblue
Chromatin organisation	1655	1	0.1382148737570449	False	skyblue
Cell division	1729	14	0.00023417457288303563	True	skyblue
RNA biosynthesis	5305	16	0.5725828578782715	False	skyblue
RNA processing	1619	4	1.0	False	skyblue
RNA homeostasis	1170	7	0.03929176286303975	True	skyblue
Protein biosynthesis	2017	3	0.37917375770736006	False	skyblue
Protein modification	3415	2	0.008545887618944552	True	skyblue
Protein homeostasis	3834	13	0.4106160097429126	False	skyblue
Cytoskeleton organisation	1133	4	0.5517877611415857	False	skyblue
Cell wall organisation	1345	6	0.18093584604736238	False	skyblue
Vesicle trafficking	1902	8	0.17514194559860652	False	skyblue
Solute transport	3163	2	0.012073285121341024	True	skyblue
External stimuli response	958	1	0.5257250038056296	False	skyblue
Multi-process regulation	2009	7	0.5022888555275052	False	skyblue
Amino acid metabolism	882	4	0.05077925397838517	False	darkolivegreen
Lipid metabolism	1450	10	8.733265602240277e-05	True	darkolivegreen
Phytohormone action	1356	2	1.0	False	darkolivegreen
Chromatin organisation	1655	5	0.18945505474279284	False	darkolivegreen
RNA biosynthesis	5305	4	0.13563053771519243	False	darkolivegreen
RNA processing	1619	1	0.5219805868566383	False	darkolivegreen
RNA homeostasis	1170	2	0.7080744471531937	False	darkolivegreen
Protein modification	3415	6	0.6571757551674047	False	darkolivegreen
Protein homeostasis	3834	9	0.19926695634026148	False	darkolivegreen
Cytoskeleton organisation	1133	1	1.0	False	darkolivegreen
Cell wall organisation	1345	5	0.06114951992442643	False	darkolivegreen
Solute transport	3163	10	0.03142654363160977	True	darkolivegreen
External stimuli response	958	1	1.0	False	darkolivegreen
Multi-process regulation	2009	3	1.0	False	darkolivegreen
Plant organogenesis	683	2	0.2932427235310742	False	darkolivegreen
Cell division	1729	2	0.009992262195735313	True	plum1
RNA biosynthesis	5305	1	0.42406234360633677	False	plum1
Multi-process regulation	2009	1	0.18135231840439167	False	plum1
Cellular respiration	713	3	0.0007691171561681187	True	darkmagenta
Chromatin organisation	1655	1	0.3632228794510118	False	darkmagenta
DNA damage response	384	1	0.0979478745550767	False	darkmagenta
RNA biosynthesis	5305	1	1.0	False	darkmagenta
Protein biosynthesis	2017	2	0.09838158164078184	False	darkmagenta
Protein modification	3415	1	0.6142382306253412	False	darkmagenta
Cell wall organisation	1345	1	0.3060627954059196	False	darkmagenta
Vesicle trafficking	1902	1	0.4056648079990273	False	darkmagenta
Photosynthesis	774	2	0.18522874863299138	False	midnightblue
Cellular respiration	713	2	0.25042532765330366	False	midnightblue
Carbohydrate metabolism	771	5	1.0	False	midnightblue
Amino acid metabolism	882	2	0.14093385606384476	False	midnightblue
Lipid metabolism	1450	7	0.4184759687485874	False	midnightblue
Nucleotide metabolism	354	3	0.5229061541401527	False	midnightblue
Secondary metabolism	350	1	0.7366815884068467	False	midnightblue
Phytohormone action	1356	7	0.6126304170041057	False	midnightblue
Chromatin organisation	1655	8	0.4431045082474001	False	midnightblue
Cell division	1729	12	0.8813328053959841	False	midnightblue
DNA damage response	384	13	2.8801775862157467e-06	True	midnightblue
RNA biosynthesis	5305	18	0.0006306355974068443	True	midnightblue
RNA processing	1619	14	0.35300560446433604	False	midnightblue
RNA homeostasis	1170	14	0.04395103654440419	True	midnightblue
Protein biosynthesis	2017	22	0.035585934819174395	True	midnightblue
Protein modification	3415	23	1.0	False	midnightblue
Protein homeostasis	3834	32	0.21723000322178257	False	midnightblue
Cytoskeleton organisation	1133	6	0.71269875696452	False	midnightblue
Cell wall organisation	1345	10	0.7350608248474588	False	midnightblue
Vesicle trafficking	1902	21	0.03089102346073774	True	midnightblue
Protein translocation	697	1	0.09886721821760125	False	midnightblue
Solute transport	3163	25	0.4307491903009196	False	midnightblue
Nutrient uptake	547	6	0.28355871804076405	False	midnightblue
External stimuli response	958	11	0.10574743983046503	False	midnightblue
Multi-process regulation	2009	14	0.889277439984075	False	midnightblue
Plant reproduction	329	1	0.7313518496634565	False	midnightblue
Plant organogenesis	683	1	0.09780491480827498	False	midnightblue
Cellular respiration	713	1	0.7314317549092226	False	darkgrey
Amino acid metabolism	882	5	0.2093068035945413	False	darkgrey
Lipid metabolism	1450	3	0.6336232434638716	False	darkgrey
Redox homeostasis	602	11	3.8866305110481034e-06	True	darkgrey
Phytohormone action	1356	7	0.20981214695926337	False	darkgrey
Chromatin organisation	1655	5	1.0	False	darkgrey
Cell division	1729	8	0.2697260030850564	False	darkgrey
RNA biosynthesis	5305	8	0.01802118722987335	True	darkgrey
RNA processing	1619	8	0.17817016129538377	False	darkgrey
RNA homeostasis	1170	7	0.10330981685211071	False	darkgrey
Protein biosynthesis	2017	8	0.5384960830088984	False	darkgrey
Protein modification	3415	7	0.2668954193138128	False	darkgrey
Protein homeostasis	3834	5	0.03304939251265315	True	darkgrey
Cytoskeleton organisation	1133	6	0.17922044438956075	False	darkgrey
Vesicle trafficking	1902	8	0.399773842607538	False	darkgrey
Protein translocation	697	11	1.5296045622848612e-05	True	darkgrey
Solute transport	3163	6	0.24704621963019163	False	darkgrey
Nutrient uptake	547	2	0.6939898447624018	False	darkgrey
External stimuli response	958	7	0.03392001761830915	True	darkgrey
Multi-process regulation	2009	6	1.0	False	darkgrey
Plant organogenesis	683	2	1.0	False	darkgrey
Photosynthesis	774	10	0.026674789284176513	True	black
Cellular respiration	713	2	4.789566427016493e-06	True	black
Carbohydrate metabolism	771	29	0.03507583448364576	True	black
Amino acid metabolism	882	8	0.0009658527086809489	True	black
Lipid metabolism	1450	37	0.8644008694912788	False	black
Nucleotide metabolism	354	3	0.03949580056582163	True	black
Secondary metabolism	350	5	0.23058228699545866	False	black
Redox homeostasis	602	7	0.034138491612058924	True	black
Phytohormone action	1356	54	0.0010067332204501162	True	black
Chromatin organisation	1655	10	4.505046781183337e-09	True	black
Cell division	1729	19	2.8414856990296947e-05	True	black
RNA biosynthesis	5305	110	0.03038781545456106	True	black
RNA homeostasis	1170	5	3.8359854367544286e-08	True	black
Protein biosynthesis	2017	9	3.2641511480414027e-13	True	black
Protein modification	3415	123	4.76822331458094e-05	True	black
Protein homeostasis	3834	66	0.0007530026747976561	True	black
Cytoskeleton organisation	1133	57	9.66742260638557e-07	True	black
Cell wall organisation	1345	88	4.0808434252159455e-16	True	black
Vesicle trafficking	1902	55	0.26056433375975213	False	black
Protein translocation	697	6	0.0030051980715352445	True	black
Solute transport	3163	168	1.3875700410480114e-20	True	black
Nutrient uptake	547	5	0.012347841841678019	True	black
External stimuli response	958	2	1.3336231703367686e-08	True	black
Multi-process regulation	2009	121	5.54943430183924e-19	True	black
Plant reproduction	329	32	8.966853248123352e-11	True	black
Plant organogenesis	683	2	9.931225087099354e-06	True	black
Cellular respiration	713	12	0.5943513789483348	False	lightcyan
Carbohydrate metabolism	771	2	2.969251368509923e-05	True	lightcyan
Amino acid metabolism	882	9	0.022650105525067812	True	lightcyan
Lipid metabolism	1450	14	0.0013349508071183428	True	lightcyan
Nucleotide metabolism	354	18	0.0004983753603836108	True	lightcyan
Secondary metabolism	350	2	0.05526097817326954	False	lightcyan
Redox homeostasis	602	2	0.0007156520066354091	True	lightcyan
Phytohormone action	1356	6	5.477121962443652e-07	True	lightcyan
Chromatin organisation	1655	88	1.3994336965132027e-15	True	lightcyan
Cell division	1729	156	1.634191345422787e-55	True	lightcyan
DNA damage response	384	66	2.6663723578118944e-40	True	lightcyan
RNA biosynthesis	5305	66	1.8521139332225355e-06	True	lightcyan
RNA processing	1619	78	7.295598969521074e-12	True	lightcyan
RNA homeostasis	1170	45	9.56676834802414e-05	True	lightcyan
Protein biosynthesis	2017	85	9.568943381580815e-10	True	lightcyan
Protein modification	3415	29	8.461761119000056e-09	True	lightcyan
Protein homeostasis	3834	66	0.12145119003731268	False	lightcyan
Cytoskeleton organisation	1133	17	0.20332236121040853	False	lightcyan
Cell wall organisation	1345	1	1.8370431613667635e-11	True	lightcyan
Vesicle trafficking	1902	17	6.708588427026393e-05	True	lightcyan
Protein translocation	697	38	9.197838181706526e-08	True	lightcyan
Solute transport	3163	16	5.61512608574424e-14	True	lightcyan
Multi-process regulation	2009	21	0.0003911774393398393	True	lightcyan
Photosynthesis	774	20	0.907860955910592	False	tan
Cellular respiration	713	7	0.005240325677092084	True	tan
Carbohydrate metabolism	771	31	0.01430618854525465	True	tan
Amino acid metabolism	882	30	0.10345146053814436	False	tan
Lipid metabolism	1450	55	0.0036450289095594766	True	tan
Nucleotide metabolism	354	8	0.8659632740455205	False	tan
Secondary metabolism	350	6	0.39532393838326224	False	tan
Redox homeostasis	602	21	0.14827106726621733	False	tan
Phytohormone action	1356	69	5.4767445291993535e-08	True	tan
Chromatin organisation	1655	50	0.20109208955593008	False	tan
Cell division	1729	36	0.24109131992762062	False	tan
DNA damage response	384	15	0.09946691845105587	False	tan
RNA biosynthesis	5305	142	0.4827468619003169	False	tan
RNA processing	1619	15	3.4189487296585313e-06	True	tan
RNA homeostasis	1170	10	4.110641304836771e-05	True	tan
Protein biosynthesis	2017	1	9.494383728945645e-22	True	tan
Protein modification	3415	93	0.4598899914949545	False	tan
Protein homeostasis	3834	75	0.015150073556577081	True	tan
Cytoskeleton organisation	1133	10	7.301846135306756e-05	True	tan
Cell wall organisation	1345	9	3.6160404250821025e-07	True	tan
Vesicle trafficking	1902	27	0.0009600534410900289	True	tan
Protein translocation	697	6	0.0021626320755104914	True	tan
Solute transport	3163	152	2.1795332656276678e-14	True	tan
Nutrient uptake	547	19	0.1684629993000003	False	tan
External stimuli response	958	34	0.047900040942769	True	tan
Multi-process regulation	2009	72	0.003495614771469088	True	tan
Plant reproduction	329	4	0.15638673733999622	False	tan
Plant organogenesis	683	27	0.02590509911419671	True	tan
Amino acid metabolism	882	2	0.03863860648981492	True	lightyellow
Lipid metabolism	1450	16	0.30330318045609916	False	lightyellow
Secondary metabolism	350	3	0.7721536414153034	False	lightyellow
Redox homeostasis	602	2	0.2549015511703407	False	lightyellow
Phytohormone action	1356	7	0.2254256428389924	False	lightyellow
Chromatin organisation	1655	6	0.02695696799827219	True	lightyellow
Cell division	1729	8	0.08018959290569995	False	lightyellow
RNA biosynthesis	5305	56	0.07694283827516889	False	lightyellow
RNA processing	1619	2	0.00023198879305318297	True	lightyellow
RNA homeostasis	1170	20	0.0029989850276415106	True	lightyellow
Protein modification	3415	33	0.43390200771111265	False	lightyellow
Protein homeostasis	3834	42	0.07833236001662022	False	lightyellow
Cytoskeleton organisation	1133	10	0.8684072119292624	False	lightyellow
Cell wall organisation	1345	73	2.1423679370228196e-37	True	lightyellow
Vesicle trafficking	1902	3	0.00014969512304842446	True	lightyellow
Protein translocation	697	2	0.13869696331655168	False	lightyellow
Solute transport	3163	41	0.006125713044304447	True	lightyellow
Nutrient uptake	547	4	1.0	False	lightyellow
External stimuli response	958	6	0.5913034486937851	False	lightyellow
Multi-process regulation	2009	11	0.16735516179764298	False	lightyellow
Plant reproduction	329	1	0.5352134708899002	False	lightyellow
Photosynthesis	774	12	2.95132023780741e-22	True	grey
Cellular respiration	713	69	0.7078537431612768	False	grey
Carbohydrate metabolism	771	77	0.9043573557980822	False	grey
Amino acid metabolism	882	121	0.0007252902773297811	True	grey
Lipid metabolism	1450	180	0.0053454655683330176	True	grey
Nucleotide metabolism	354	34	0.7912921916034112	False	grey
Secondary metabolism	350	64	4.584541789312556e-06	True	grey
Redox homeostasis	602	62	0.8922002406681536	False	grey
Phytohormone action	1356	177	0.0006084050014453048	True	grey
Chromatin organisation	1655	94	3.4531862834238775e-11	True	grey
Cell division	1729	107	2.6670334249608904e-09	True	grey
DNA damage response	384	29	0.08997179518278646	False	grey
RNA biosynthesis	5305	656	4.380318099628157e-08	True	grey
RNA processing	1619	141	0.04422429383715991	True	grey
RNA homeostasis	1170	141	0.0350409211832972	True	grey
Protein biosynthesis	2017	51	3.951060704333266e-42	True	grey
Protein modification	3415	343	0.7904139182021742	False	grey
Protein homeostasis	3834	471	1.2057241528983588e-05	True	grey
Cytoskeleton organisation	1133	60	2.5684378710330486e-09	True	grey
Cell wall organisation	1345	118	0.08166637323441098	False	grey
Vesicle trafficking	1902	239	0.000632938125081548	True	grey
Protein translocation	697	40	3.718333493001961e-05	True	grey
Solute transport	3163	390	5.3469293050919495e-05	True	grey
Nutrient uptake	547	69	0.06412551157613876	False	grey
External stimuli response	958	129	0.0011567837162846286	True	grey
Multi-process regulation	2009	212	0.570829821052878	False	grey
Plant reproduction	329	41	0.1700474390273239	False	grey
Plant organogenesis	683	66	0.7019646020348407	False	grey
Clade-specific metabolism	28	4	0.5238635919817438	False	grey
Photosynthesis	774	33	2.094468279759286e-27	True	blue
Cellular respiration	713	65	3.721345015286481e-09	True	blue
Carbohydrate metabolism	771	89	4.2745508701474294e-05	True	blue
Amino acid metabolism	882	149	0.9636987941573131	False	blue
Lipid metabolism	1450	163	1.7038218618827748e-09	True	blue
Nucleotide metabolism	354	75	0.03199255245203534	True	blue
Secondary metabolism	350	19	1.4781247555680008e-10	True	blue
Redox homeostasis	602	46	4.387262476443301e-11	True	blue
Phytohormone action	1356	134	2.0219395469775043e-13	True	blue
Chromatin organisation	1655	311	0.02925363617668736	True	blue
Cell division	1729	562	5.978644960917286e-60	True	blue
DNA damage response	384	95	6.624679370430518e-05	True	blue
RNA biosynthesis	5305	684	4.0821851689518373e-17	True	blue
RNA processing	1619	315	0.004386257095349132	True	blue
RNA homeostasis	1170	211	0.26678434841747417	False	blue
Protein biosynthesis	2017	974	1.2367125243288123e-249	True	blue
Protein modification	3415	511	0.002406187527625046	True	blue
Protein homeostasis	3834	590	0.012635272183865062	True	blue
Cytoskeleton organisation	1133	297	6.722097702890122e-16	True	blue
Cell wall organisation	1345	187	0.0033878178957269015	True	blue
Vesicle trafficking	1902	229	3.3638881648539307e-09	True	blue
Protein translocation	697	171	1.6607749880692776e-07	True	blue
Solute transport	3163	355	5.3216641821971814e-20	True	blue
Nutrient uptake	547	55	8.511727314967957e-06	True	blue
External stimuli response	958	148	0.2744374003039748	False	blue
Multi-process regulation	2009	303	0.03231808353454813	True	blue
Plant reproduction	329	46	0.18278968482878424	False	blue
Plant organogenesis	683	106	0.38072436641394897	False	blue
Clade-specific metabolism	28	1	0.0733549146259357	False	blue
Cellular respiration	713	8	0.0008079427254358982	True	darkorange
Carbohydrate metabolism	771	2	1.0	False	darkorange
Amino acid metabolism	882	1	0.7372528836692525	False	darkorange
Lipid metabolism	1450	5	0.602532994647551	False	darkorange
Nucleotide metabolism	354	1	0.6235881028447532	False	darkorange
Secondary metabolism	350	1	0.6193913457042782	False	darkorange
Chromatin organisation	1655	7	0.22553551490203652	False	darkorange
Cell division	1729	9	0.05643312353134131	False	darkorange
RNA biosynthesis	5305	14	1.0	False	darkorange
RNA processing	1619	7	0.2177277282620603	False	darkorange
RNA homeostasis	1170	4	0.565934984165183	False	darkorange
Protein biosynthesis	2017	3	0.3802670115540452	False	darkorange
Protein modification	3415	6	0.30626728847762374	False	darkorange
Protein homeostasis	3834	6	0.19176116497517104	False	darkorange
Cytoskeleton organisation	1133	5	0.24358137938613544	False	darkorange
Cell wall organisation	1345	2	0.5917432098478901	False	darkorange
Vesicle trafficking	1902	12	0.0060780566504779	True	darkorange
Protein translocation	697	4	0.125638450258202	False	darkorange
Solute transport	3163	5	0.28447092503097954	False	darkorange
External stimuli response	958	1	0.5270202225228426	False	darkorange
Multi-process regulation	2009	10	0.07343707587565368	False	darkorange
Photosynthesis	774	2	0.593708675680588	False	grey60
Cellular respiration	713	3	1.0	False	grey60
Carbohydrate metabolism	771	3	1.0	False	grey60
Amino acid metabolism	882	3	0.8031273289748246	False	grey60
Lipid metabolism	1450	2	0.051612362904960865	False	grey60
Nucleotide metabolism	354	1	1.0	False	grey60
Redox homeostasis	602	6	0.06907922374061251	False	grey60
Phytohormone action	1356	5	0.6906384747752708	False	grey60
Chromatin organisation	1655	3	0.09652751569669776	False	grey60
Cell division	1729	9	0.7202537666715714	False	grey60
DNA damage response	384	6	0.010520066093799352	True	grey60
RNA biosynthesis	5305	26	0.8310722402681398	False	grey60
RNA processing	1619	15	0.014421739351596859	True	grey60
RNA homeostasis	1170	4	0.666502602287455	False	grey60
Protein biosynthesis	2017	6	0.3165797403242544	False	grey60
Protein modification	3415	14	0.6961335548305851	False	grey60
Protein homeostasis	3834	29	0.01297888538209337	True	grey60
Cytoskeleton organisation	1133	1	0.04776596916626344	True	grey60
Cell wall organisation	1345	7	0.6887652842432334	False	grey60
Vesicle trafficking	1902	6	0.39203916109524584	False	grey60
Protein translocation	697	1	0.2704494457381103	False	grey60
Solute transport	3163	13	0.6868232400454464	False	grey60
Nutrient uptake	547	5	0.19357278346503706	False	grey60
External stimuli response	958	8	0.14447813333406478	False	grey60
Multi-process regulation	2009	9	1.0	False	grey60
Plant reproduction	329	5	0.02105378540189906	True	grey60
Plant organogenesis	683	4	0.5710601461922633	False	grey60
Photosynthesis	774	2	1.0	False	saddlebrown
Cellular respiration	713	4	0.11832745493646724	False	saddlebrown
Carbohydrate metabolism	771	1	0.726471427671629	False	saddlebrown
Amino acid metabolism	882	2	1.0	False	saddlebrown
Lipid metabolism	1450	10	0.004865057603941912	True	saddlebrown
Chromatin organisation	1655	1	0.13523895591022772	False	saddlebrown
Cell division	1729	1	0.09374521261846425	False	saddlebrown
DNA damage response	384	1	1.0	False	saddlebrown
RNA biosynthesis	5305	6	0.020463036179477194	True	saddlebrown
RNA processing	1619	9	0.03975672764745459	True	saddlebrown
RNA homeostasis	1170	10	0.0010352690213722563	True	saddlebrown
Protein biosynthesis	2017	8	0.2563062280508496	False	saddlebrown
Protein modification	3415	9	1.0	False	saddlebrown
Protein homeostasis	3834	6	0.24295523587863477	False	saddlebrown
Cytoskeleton organisation	1133	2	0.7725149758244628	False	saddlebrown
Cell wall organisation	1345	2	0.5889079665489618	False	saddlebrown
Vesicle trafficking	1902	8	0.16447123440604394	False	saddlebrown
Protein translocation	697	4	0.11138669900551956	False	saddlebrown
Solute transport	3163	4	0.14612995454283223	False	saddlebrown
Nutrient uptake	547	2	0.6567404833679671	False	saddlebrown
Multi-process regulation	2009	12	0.006475809494451313	True	saddlebrown
Plant reproduction	329	3	0.055946075476252695	False	saddlebrown
Plant organogenesis	683	1	1.0	False	saddlebrown
Photosynthesis	774	1	0.0244077457397942	True	darkgreen
Cellular respiration	713	3	0.2965479858237439	False	darkgreen
Carbohydrate metabolism	771	1	0.02431311748813994	True	darkgreen
Amino acid metabolism	882	4	0.3400365428835195	False	darkgreen
Lipid metabolism	1450	14	0.5509278253606228	False	darkgreen
Phytohormone action	1356	25	0.00017612519014464483	True	darkgreen
Chromatin organisation	1655	2	0.00022380285806677003	True	darkgreen
Cell division	1729	1	1.4846148590968228e-05	True	darkgreen
DNA damage response	384	1	0.3845966851677711	False	darkgreen
RNA biosynthesis	5305	94	3.0285723773629194e-13	True	darkgreen
RNA homeostasis	1170	2	0.0074521665472410265	True	darkgreen
Protein biosynthesis	2017	2	1.1636032273140235e-05	True	darkgreen
Protein modification	3415	14	0.0038534007199778485	True	darkgreen
Protein homeostasis	3834	8	4.40442021973635e-07	True	darkgreen
Cytoskeleton organisation	1133	11	0.504499113290428	False	darkgreen
Cell wall organisation	1345	59	5.283587771225703e-26	True	darkgreen
Vesicle trafficking	1902	1	3.1315398994221278e-06	True	darkgreen
Solute transport	3163	37	0.03051600420569097	True	darkgreen
Nutrient uptake	547	7	0.22531882666229175	False	darkgreen
External stimuli response	958	7	1.0	False	darkgreen
Multi-process regulation	2009	14	0.6126238685812533	False	darkgreen
Plant reproduction	329	8	0.006155539517068121	True	darkgreen
Plant organogenesis	683	22	7.08626989872217e-08	True	darkgreen
