Function	TotalCounts	ModuleCounts	Pvalue	Relevancy	Module
NEDD8-specific protease 1 OS=Arabidopsis thaliana	1	1	0.021451539806202385	True	greenyellow
Cathepsin B-like protease 2 OS=Arabidopsis thaliana	4	4	2.1050651666298977e-07	True	greenyellow
Serine carboxypeptidase 2 OS=Triticum aestivum	5	2	0.004403451182836669	True	greenyellow
Probable serine protease EDA2 OS=Arabidopsis thaliana	19	3	0.0073785515037753146	True	greenyellow
Aspartic proteinase nepenthesin-1 OS=Nepenthes gracilis	22	3	0.011181411859801593	True	greenyellow
Aspartic proteinase 36 OS=Arabidopsis thaliana	14	3	0.003001653897656016	True	greenyellow
Aspartyl protease family protein 2 OS=Arabidopsis thaliana	3	1	0.06298531500239049	False	greenyellow
Metalloendoproteinase 2-MMP OS=Arabidopsis thaliana	2	1	0.04244336407745227	True	greenyellow
Chitinase 2 OS=Tulipa saxatilis subsp. bakeri	3	2	0.0013594622275758352	True	greenyellow
Stem 28 kDa glycoprotein OS=Glycine max	1	1	0.021451539806202385	True	greenyellow
Kinesin-like protein KIN-14M OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Protein SRC2 OS=Glycine max	6	5	2.650737242680742e-08	True	greenyellow
Galactoside 2-alpha-L-fucosyltransferase OS=Pisum sativum	18	1	0.3232151346337869	False	greenyellow
Probable glucuronosyltransferase Os10g0205300 OS=Oryza sativa subsp. japonica	3	3	9.842188640830441e-06	True	greenyellow
Xylan glycosyltransferase MUCI21 OS=Arabidopsis thaliana	8	1	0.159276959789372	False	greenyellow
Alpha-1,3-arabinosyltransferase XAT3 OS=Oryza sativa subsp. japonica	17	1	0.30837323029248115	False	greenyellow
Beta-1,2-xylosyltransferease XAX1 OS=Oryza sativa subsp. japonica	9	3	0.0007504932463336959	True	greenyellow
Protein REDUCED WALL ACETYLATION 3 OS=Arabidopsis thaliana	8	2	0.011812922032293387	True	greenyellow
Xylan O-acetyltransferase 1 OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Sialyltransferase-like protein 3 OS=Oryza sativa subsp. indica	2	1	0.04244336407745227	True	greenyellow
Polygalacturonase At1g48100 OS=Arabidopsis thaliana	13	1	0.24568218705178263	False	greenyellow
Aldehyde dehydrogenase family 2 member C4 OS=Arabidopsis thaliana	5	1	0.10275791753321735	False	greenyellow
Protein HOTHEAD OS=Arabidopsis thaliana	8	1	0.159276959789372	False	greenyellow
Wax ester synthase/diacylglycerol acyltransferase 11 OS=Arabidopsis thaliana	2	1	0.04244336407745227	True	greenyellow
Epoxide hydrolase 1 OS=Siraitia grosvenorii	13	4	0.0001289361684317203	True	greenyellow
Aldehyde dehydrogenase family 3 member H1 OS=Arabidopsis thaliana	5	1	0.10275791753321735	False	greenyellow
Vacuolar-sorting receptor 1 OS=Arabidopsis thaliana	11	2	0.022236739276994426	True	greenyellow
Protein FREE1 OS=Arabidopsis thaliana	8	2	0.011812922032293387	True	greenyellow
Exocyst complex component EXO70A1 OS=Arabidopsis thaliana	23	2	0.08647929650871311	False	greenyellow
Coiled-coil domain-containing protein SCD2 OS=Arabidopsis thaliana	9	3	0.0007504932463336959	True	greenyellow
Secretory carrier-associated membrane protein 4 OS=Oryza sativa subsp. japonica	4	2	0.0026801872201383374	True	greenyellow
Ras-related protein YPTC6 OS=Chlamydomonas reinhardtii	3	3	9.842188640830441e-06	True	greenyellow
SNAP25 homologous protein SNAP32 OS=Oryza sativa subsp. japonica	6	2	0.0065114108022342335	True	greenyellow
Phytolongin Phyl1.1 OS=Arabidopsis thaliana	1	1	0.021451539806202385	True	greenyellow
Mitochondrial import inner membrane translocase subunit TIM14-3 OS=Arabidopsis thaliana	1	1	0.021451539806202385	True	greenyellow
Calcium-transporting ATPase 7, plasma membrane-type OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
ABC transporter C family member 4 OS=Arabidopsis thaliana	2	2	0.0004597155349524985	True	greenyellow
ABC transporter G family member 36 OS=Oryza sativa subsp. japonica	3	3	9.842188640830441e-06	True	greenyellow
ABC transporter G family member 43 OS=Oryza sativa subsp. japonica	3	3	9.842188640830441e-06	True	greenyellow
ABC transporter G family member 37 OS=Oryza sativa subsp. japonica	4	2	0.0026801872201383374	True	greenyellow
ABC transporter G family member 48 OS=Oryza sativa subsp. japonica	5	2	0.004403451182836669	True	greenyellow
ABC transporter G family member 1 OS=Petunia hybrida	6	3	0.0001875319440415378	True	greenyellow
ABC transporter G family member 28 OS=Arabidopsis thaliana	6	1	0.12200721887941392	False	greenyellow
UDP-galactose transporter 1 OS=Arabidopsis thaliana	4	2	0.0026801872201383374	True	greenyellow
UDP-xylose transporter 1 OS=Arabidopsis thaliana	13	3	0.0023964662731224304	True	greenyellow
GDP-mannose transporter GONST3 OS=Arabidopsis thaliana	7	4	6.9965839204624175e-06	True	greenyellow
UDP-N-acetylglucosamine transporter UGNT1 OS=Arabidopsis thaliana	3	1	0.06298531500239049	False	greenyellow
WAT1-related protein At5g64700 OS=Arabidopsis thaliana	22	2	0.08005993940647266	False	greenyellow
WAT1-related protein At4g30420 OS=Arabidopsis thaliana	2	1	0.04244336407745227	True	greenyellow
Purine permease 3 OS=Arabidopsis thaliana	9	2	0.014973615971139019	True	greenyellow
Sugar transporter ERD6-like 6 OS=Arabidopsis thaliana	15	5	1.129263240684523e-05	True	greenyellow
Sugar transport protein MST3 OS=Oryza sativa subsp. japonica	3	2	0.0013594622275758352	True	greenyellow
Hexose carrier protein HEX6 OS=Ricinus communis	9	1	0.1773148777666511	False	greenyellow
Sugar transport protein 14 OS=Arabidopsis thaliana	6	5	2.650737242680742e-08	True	greenyellow
Polyol transporter 5 OS=Arabidopsis thaliana	26	2	0.10658879443408471	False	greenyellow
Protein NRT1/ PTR FAMILY 8.3 OS=Arabidopsis thaliana	31	1	0.48954567009676003	False	greenyellow
Probable inorganic phosphate transporter 1-8 OS=Oryza sativa subsp. japonica	4	2	0.0026801872201383374	True	greenyellow
Amino acid permease 6 OS=Arabidopsis thaliana	6	1	0.12200721887941392	False	greenyellow
Lysine histidine transporter 1 OS=Arabidopsis thaliana	22	3	0.011181411859801593	True	greenyellow
Lysine histidine transporter 2 OS=Arabidopsis thaliana	5	1	0.10275791753321735	False	greenyellow
Amino acid transporter AVT1J OS=Arabidopsis thaliana	3	1	0.06298531500239049	False	greenyellow
Amino acid transporter AVT6A OS=Arabidopsis thaliana	11	1	0.21223911176433763	False	greenyellow
Amino acid transporter AVT6C OS=Arabidopsis thaliana	1	1	0.021451539806202385	True	greenyellow
Probable polyamine transporter At3g13620 OS=Arabidopsis thaliana	5	1	0.10275791753321735	False	greenyellow
Cationic amino acid transporter 1 OS=Arabidopsis thaliana	2	1	0.04244336407745227	True	greenyellow
Cationic amino acid transporter 9, chloroplastic OS=Arabidopsis thaliana	2	2	0.0004597155349524985	True	greenyellow
Potassium transporter 18 OS=Oryza sativa subsp. japonica	5	3	9.529127609083703e-05	True	greenyellow
Potassium transporter 27 OS=Oryza sativa subsp. japonica	5	1	0.10275791753321735	False	greenyellow
Potassium transporter 1 OS=Oryza sativa subsp. japonica	9	3	0.0007504932463336959	True	greenyellow
Probable sodium/metabolite cotransporter BASS1, chloroplastic OS=Arabidopsis thaliana	4	4	2.1050651666298977e-07	True	greenyellow
Vacuolar cation/proton exchanger 3 OS=Oryza sativa subsp. japonica	6	2	0.0065114108022342335	True	greenyellow
Protein DETOXIFICATION 40 OS=Arabidopsis thaliana	20	3	0.008543851341960144	True	greenyellow
Protein DETOXIFICATION 16 OS=Arabidopsis thaliana	15	1	0.27770685992837196	False	greenyellow
Protein DETOXIFICATION 12 OS=Arabidopsis thaliana	1	1	0.021451539806202385	True	greenyellow
Mitochondrial phosphate carrier protein 2, mitochondrial OS=Arabidopsis thaliana	2	2	0.0004597155349524985	True	greenyellow
Chloride channel protein CLC-c OS=Arabidopsis thaliana	11	3	0.0014275942776636999	True	greenyellow
Aquaporin NIP1-3 OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Ammonium transporter 1 member 2 OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Ammonium transporter 3 member 2 OS=Oryza sativa subsp. japonica	2	2	0.0004597155349524985	True	greenyellow
Ammonium transporter 2 member 1 OS=Oryza sativa subsp. japonica	2	2	0.0004597155349524985	True	greenyellow
Glutamate receptor 2.8 OS=Arabidopsis thaliana	4	1	0.08308702426314124	False	greenyellow
S-type anion channel SLAH1 OS=Arabidopsis thaliana	2	2	0.0004597155349524985	True	greenyellow
S-type anion channel SLAH2 OS=Arabidopsis thaliana	3	1	0.06298531500239049	False	greenyellow
Glutamine synthetase root isozyme 1 OS=Zea mays	3	3	9.842188640830441e-06	True	greenyellow
Cytochrome b561 and DOMON domain-containing protein At3g25290 OS=Arabidopsis thaliana	4	2	0.0026801872201383374	True	greenyellow
Cold-responsive protein kinase 1 OS=Arabidopsis thaliana	22	11	2.382966655175813e-13	True	greenyellow
Calcineurin B-like protein 7 OS=Oryza sativa subsp. japonica	8	8	4.361799368684341e-14	True	greenyellow
Pyridoxal kinase OS=Arabidopsis thaliana	9	9	9.283028292263503e-16	True	greenyellow
Protein VAPYRIN OS=Medicago truncatula	3	1	0.06298531500239049	False	greenyellow
Probable serine/threonine-protein kinase PBL20 OS=Arabidopsis thaliana	1	1	0.021451539806202385	True	greenyellow
Protein SAR DEFICIENT 1 OS=Arabidopsis thaliana	4	4	2.1050651666298977e-07	True	greenyellow
Calmodulin-binding protein 60 B OS=Arabidopsis thaliana	13	3	0.0023964662731224304	True	greenyellow
Probable flavin-containing monooxygenase 1 OS=Arabidopsis thaliana	8	1	0.159276959789372	False	greenyellow
Anthranilate O-methyltransferase 1 OS=Zea mays	3	1	0.06298531500239049	False	greenyellow
Bax inhibitor 1 OS=Oryza sativa subsp. japonica	8	3	0.0005084408530198017	True	greenyellow
Rop guanine nucleotide exchange factor 14 OS=Arabidopsis thaliana	8	3	0.0005084408530198017	True	greenyellow
Type IV inositol polyphosphate 5-phosphatase 9 OS=Arabidopsis thaliana	9	2	0.014973615971139019	True	greenyellow
Probable calcium-binding protein CML27 OS=Oryza sativa subsp. japonica	3	2	0.0013594622275758352	True	greenyellow
Probable calcium-binding protein CML31 OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Mitogen-activated protein kinase 7 OS=Oryza sativa subsp. japonica	6	4	3.050608140136311e-06	True	greenyellow
Mitogen-activated protein kinase kinase kinase 17 OS=Arabidopsis thaliana	5	2	0.004403451182836669	True	greenyellow
Serine/threonine/tyrosine-protein kinase HT1 OS=Arabidopsis thaliana	25	4	0.001858915938254759	True	greenyellow
Protein GAMETE EXPRESSED 1 OS=Arabidopsis thaliana	3	3	9.842188640830441e-06	True	greenyellow
Probable transcription factor KAN4 OS=Arabidopsis thaliana	7	1	0.14084395506973713	False	greenyellow
Casparian strip membrane protein 2 OS=Zea mays	1	1	0.021451539806202385	True	greenyellow
Phosphatidylinositol 4-phosphate 5-kinase 8 OS=Arabidopsis thaliana	4	1	0.08308702426314124	False	greenyellow
Pathogen-related protein OS=Hordeum vulgare	5	4	1.0345409616633086e-06	True	greenyellow
Protein trichome birefringence-like 19 OS=Arabidopsis thaliana	9	3	0.0007504932463336959	True	greenyellow
Pentatricopeptide repeat-containing protein At4g38150 OS=Arabidopsis thaliana	2	1	0.04244336407745227	True	greenyellow
Probable inactive purple acid phosphatase 1 OS=Arabidopsis thaliana	13	4	0.0001289361684317203	True	greenyellow
MLO-like protein 15 OS=Arabidopsis thaliana	1	1	0.021451539806202385	True	greenyellow
Dehydration-responsive element-binding protein 1A OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Probable F-box protein At2g36090 OS=Arabidopsis thaliana	3	1	0.06298531500239049	False	greenyellow
Probable 7-methylxanthine methyltransferase 2 OS=Theobroma cacao	1	1	0.021451539806202385	True	greenyellow
Pentatricopeptide repeat-containing protein At1g73400, mitochondrial OS=Arabidopsis thaliana	5	3	9.529127609083703e-05	True	greenyellow
Subtilisin-like protease SBT1.7 OS=Arabidopsis thaliana	5	1	0.10275791753321735	False	greenyellow
Chitinase 6 OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Extradiol ring-cleavage dioxygenase OS=Arabidopsis thaliana	2	1	0.04244336407745227	True	greenyellow
Putative pentatricopeptide repeat-containing protein At5g43820 OS=Arabidopsis thaliana	1	1	0.021451539806202385	True	greenyellow
Wheatwin-2 OS=Triticum aestivum	6	5	2.650737242680742e-08	True	greenyellow
Alliin lyase (Fragment) OS=Allium cepa var. aggregatum	1	1	0.021451539806202385	True	greenyellow
Protein P21 OS=Glycine max	1	1	0.021451539806202385	True	greenyellow
4-coumarate--CoA ligase-like 1 OS=Oryza sativa subsp. japonica	2	1	0.04244336407745227	True	greenyellow
Pathogenesis-related protein 1 OS=Asparagus officinalis	3	3	9.842188640830441e-06	True	greenyellow
Putative disease resistance protein RGA4 OS=Solanum bulbocastanum	6	1	0.12200721887941392	False	greenyellow
Cytochrome b561 and DOMON domain-containing protein At4g12980 OS=Arabidopsis thaliana	4	1	0.08308702426314124	False	greenyellow
GDSL esterase/lipase At1g28590 OS=Arabidopsis thaliana	2	1	0.04244336407745227	True	greenyellow
Uncharacterized protein At4g15970 OS=Arabidopsis thaliana	27	7	1.2492554598446102e-06	True	greenyellow
Dehydration-responsive element-binding protein 1E OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
IQ domain-containing protein IQM4 OS=Arabidopsis thaliana	2	2	0.0004597155349524985	True	greenyellow
Putative glucuronosyltransferase PGSIP7 OS=Arabidopsis thaliana	5	2	0.004403451182836669	True	greenyellow
Beta-1,2-xylosyltransferase XYXT1 OS=Oryza sativa subsp. japonica	17	2	0.0505333301332459	False	greenyellow
Cell number regulator 10 OS=Zea mays	1	1	0.021451539806202385	True	greenyellow
GDSL esterase/lipase At5g45910 OS=Arabidopsis thaliana	11	5	1.8661310299604661e-06	True	greenyellow
Beta-glucuronosyltransferase GlcAT14A OS=Arabidopsis thaliana	19	2	0.06178818648869965	False	greenyellow
NDR1/HIN1-like protein 6 OS=Arabidopsis thaliana	4	1	0.08308702426314124	False	greenyellow
Chemocyanin OS=Lilium longiflorum	6	1	0.12200721887941392	False	greenyellow
Zinc finger CCCH domain-containing protein 22 OS=Oryza sativa subsp. japonica	18	4	0.0005065825884097339	True	greenyellow
E3 ubiquitin-protein ligase WAV3 OS=Arabidopsis thaliana	26	3	0.017721506697892894	True	greenyellow
Esterase PIR7B OS=Oryza sativa subsp. indica	2	1	0.04244336407745227	True	greenyellow
Protein TIFY 11b OS=Oryza sativa subsp. japonica	3	1	0.06298531500239049	False	greenyellow
Norbelladine synthase OS=Narcissus pseudonarcissus	5	1	0.10275791753321735	False	greenyellow
Protein ALTERED PHOSPHATE STARVATION RESPONSE 1 OS=Arabidopsis thaliana	28	3	0.021636943790072256	True	greenyellow
Zinc finger AN1 and C2H2 domain-containing stress-associated protein 16 OS=Oryza sativa subsp. japonica	2	2	0.0004597155349524985	True	greenyellow
Ethylene-responsive transcription factor ERF115 OS=Arabidopsis thaliana	1	1	0.021451539806202385	True	greenyellow
Putative disease resistance protein At1g50180 OS=Arabidopsis thaliana	3	1	0.06298531500239049	False	greenyellow
Late embryogenesis abundant protein Lea14-A OS=Gossypium hirsutum	11	1	0.21223911176433763	False	greenyellow
Cellulose synthase-like protein G2 OS=Arabidopsis thaliana	3	3	9.842188640830441e-06	True	greenyellow
Protein STAR1 OS=Oryza sativa subsp. japonica	2	2	0.0004597155349524985	True	greenyellow
Clavaminate synthase-like protein At3g21360 OS=Arabidopsis thaliana	3	1	0.06298531500239049	False	greenyellow
Disease resistance protein RPM1 OS=Arabidopsis thaliana	36	1	0.5420325035494391	False	greenyellow
Uclacyanin 1 OS=Arabidopsis thaliana	16	2	0.04521709872488398	True	greenyellow
Pentatricopeptide repeat-containing protein At4g18975, chloroplastic OS=Arabidopsis thaliana	8	2	0.011812922032293387	True	greenyellow
Thaumatin-like protein OS=Oryza sativa subsp. japonica	4	2	0.0026801872201383374	True	greenyellow
Elicitor-responsive protein 1 OS=Oryza sativa subsp. indica	1	1	0.021451539806202385	True	greenyellow
MACPF domain-containing protein At1g14780 OS=Arabidopsis thaliana	12	1	0.22914180836897113	False	greenyellow
Pathogenesis-related genes transcriptional activator PTI6 OS=Solanum lycopersicum	1	1	0.021451539806202385	True	greenyellow
Putative UPF0481 protein At3g02645 OS=Arabidopsis thaliana	4	1	0.08308702426314124	False	greenyellow
Uncharacterized protein At2g33490 OS=Arabidopsis thaliana	13	2	0.030657264175233127	True	greenyellow
Chitinase CLP OS=Oryza sativa subsp. japonica	4	1	0.08308702426314124	False	greenyellow
Probable mixed-linked glucan synthase 7 OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Probable glycosyltransferase At5g03795 OS=Arabidopsis thaliana	15	5	1.129263240684523e-05	True	greenyellow
Zinc finger A20 and AN1 domain-containing stress-associated protein 1 OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Putative germin-like protein 12-4 OS=Oryza sativa subsp. japonica	16	1	0.29320617734193793	False	greenyellow
Uncharacterized membrane protein At3g27390 OS=Arabidopsis thaliana	14	1	0.26186800662847143	False	greenyellow
Isocitrate dehydrogenase [NAD] catalytic subunit 5, mitochondrial OS=Arabidopsis thaliana	6	1	0.12200721887941392	False	greenyellow
Zinc finger AN1 domain-containing stress-associated protein 17 OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Dehydration-responsive element-binding protein 1A OS=Oryza sativa subsp. indica	3	2	0.0013594622275758352	True	greenyellow
Putative clathrin assembly protein At2g25430 OS=Arabidopsis thaliana	5	1	0.10275791753321735	False	greenyellow
Protein LURP-one-related 15 OS=Arabidopsis thaliana	6	2	0.0065114108022342335	True	greenyellow
ABC transporter C family member 8 OS=Arabidopsis thaliana	1	1	0.021451539806202385	True	greenyellow
Uncharacterized membrane protein At4g09580 OS=Arabidopsis thaliana	6	1	0.12200721887941392	False	greenyellow
Chitinase 5 OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Peroxidase 1 OS=Oryza sativa subsp. japonica	2	1	0.04244336407745227	True	greenyellow
Putative disease resistance protein RGA3 OS=Solanum bulbocastanum	29	3	0.023757201968560238	True	greenyellow
NDR1/HIN1-like protein 10 OS=Arabidopsis thaliana	1	1	0.021451539806202385	True	greenyellow
Remorin 4.1 OS=Oryza sativa subsp. japonica	8	2	0.011812922032293387	True	greenyellow
Expansin-B3 OS=Oryza sativa subsp. japonica	12	1	0.22914180836897113	False	greenyellow
Protein DETOXIFICATION 44, chloroplastic OS=Arabidopsis thaliana	7	1	0.14084395506973713	False	greenyellow
G-type lectin S-receptor-like serine/threonine-protein kinase At5g35370 OS=Arabidopsis thaliana	4	1	0.08308702426314124	False	greenyellow
Thaumatin-like protein 1 OS=Arabidopsis thaliana	14	1	0.26186800662847143	False	greenyellow
CASP-like protein 1D1 OS=Zea mays	2	1	0.04244336407745227	True	greenyellow
Disease resistance protein BAK6 OS=Zea mays	2	2	0.0004597155349524985	True	greenyellow
Beta-1,3-galactosyltransferase GALT1 OS=Arabidopsis thaliana	7	1	0.14084395506973713	False	greenyellow
UPF0481 protein At3g47200 OS=Arabidopsis thaliana	10	1	0.19496616881094278	False	greenyellow
Probable trehalose-phosphate phosphatase 9 OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Dehydration-responsive element-binding protein 1G OS=Oryza sativa subsp. japonica	1	1	0.021451539806202385	True	greenyellow
Nudix hydrolase 13, mitochondrial OS=Arabidopsis thaliana	4	1	0.08308702426314124	False	greenyellow
Nudix hydrolase 12, mitochondrial OS=Arabidopsis thaliana	5	1	0.10275791753321735	False	greenyellow
Sex determination protein tasselseed-2 OS=Zea mays	2	1	0.04244336407745227	True	greenyellow
Protein TIFY 9 OS=Oryza sativa subsp. indica	1	1	0.021451539806202385	True	greenyellow
3-ketoacyl-CoA synthase 3 OS=Arabidopsis thaliana	1	1	0.021451539806202385	True	greenyellow
Disease resistance protein RPS2 OS=Arabidopsis thaliana	6	2	0.0065114108022342335	True	greenyellow
Uncharacterized GPI-anchored protein At1g61900 OS=Arabidopsis thaliana	6	3	0.0001875319440415378	True	greenyellow
Dehydration-responsive element-binding protein 1H OS=Oryza sativa subsp. japonica	2	1	0.04244336407745227	True	greenyellow
Disease resistance protein RGA2 OS=Solanum bulbocastanum	9	1	0.1773148777666511	False	greenyellow
Ethylene-responsive transcription factor ERF017 OS=Arabidopsis thaliana	2	1	0.04244336407745227	True	greenyellow
MLO-like protein 1 OS=Arabidopsis thaliana	20	1	0.351951202935599	False	greenyellow
Endochitinase A OS=Zea mays	3	1	0.06298531500239049	False	greenyellow
Protein DMP5 OS=Arabidopsis thaliana	3	1	0.06298531500239049	False	greenyellow
Alcohol dehydrogenase-like 7 OS=Arabidopsis thaliana	3	2	0.0013594622275758352	True	greenyellow
Glycosyltransferase BC10 OS=Oryza sativa subsp. japonica	46	1	1.0	False	greenyellow
GDSL esterase/lipase At5g55050 OS=Arabidopsis thaliana	9	1	0.1773148777666511	False	greenyellow
Acyl-coenzyme A thioesterase 2, chloroplastic OS=Humulus lupulus	3	3	9.842188640830441e-06	True	greenyellow
Protein LURP-one-related 11 OS=Arabidopsis thaliana	4	1	0.08308702426314124	False	greenyellow
Oxysterol-binding protein-related protein 4C OS=Arabidopsis thaliana	7	4	6.9965839204624175e-06	True	greenyellow
Putative disease resistance RPP13-like protein 1 OS=Arabidopsis thaliana	20	4	0.000775185754061286	True	greenyellow
Benzyl alcohol O-benzoyltransferase OS=Nicotiana tabacum	1	1	0.021451539806202385	True	greenyellow
Protein NARROW LEAF 1 OS=Oryza sativa subsp. japonica	16	3	0.00447279236470596	True	greenyellow
Germin-like protein 8-12 OS=Oryza sativa subsp. japonica	2	1	0.04244336407745227	True	greenyellow
Transcription factor Pur-alpha 1 OS=Arabidopsis thaliana	3	1	0.06298531500239049	False	greenyellow
Polyamine oxidase 3 OS=Oryza sativa subsp. japonica	12	1	0.10117228250677078	False	cyan
Cytochrome c-type biogenesis protein CcmE homolog, mitochondrial OS=Arabidopsis thaliana	2	1	0.01761833954841047	True	cyan
Ubiquitin-conjugating enzyme E2 27 OS=Arabidopsis thaliana	1	1	0.008848220644409434	True	cyan
UTP--glucose-1-phosphate uridylyltransferase 1 OS=Arabidopsis thaliana	3	2	0.00023292978105742739	True	cyan
Ornithine carbamoyltransferase, chloroplastic OS=Pisum sativum	17	1	0.14025150833173444	False	cyan
4-hydroxy-tetrahydrodipicolinate synthase, chloroplastic OS=Coix lacryma-jobi	1	1	0.008848220644409434	True	cyan
4-hydroxy-tetrahydrodipicolinate synthase 1, chloroplastic OS=Triticum aestivum	2	2	7.810174040839646e-05	True	cyan
Threonine synthase 1, chloroplastic OS=Arabidopsis thaliana	1	1	0.008848220644409434	True	cyan
Bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase OS=Petunia hybrida	7	4	2.0701955596935193e-07	True	cyan
Urease accessory protein D OS=Oryza sativa subsp. japonica	2	2	7.810174040839646e-05	True	cyan
Probable gamma-aminobutyrate transaminase 3, mitochondrial OS=Oryza sativa subsp. japonica	3	3	6.877200838809919e-07	True	cyan
Probable gamma-aminobutyrate transaminase 3, mitochondrial OS=Oryza sativa subsp. indica	4	1	0.03492701697455785	True	cyan
Acyl-[acyl-carrier-protein] desaturase 4, chloroplastic OS=Oryza sativa subsp. japonica	4	2	0.0004631268046744493	True	cyan
Protein FATTY ACID EXPORT 5 OS=Arabidopsis thaliana	4	2	0.0004631268046744493	True	cyan
Peroxisomal fatty acid beta-oxidation multifunctional protein OS=Oryza sativa subsp. japonica	7	1	0.06032126783984667	False	cyan
Probable fucosyltransferase 4 OS=Arabidopsis thaliana	2	2	7.810174040839646e-05	True	cyan
Non-specific phospholipase C1 OS=Arabidopsis thaliana	2	1	0.01761833954841047	True	cyan
(DL)-glycerol-3-phosphatase 2 OS=Arabidopsis thaliana	2	2	7.810174040839646e-05	True	cyan
Sphinganine C4-monooxygenase 2 OS=Arabidopsis thaliana	11	1	0.09314633590488422	False	cyan
Ergosterol biosynthetic protein 28 OS=Arabidopsis thaliana	8	1	0.06863700883241439	False	cyan
tRNA-specific adenosine deaminase TAD1 OS=Arabidopsis thaliana	7	3	2.344253907189712e-05	True	cyan
Probable plastid-lipid-associated protein 10, chloroplastic OS=Arabidopsis thaliana	4	1	0.03492701697455785	True	cyan
Palmitoyl-acyl carrier protein thioesterase, chloroplastic OS=Arabidopsis thaliana	20	3	0.0007009449340524167	True	cyan
Ureidoglycolate hydrolase OS=Oryza sativa subsp. japonica	3	3	6.877200838809919e-07	True	cyan
2-hydroxyacyl-CoA lyase OS=Oryza sativa subsp. japonica	4	1	0.03492701697455785	True	cyan
Protein NSP-INTERACTING KINASE 2 OS=Arabidopsis thaliana	5	1	0.043466932866911695	True	cyan
Ferredoxin-thioredoxin reductase, variable chain OS=Zea mays	4	2	0.0004631268046744493	True	cyan
Thioredoxin H-type OS=Oryza sativa subsp. indica	8	3	3.72613790813504e-05	True	cyan
Auxin-responsive protein IAA5 OS=Oryza sativa subsp. indica	5	1	0.043466932866911695	True	cyan
Auxin-responsive protein IAA5 OS=Oryza sativa subsp. japonica	1	1	0.008848220644409434	True	cyan
Probable histone H2A variant 3 OS=Oryza sativa subsp. japonica	19	1	0.15540438378775007	False	cyan
Protein NRT1/ PTR FAMILY 8.2 OS=Arabidopsis thaliana	5	4	2.9993085676483174e-08	True	cyan
Paired amphipathic helix protein Sin3-like 4 OS=Arabidopsis thaliana	12	4	2.826792196067544e-06	True	cyan
Putative E3 ubiquitin-protein ligase RING1b OS=Arabidopsis thaliana	1	1	0.008848220644409434	True	cyan
PHD finger protein ALFIN-LIKE 8 OS=Oryza sativa subsp. indica	6	4	8.934866564144872e-08	True	cyan
Actin-related protein 9 OS=Oryza sativa subsp. japonica	3	2	0.00023292978105742739	True	cyan
Cyclin-dependent kinase C-2 OS=Oryza sativa subsp. japonica	12	3	0.00014257490398236847	True	cyan
Uridine/cytidine kinase UKL1, chloroplastic OS=Arabidopsis thaliana	7	1	0.06032126783984667	False	cyan
Mitotic spindle checkpoint protein BUBR1 OS=Arabidopsis thaliana	6	3	1.348445927935664e-05	True	cyan
Prefoldin subunit 6 OS=Arabidopsis thaliana	9	3	5.552463452003498e-05	True	cyan
Vesicle-associated membrane protein 725 OS=Arabidopsis thaliana	32	4	0.00017852779668625383	True	cyan
DNA damage-binding protein 1 OS=Oryza sativa subsp. japonica	16	10	2.0134205552861728e-17	True	cyan
Mediator of RNA polymerase II transcription subunit 17 OS=Arabidopsis thaliana	4	2	0.0004631268046744493	True	cyan
Dof zinc finger protein 5 OS=Oryza sativa subsp. japonica	4	1	0.03492701697455785	True	cyan
Transcription factor NIGT1 OS=Oryza sativa subsp. japonica	5	1	0.043466932866911695	True	cyan
Protein CUP-SHAPED COTYLEDON 3 OS=Arabidopsis thaliana	6	1	0.05193146186467926	False	cyan
Ethylene-responsive transcription factor ERF034 OS=Arabidopsis thaliana	9	1	0.07687933710150525	False	cyan
Scarecrow-like protein 34 OS=Arabidopsis thaliana	1	1	0.008848220644409434	True	cyan
Probable protein phosphatase 2C 27 OS=Oryza sativa subsp. japonica	9	2	0.002698382679687581	True	cyan
SNW/SKI-interacting protein A OS=Oryza sativa subsp. japonica	6	2	0.0011442878780739464	True	cyan
Nuclear ribonuclease Z (Fragment) OS=Triticum aestivum	7	3	2.344253907189712e-05	True	cyan
