Function	TotalCounts	ModuleCounts	Pvalue	Relevancy	Module
RNA processing.spliceosome-mediated pre-mRNA splicing	725	20	0.00030389356251110374	True	purple
RNA processing.pre-tRNA splicing	11	4	5.191525746688799e-06	True	purple
RNA processing.tRNA modification	269	3	1.0	False	purple
RNA processing.RNA pseudouridylation	77	2	0.21952138336607233	False	purple
RNA processing.organelle RNA modification	149	2	0.6888475288136644	False	purple
RNA homeostasis.mRNA degradation	250	4	0.3759365075366079	False	purple
RNA homeostasis.plastidial mRNA homeostasis	52	2	0.11893167976684318	False	purple
RNA homeostasis.mRNA silencing	222	1	0.5266500381190096	False	purple
RNA homeostasis.post-transcriptional regulator activities	338	11	0.001919064518079525	True	purple
Protein biosynthesis.ribosome biogenesis	1074	13	0.7705592525617326	False	purple
Protein biosynthesis.aminoacyl-tRNA formation	105	1	1.0	False	purple
Protein biosynthesis.translation initiation	182	4	0.15574529200340032	False	purple
Protein biosynthesis.organellar translation machinery	540	8	0.4113856983829218	False	purple
Protein modification.glycosylation	197	5	0.07626878944020567	False	purple
Protein modification.acetylation	62	1	0.509499692033598	False	purple
Protein modification.lipidation	269	3	1.0	False	purple
Protein modification.phosphorylation	1928	17	0.3222979266796909	False	purple
Protein modification.dephosphorylation	511	3	0.29693006319727716	False	purple
Protein modification.targeting peptide maturation	142	8	0.00024025515575824236	True	purple
Protein homeostasis.protein quality control	506	5	1.0	False	purple
Protein homeostasis.ubiquitin-proteasome system	2479	30	0.6966754171534585	False	purple
Protein homeostasis.proteolysis	815	6	0.4008626701478214	False	purple
Protein homeostasis.protein repair	6	5	1.1278560142708273e-09	True	purple
Cytoskeleton organisation.microtubular network	430	5	0.8201408287067269	False	purple
Cytoskeleton organisation.microfilament network	434	15	0.000165770194112063	True	purple
Cytoskeleton organisation.actin and tubulin folding	81	2	0.2363397320331482	False	purple
Cytoskeleton organisation.endoplasmic reticulum (ER) - cell/organelle membrane contact	75	1	0.5776098105617279	False	purple
Cell wall organisation.hemicellulose	392	3	0.6357398022343328	False	purple
Cell wall organisation.lignin	85	2	0.253223663761646	False	purple
Cell wall organisation.callose	50	1	0.43694326758884167	False	purple
Cell wall organisation.cutin and suberin	147	1	1.0	False	purple
Vesicle trafficking.anterograde trafficking	219	6	0.04061570288582609	True	purple
Vesicle trafficking.retrograde trafficking	319	1	0.27904537707084287	False	purple
Vesicle trafficking.endocytic trafficking	188	3	0.4780294485022615	False	purple
Vesicle trafficking.clathrin coated vesicle machinery	203	3	0.5058903474995097	False	purple
Vesicle trafficking.vesicle tethering	392	1	0.14288844130450112	False	purple
Vesicle trafficking.vesicle target membrane fusion	168	5	0.04419564654061022	True	purple
Protein translocation.chloroplast	180	2	1.0	False	purple
Protein translocation.mitochondrion	96	3	0.09748557332838179	False	purple
Protein translocation.nucleus	220	1	0.5263451702040605	False	purple
Solute transport.primary active transport	488	2	0.19089348439725745	False	purple
Solute transport.carrier-mediated transport	2186	17	0.11930470160062695	False	purple
Solute transport.channel-mediated transport	457	11	0.02199448716499527	True	purple
Solute transport.porin-mediated transport	32	1	0.30754986860297884	False	purple
Nutrient uptake.nitrogen assimilation	109	3	0.12904275781909155	False	purple
Nutrient uptake.other micronutrient homeostasis	137	1	1.0	False	purple
External stimuli response.light	283	6	0.14539446763302338	False	purple
External stimuli response.temperature	86	1	0.6278133780798821	False	purple
External stimuli response.toxic compounds	43	1	0.3897704826298365	False	purple
Multi-process regulation.ROP-GTPase regulatory system	201	8	0.002302293932646358	True	purple
Multi-process regulation.phosphoinositide signalling	423	2	0.250775370664849	False	purple
Multi-process regulation.calcium homeostasis	333	3	1.0	False	purple
Plant reproduction.gametogenesis	153	1	1.0	False	purple
Plant reproduction.pollination and fertilization	58	2	0.14197835726274496	False	purple
Plant organogenesis.root formation	163	1	1.0	False	purple
Photosynthesis.calvin cycle	118	1	0.19843928589552687	False	steelblue
Cellular respiration.pyruvate oxidation	39	2	0.0024457271020507016	True	steelblue
Cellular respiration.oxidative phosphorylation	432	2	0.1936074971830053	False	steelblue
Carbohydrate metabolism.starch metabolism	169	1	0.2716638636221521	False	steelblue
Amino acid metabolism.amino acid degradation	240	6	6.181562390145251e-06	True	steelblue
Amino acid metabolism.polyamine metabolism	86	2	0.011399219008248026	True	steelblue
Lipid metabolism.fatty acid metabolism	395	4	0.006511200070613386	True	steelblue
Lipid metabolism.sphingolipid metabolism	167	3	0.0038474714673137366	True	steelblue
Nucleotide metabolism.purines	196	2	0.0522759823239617	False	steelblue
Secondary metabolism.terpenoid biosynthesis	243	1	0.36631670338837125	False	steelblue
Phytohormone action.auxin	311	3	0.020704963558983193	True	steelblue
Chromatin organisation.DNA homeostasis	19	2	0.0005782331414248221	True	steelblue
Cell division.meiotic recombination	273	5	0.0001653101751480911	True	steelblue
RNA biosynthesis.DNA-binding transcriptional regulation	4152	3	0.08524089891829256	False	steelblue
RNA homeostasis.RNA transport	129	1	0.2148235469966329	False	steelblue
Protein biosynthesis.ribosome biogenesis	1074	2	1.0	False	steelblue
Protein biosynthesis.translation initiation	182	1	0.2892473480082882	False	steelblue
Protein modification.lipidation	269	1	0.39660220127200024	False	steelblue
Protein modification.phosphorylation	1928	1	0.27065642118538435	False	steelblue
Protein modification.dephosphorylation	511	1	0.6180635497423548	False	steelblue
Protein modification.targeting peptide maturation	142	1	0.23376100144815123	False	steelblue
Protein modification.protein folding	110	2	0.018166697827880128	True	steelblue
Protein homeostasis.protein quality control	506	5	0.00262672168082003	True	steelblue
Protein homeostasis.ubiquitin-proteasome system	2479	5	0.8087342983415744	False	steelblue
Protein homeostasis.proteolysis	815	5	0.01842510804411081	True	steelblue
Vesicle trafficking.exocytic trafficking	162	1	0.2620187051417487	False	steelblue
Vesicle trafficking.vesicle tethering	392	1	0.5215865249276052	False	steelblue
Solute transport.carrier-mediated transport	2186	7	0.12905113922726522	False	steelblue
External stimuli response.light	283	2	0.09854929563280185	False	steelblue
External stimuli response.symbiont	79	1	0.1375840291711787	False	steelblue
Multi-process regulation.phosphoinositide signalling	423	2	0.18753102749865183	False	steelblue
Multi-process regulation.RAM (Regulation of Ace2 and Morphogenesis) signalling	57	1	0.10126664125904929	False	steelblue
Photosynthesis.photophosphorylation	525	1	0.13900798327757666	False	darkgreen
Cellular respiration.tricarboxylic acid cycle	136	3	0.10186819985577648	False	darkgreen
Carbohydrate metabolism.nucleotide sugar biosynthesis	179	1	1.0	False	darkgreen
Amino acid metabolism.shikimate group amino acid biosynthesis	120	4	0.01742316730586783	True	darkgreen
Lipid metabolism.fatty acid metabolism	395	4	0.5706151100122705	False	darkgreen
Lipid metabolism.glycerolipid metabolism	520	4	1.0	False	darkgreen
Lipid metabolism.sphingolipid metabolism	167	5	0.012538582862770922	True	darkgreen
Lipid metabolism.phytosterol metabolism	122	1	1.0	False	darkgreen
Phytohormone action.abscisic acid	151	5	0.008362181160128402	True	darkgreen
Phytohormone action.auxin	311	4	0.3293233034384834	False	darkgreen
Phytohormone action.cytokinin	179	2	0.6608178524532056	False	darkgreen
Phytohormone action.gibberellin	73	5	0.0003442047988777578	True	darkgreen
Phytohormone action.strigolactone	37	1	0.2629672020693589	False	darkgreen
Phytohormone action.signalling peptides	248	8	0.0010977883539283553	True	darkgreen
Chromatin organisation.post-translational histone modification	741	2	0.100027550961835	False	darkgreen
Cell division.cell cycle organisation	622	1	0.06959032978671728	False	darkgreen
DNA damage response.DNA-protein crosslink (DPC) repair	16	1	0.1235812097180553	False	darkgreen
RNA biosynthesis.DNA-binding transcriptional regulation	4152	91	1.2237912092815945e-18	True	darkgreen
RNA biosynthesis.transcriptional co-regulation	207	3	0.2420491241714295	False	darkgreen
RNA homeostasis.mRNA silencing	222	2	0.705080304799713	False	darkgreen
Protein biosynthesis.ribosome biogenesis	1074	2	0.014672815701104926	True	darkgreen
Protein modification.phosphorylation	1928	12	0.3671786053085384	False	darkgreen
Protein modification.peptide cyclisation	2	2	6.7190988237488e-05	True	darkgreen
Protein homeostasis.ubiquitin-proteasome system	2479	3	2.740637499408023e-06	True	darkgreen
Protein homeostasis.proteolysis	815	5	0.6932611042332817	False	darkgreen
Cytoskeleton organisation.microfilament network	434	11	0.0010237507905499737	True	darkgreen
Cell wall organisation.cellulose	142	4	0.029989436507320482	True	darkgreen
Cell wall organisation.hemicellulose	392	4	0.5682349645815865	False	darkgreen
Cell wall organisation.pectin	358	8	0.00996444181447283	True	darkgreen
Cell wall organisation.cell wall proteins	155	6	0.001837724171931718	True	darkgreen
Cell wall organisation.cutin and suberin	147	37	3.1867616265628823e-44	True	darkgreen
Vesicle trafficking.retrograde trafficking	319	1	0.5287180530732922	False	darkgreen
Solute transport.primary active transport	488	16	3.5230779604501043e-06	True	darkgreen
Solute transport.carrier-mediated transport	2186	13	0.2722375730561357	False	darkgreen
Solute transport.channel-mediated transport	457	8	0.03617280803689815	True	darkgreen
Nutrient uptake.iron uptake	216	7	0.0021636540322086065	True	darkgreen
External stimuli response.light	283	6	0.030126790976644828	True	darkgreen
External stimuli response.symbiont	79	1	0.47889968716074	False	darkgreen
Multi-process regulation.circadian clock system	114	3	0.06787536248162389	False	darkgreen
Multi-process regulation.SnRK1-kinase regulatory system	123	1	1.0	False	darkgreen
Multi-process regulation.phosphoinositide signalling	423	7	0.09146580162197585	False	darkgreen
Multi-process regulation.UPR (Unfolded Protein Response) signalling	65	3	0.016463944938852285	True	darkgreen
Plant reproduction.gametogenesis	153	1	1.0	False	darkgreen
Plant reproduction.embryogenesis	98	7	1.7228871539232915e-05	True	darkgreen
Plant organogenesis.leaf formation	166	22	3.2478173498329973e-20	True	darkgreen
Cell division.cell cycle organisation	622	2	0.001339797535705786	True	plum1
RNA biosynthesis.DNA-binding transcriptional regulation	4152	1	0.3463576733954587	False	plum1
Multi-process regulation.G-protein-dependent signalling	47	1	0.004558341882427581	True	plum1
Photosynthesis.photophosphorylation	525	4	3.666425322520043e-12	True	yellow
Photosynthesis.CAM/C4 photosynthesis	69	1	0.09299190509283903	False	yellow
Cellular respiration.glycolysis	106	7	1.0	False	yellow
Cellular respiration.tricarboxylic acid cycle	136	1	0.0011062670455472897	True	yellow
Cellular respiration.oxidative phosphorylation	432	12	0.00014099452842794696	True	yellow
Carbohydrate metabolism.sucrose metabolism	164	18	0.06447744652403264	False	yellow
Carbohydrate metabolism.starch metabolism	169	4	0.014751437707765781	True	yellow
Carbohydrate metabolism.trehalose metabolism	49	3	1.0	False	yellow
Carbohydrate metabolism.sorbitol metabolism	7	5	3.275810229435232e-05	True	yellow
Carbohydrate metabolism.mannose metabolism	20	1	1.0	False	yellow
Carbohydrate metabolism.oxidative pentose phosphate pathway	46	2	0.7706727866605065	False	yellow
Carbohydrate metabolism.gluconeogenesis	21	1	1.0	False	yellow
Carbohydrate metabolism.nucleotide sugar biosynthesis	179	43	8.705154549670497e-13	True	yellow
Amino acid metabolism.glutamate group amino acid biosynthesis	134	6	0.30994188877340567	False	yellow
Amino acid metabolism.aspartate group amino acid biosynthesis	193	12	0.7780274136390675	False	yellow
Amino acid metabolism.serine group amino acid biosynthesis	44	5	0.23737459738456243	False	yellow
Amino acid metabolism.shikimate group amino acid biosynthesis	120	5	0.28260842375489004	False	yellow
Amino acid metabolism.amino acid degradation	240	3	6.373285710426044e-05	True	yellow
Amino acid metabolism.polyamine metabolism	86	2	0.09194814544390364	False	yellow
Lipid metabolism.fatty acid metabolism	395	23	0.3749184369909776	False	yellow
Lipid metabolism.glycerolipid metabolism	520	51	0.019611847130077444	True	yellow
Lipid metabolism.sphingolipid metabolism	167	17	0.12787202386885088	False	yellow
Lipid metabolism.phytosterol metabolism	122	7	0.7230575762222125	False	yellow
Lipid metabolism.lipid trafficking	129	8	0.8633051917253975	False	yellow
Nucleotide metabolism.purines	196	7	0.06713726738540271	False	yellow
Nucleotide metabolism.pyrimidines	100	9	0.4318114243923077	False	yellow
Secondary metabolism.terpenoid biosynthesis	243	20	0.4512077048698963	False	yellow
Secondary metabolism.phenolics biosynthesis	79	5	1.0	False	yellow
Redox homeostasis.glutathione-based redox regulation	158	16	0.15814252633989753	False	yellow
Redox homeostasis.thiol-based redox regulation	101	3	0.12033150585438462	False	yellow
Redox homeostasis.ascorbate-based redox regulation	133	17	0.016334715835528018	True	yellow
Redox homeostasis.reactive oxygen-induced signalling	108	7	1.0	False	yellow
Redox homeostasis.reactive electrophilic lipid homeostasis	24	7	0.001037662059442541	True	yellow
Phytohormone action.abscisic acid	151	6	0.15316911767899627	False	yellow
Phytohormone action.auxin	311	39	0.000504266783695184	True	yellow
Phytohormone action.brassinosteroid	123	25	1.4362118361488498e-06	True	yellow
Phytohormone action.cytokinin	179	12	1.0	False	yellow
Phytohormone action.ethylene	90	2	0.09456304646045366	False	yellow
Phytohormone action.gibberellin	73	4	0.818551853198745	False	yellow
Phytohormone action.jasmonic acid	128	9	1.0	False	yellow
Phytohormone action.strigolactone	37	3	0.7442042688651058	False	yellow
Phytohormone action.karrikins	8	2	0.10523013399117251	False	yellow
Phytohormone action.signalling peptides	248	36	4.8386933775894586e-05	True	yellow
Chromatin organisation.post-translational histone modification	741	39	0.05094874925189054	False	yellow
Chromatin organisation.epigenetic state regulation	269	4	3.9001181692048845e-05	True	yellow
Chromatin organisation.DNA homeostasis	19	3	0.14701705374576965	False	yellow
Cell division.DNA replication	367	16	0.04039852787306779	True	yellow
Cell division.cell cycle organisation	622	26	0.003415375676663158	True	yellow
Cell division.cytokinesis	331	38	0.003383693811145349	True	yellow
Cell division.plastid division	84	3	0.28523662832963415	False	yellow
DNA damage response.nonhomologous end-joining (NHEJ) repair	29	4	0.14535583568027127	False	yellow
DNA damage response.base excision repair (BER)	40	1	0.3647756317607679	False	yellow
DNA damage response.nucleotide excision repair (NER)	85	2	0.1318793528168177	False	yellow
DNA damage response.DNA-protein crosslink (DPC) repair	16	3	0.09909900023851577	False	yellow
RNA biosynthesis.DNA-dependent RNA polymerase complexes	163	2	0.0010746325108829248	True	yellow
RNA biosynthesis.RNA polymerase II-dependent transcription	526	38	0.8640024684916525	False	yellow
RNA biosynthesis.RNA polymerase III-dependent transcription	113	4	0.19459628736708928	False	yellow
RNA biosynthesis.DNA-binding transcriptional regulation	4152	311	0.26384893162393364	False	yellow
RNA biosynthesis.transcriptional co-regulation	207	8	0.07623904932777911	False	yellow
RNA processing.spliceosome-mediated pre-mRNA splicing	725	45	0.42080441733355267	False	yellow
RNA processing.pre-RNA group-I/-II intron splicing	162	4	0.019730403223133512	True	yellow
RNA processing.mRNA modification	226	8	0.03643122106709874	True	yellow
RNA processing.tRNA modification	269	17	0.7206709010810011	False	yellow
RNA processing.RNA pseudouridylation	77	2	0.17679149196266586	False	yellow
RNA processing.organelle RNA modification	149	1	0.0003459235540662972	True	yellow
RNA homeostasis.mRNA degradation	250	7	0.005952178991952295	True	yellow
RNA homeostasis.mRNA surveillance pathways	80	4	0.6608675972010518	False	yellow
RNA homeostasis.mRNA silencing	222	10	0.14894944306312308	False	yellow
RNA homeostasis.post-transcriptional regulator activities	338	5	3.244734290646809e-06	True	yellow
RNA homeostasis.RNA transport	129	3	0.03642455788989807	True	yellow
Protein biosynthesis.ribosome biogenesis	1074	10	2.6485585903673174e-22	True	yellow
Protein biosynthesis.translation elongation	102	5	0.5591798036109925	False	yellow
Protein biosynthesis.organellar translation machinery	540	4	1.1714772402000635e-12	True	yellow
Protein modification.glycosylation	197	19	0.16201167676807648	False	yellow
Protein modification.acetylation	62	2	0.3232710956733317	False	yellow
Protein modification.lipidation	269	25	0.15186497623753464	False	yellow
Protein modification.phosphorylation	1928	276	6.532551891533768e-30	True	yellow
Protein modification.dephosphorylation	511	36	1.0	False	yellow
Protein modification.tyrosine sulfation	9	3	0.021461740590341793	True	yellow
Protein modification.S-glutathionylation	29	2	1.0	False	yellow
Protein modification.targeting peptide maturation	142	5	0.13619865436885953	False	yellow
Protein modification.cysteine disulfide formation	62	7	0.2072348954691945	False	yellow
Protein modification.protein folding	110	3	0.09041286003731275	False	yellow
Protein homeostasis.protein quality control	506	31	0.48439043517076485	False	yellow
Protein homeostasis.ubiquitin-proteasome system	2479	166	0.4919333040813392	False	yellow
Protein homeostasis.proteolysis	815	42	0.03203210605071355	True	yellow
Cytoskeleton organisation.microtubular network	430	98	2.1017371172388614e-25	True	yellow
Cytoskeleton organisation.microfilament network	434	76	2.205903652660001e-13	True	yellow
Cytoskeleton organisation.nuclear dynamics	77	1	0.04336377567694557	True	yellow
Cytoskeleton organisation.cytoskeleton-plasma membrane-cell wall interface	6	2	0.06191168106203899	False	yellow
Cytoskeleton organisation.endoplasmic reticulum (ER) - cell/organelle membrane contact	75	5	1.0	False	yellow
Cell wall organisation.cellulose	142	68	4.889007796109066e-40	True	yellow
Cell wall organisation.hemicellulose	392	67	2.5414345020878898e-11	True	yellow
Cell wall organisation.pectin	358	74	5.1233843456878486e-17	True	yellow
Cell wall organisation.cell wall proteins	155	24	0.0003821629042150504	True	yellow
Cell wall organisation.cell wall hydroxycinnamic acids	6	1	0.3559438858314457	False	yellow
Cell wall organisation.lignin	85	12	0.018206916615651134	True	yellow
Cell wall organisation.cutin and suberin	147	9	0.8712350368368017	False	yellow
Vesicle trafficking.anterograde trafficking	219	17	0.6906345119574325	False	yellow
Vesicle trafficking.retrograde trafficking	319	19	0.5103874571050551	False	yellow
Vesicle trafficking.endocytic trafficking	188	3	0.0014023857589066323	True	yellow
Vesicle trafficking.exocytic trafficking	162	19	0.029748849036069946	True	yellow
Vesicle trafficking.clathrin coated vesicle machinery	203	21	0.07365366583273886	False	yellow
Vesicle trafficking.vesicle tethering	392	23	0.42736709933211625	False	yellow
Vesicle trafficking.vesicle target membrane fusion	168	15	0.36265804055197565	False	yellow
Vesicle trafficking.autophagosome formation	234	28	0.006634382414163916	True	yellow
Protein translocation.chloroplast	180	5	0.019127904587949517	True	yellow
Protein translocation.mitochondrion	96	1	0.014752387227281394	True	yellow
Protein translocation.endoplasmic reticulum	108	1	0.007138182442131767	True	yellow
Protein translocation.peroxisome	75	8	0.25214796349833507	False	yellow
Protein translocation.nucleus	220	1	3.814039530116315e-06	True	yellow
Protein translocation.plasmodesmata intercellular trafficking	18	4	0.03429145732515107	True	yellow
Solute transport.primary active transport	488	38	0.5334240410867456	False	yellow
Solute transport.carrier-mediated transport	2186	163	0.4660053324687278	False	yellow
Solute transport.channel-mediated transport	457	36	0.46360769562017723	False	yellow
Nutrient uptake.nitrogen assimilation	109	3	0.08981032758675464	False	yellow
Nutrient uptake.sulfur assimilation	29	7	0.00342709445494702	True	yellow
Nutrient uptake.phosphorus assimilation	56	2	0.4355982896480243	False	yellow
Nutrient uptake.iron uptake	216	21	0.1410104887484359	False	yellow
Nutrient uptake.other micronutrient homeostasis	137	18	0.010871464633348336	True	yellow
External stimuli response.light	283	27	0.10349717219219623	False	yellow
External stimuli response.oxygen	22	2	0.66644310675589	False	yellow
External stimuli response.gravity	25	5	0.028463358026341305	True	yellow
External stimuli response.salinity	42	1	0.36579808111763307	False	yellow
External stimuli response.toxic compounds	43	4	0.5443375160036779	False	yellow
External stimuli response.symbiont	79	5	1.0	False	yellow
External stimuli response.pathogen	320	24	0.7422106205045627	False	yellow
Multi-process regulation.SnRK1-kinase regulatory system	123	5	0.2863018052989161	False	yellow
Multi-process regulation.ROP-GTPase regulatory system	201	54	5.740991254702769e-18	True	yellow
Multi-process regulation.phosphoinositide signalling	423	39	0.08592380824955882	False	yellow
Multi-process regulation.pyrophosphate homeostasis	38	7	0.01590547966737767	True	yellow
Multi-process regulation.calcium homeostasis	333	12	0.009767208383961376	True	yellow
Multi-process regulation.G-protein-dependent signalling	47	8	0.01631998102890812	True	yellow
Multi-process regulation.TOR (Target Of Rapamycin) signalling	59	4	1.0	False	yellow
Multi-process regulation.RAM (Regulation of Ace2 and Morphogenesis) signalling	57	6	0.29521101582901976	False	yellow
Multi-process regulation.MAP kinase cascade signalling	336	8	0.00023754980375305387	True	yellow
Multi-process regulation.nitric oxide signalling	13	1	0.6145528459882056	False	yellow
Plant reproduction.gametogenesis	153	5	0.07945796118039225	False	yellow
Plant reproduction.pollination and fertilization	58	2	0.43810811521054266	False	yellow
Plant reproduction.embryogenesis	98	16	0.0021315104014584954	True	yellow
Plant organogenesis.leaf formation	166	20	0.021102455087791704	True	yellow
Plant organogenesis.root formation	163	29	3.7513211236788538e-06	True	yellow
Plant organogenesis.stem formation	22	2	0.66644310675589	False	yellow
Plant organogenesis.vascular system formation	44	11	0.00018707047589537314	True	yellow
Plant organogenesis.flower formation	282	1	3.532568251319141e-08	True	yellow
Plant organogenesis.cellular growth coordination	6	6	1.2428932295910145e-07	True	yellow
Clade-specific metabolism.Brassicaceae	28	3	0.44571607609982755	False	yellow
Amino acid metabolism.shikimate group amino acid biosynthesis	120	2	0.2694996583550472	False	lightyellow
Lipid metabolism.fatty acid metabolism	395	4	0.5802922420486007	False	lightyellow
Lipid metabolism.glycerolipid metabolism	520	7	0.21825741236362295	False	lightyellow
Lipid metabolism.cytoplasmic lipid droplet-associated activities	83	5	0.0007095064427430617	True	lightyellow
Secondary metabolism.terpenoid biosynthesis	243	2	1.0	False	lightyellow
Secondary metabolism.phenolics biosynthesis	79	1	0.4888945067308673	False	lightyellow
Redox homeostasis.reactive oxygen-induced signalling	108	2	0.2320230841856348	False	lightyellow
Phytohormone action.brassinosteroid	123	1	1.0	False	lightyellow
Phytohormone action.jasmonic acid	128	2	0.2944864137970928	False	lightyellow
Phytohormone action.strigolactone	37	1	0.26961875326420665	False	lightyellow
Phytohormone action.signalling peptides	248	3	0.47056388815460026	False	lightyellow
Chromatin organisation.post-translational histone modification	741	6	1.0	False	lightyellow
Cell division.cell cycle organisation	622	5	1.0	False	lightyellow
Cell division.cytokinesis	331	3	0.760499205475363	False	lightyellow
RNA biosynthesis.DNA-binding transcriptional regulation	4152	55	0.0008662652566125544	True	lightyellow
RNA biosynthesis.transcriptional co-regulation	207	1	1.0	False	lightyellow
RNA processing.spliceosome-mediated pre-mRNA splicing	725	2	0.10017533621401822	False	lightyellow
RNA homeostasis.post-transcriptional regulator activities	338	11	0.00016219131703926225	True	lightyellow
RNA homeostasis.RNA transport	129	9	1.6707246640685045e-06	True	lightyellow
Protein modification.glycosylation	197	5	0.026510505206023622	True	lightyellow
Protein modification.lipidation	269	4	0.29538172492129366	False	lightyellow
Protein modification.phosphorylation	1928	22	0.1587980806939417	False	lightyellow
Protein modification.dephosphorylation	511	2	0.45726153801006286	False	lightyellow
Protein homeostasis.protein quality control	506	5	0.6228904975923774	False	lightyellow
Protein homeostasis.ubiquitin-proteasome system	2479	23	0.6498255152157566	False	lightyellow
Protein homeostasis.proteolysis	815	14	0.01113936062594469	True	lightyellow
Cytoskeleton organisation.microtubular network	430	7	0.0997472647460817	False	lightyellow
Cytoskeleton organisation.microfilament network	434	3	1.0	False	lightyellow
Cell wall organisation.cellulose	142	9	3.699059802984946e-06	True	lightyellow
Cell wall organisation.hemicellulose	392	20	2.1529675908827924e-10	True	lightyellow
Cell wall organisation.pectin	358	4	0.5513610513431637	False	lightyellow
Cell wall organisation.cell wall proteins	155	11	9.830338630725951e-08	True	lightyellow
Cell wall organisation.lignin	85	16	2.2287987048406054e-17	True	lightyellow
Cell wall organisation.cutin and suberin	147	13	4.522302896216646e-10	True	lightyellow
Vesicle trafficking.anterograde trafficking	219	2	0.7089458864876105	False	lightyellow
Vesicle trafficking.clathrin coated vesicle machinery	203	1	1.0	False	lightyellow
Protein translocation.chloroplast	180	2	0.6666892177302034	False	lightyellow
Solute transport.primary active transport	488	9	0.02399543477469972	True	lightyellow
Solute transport.carrier-mediated transport	2186	32	0.002496252002986646	True	lightyellow
Nutrient uptake.iron uptake	216	2	0.7055111718674278	False	lightyellow
Nutrient uptake.other micronutrient homeostasis	137	2	0.322444799140309	False	lightyellow
External stimuli response.pathogen	320	6	0.055598680461226305	False	lightyellow
Multi-process regulation.ROP-GTPase regulatory system	201	5	0.02856953366536521	True	lightyellow
Multi-process regulation.G-protein-dependent signalling	47	5	4.8034785554594804e-05	True	lightyellow
Multi-process regulation.UPR (Unfolded Protein Response) signalling	65	1	0.4242845150539275	False	lightyellow
Plant reproduction.gametogenesis	153	1	1.0	False	lightyellow
Photosynthesis.photophosphorylation	525	2	0.40123661973817426	False	saddlebrown
Cellular respiration.tricarboxylic acid cycle	136	2	0.04986305139806739	True	saddlebrown
Cellular respiration.oxidative phosphorylation	432	2	0.31339881057233243	False	saddlebrown
Carbohydrate metabolism.starch metabolism	169	1	0.35903541831157093	False	saddlebrown
Amino acid metabolism.polyamine metabolism	86	2	0.0215928202915749	True	saddlebrown
Lipid metabolism.glycerolipid metabolism	520	9	9.867529243409853e-06	True	saddlebrown
Lipid metabolism.sphingolipid metabolism	167	1	0.3556457793563131	False	saddlebrown
Chromatin organisation.post-translational histone modification	741	1	1.0	False	saddlebrown
Cell division.meiotic recombination	273	1	0.512958415322913	False	saddlebrown
DNA damage response.nucleotide excision repair (NER)	85	1	0.2002671108030898	False	saddlebrown
RNA biosynthesis.RNA polymerase II-dependent transcription	526	1	1.0	False	saddlebrown
RNA biosynthesis.DNA-binding transcriptional regulation	4152	5	0.07552288339816746	False	saddlebrown
RNA processing.spliceosome-mediated pre-mRNA splicing	725	5	0.04248277355568519	True	saddlebrown
RNA processing.tRNA modification	269	4	0.005613364382390766	True	saddlebrown
RNA homeostasis.mRNA surveillance pathways	80	4	6.072377013850752e-05	True	saddlebrown
RNA homeostasis.mRNA silencing	222	2	0.115560861567587	False	saddlebrown
RNA homeostasis.post-transcriptional regulator activities	338	3	0.05968285369419533	False	saddlebrown
RNA homeostasis.RNA transport	129	1	0.2877610801120696	False	saddlebrown
Protein biosynthesis.ribosome biogenesis	1074	6	0.06381075798172496	False	saddlebrown
Protein biosynthesis.organellar translation machinery	540	2	0.6548201372290844	False	saddlebrown
Protein modification.glycosylation	197	4	0.0018482187380510367	True	saddlebrown
Protein modification.lipidation	269	3	0.03409538619528992	True	saddlebrown
Protein modification.dephosphorylation	511	2	0.3883039010909826	False	saddlebrown
Protein homeostasis.ubiquitin-proteasome system	2479	6	1.0	False	saddlebrown
Cytoskeleton organisation.microfilament network	434	2	0.31532611528351534	False	saddlebrown
Cell wall organisation.pectin	358	2	0.24169481130566206	False	saddlebrown
Vesicle trafficking.retrograde trafficking	319	2	0.20415673272075474	False	saddlebrown
Vesicle trafficking.endocytic trafficking	188	6	1.0877924636671319e-05	True	saddlebrown
Protein translocation.nucleus	220	4	0.0027545771574218007	True	saddlebrown
Solute transport.primary active transport	488	1	1.0	False	saddlebrown
Solute transport.channel-mediated transport	457	3	0.11902923667242647	False	saddlebrown
Nutrient uptake.other micronutrient homeostasis	137	2	0.050517270597570205	False	saddlebrown
Multi-process regulation.Programmed Cell Death (PCD) system	101	4	0.00015027764000294106	True	saddlebrown
Multi-process regulation.14-3-3 regulatory system	45	1	0.11152965595132969	False	saddlebrown
Multi-process regulation.ROP-GTPase regulatory system	201	1	0.4109278636687101	False	saddlebrown
Multi-process regulation.phosphoinositide signalling	423	6	0.0008993424523898981	True	saddlebrown
Plant reproduction.gametogenesis	153	1	0.331415867963498	False	saddlebrown
Plant reproduction.embryogenesis	98	2	0.027516813260118442	True	saddlebrown
Plant organogenesis.flower formation	282	1	0.5244124213565998	False	saddlebrown
Photosynthesis.photophosphorylation	525	6	2.010840338264532e-33	True	blue
Photosynthesis.calvin cycle	118	6	0.0001820003080656589	True	blue
Photosynthesis.photorespiration	62	3	0.009584910545527792	True	blue
Photosynthesis.CAM/C4 photosynthesis	69	18	0.05136277600659248	False	blue
Cellular respiration.glycolysis	106	9	0.018895197243240937	True	blue
Cellular respiration.pyruvate oxidation	39	6	1.0	False	blue
